day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.01,0.001,0.98,50,41,150,24,50,2,12,16,44,0,2,8,14,0,2,2,14,1,0,24,50,2,12,16,44,0,2,-1400,0.0,28,0,0,28,0,0,0
1,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.01,0.001,0.98,50,41,0,0,0,0,0,0,0,0,0,2,6,0,6,9,18,0,0,23,50,2,0,16,44,0,2,-2050,0.0,41,0,0,41,0,0,0
2,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.01,0.001,0.98,50,70,13,1,2,2,2,1,5,0,0,3,25,1,4,6,28,1,2,24,52,4,2,17,49,0,2,-3300,0.0,66,0,0,66,0,0,0
3,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.01,0.001,0.98,50,61,0,0,0,0,0,0,0,0,0,6,21,0,6,2,24,0,2,24,51,4,0,17,49,0,1,-3000,0.0,60,0,0,60,0,0,0
4,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.01,0.001,0.98,50,40,5,2,0,0,0,0,3,0,0,6,11,0,0,2,18,0,3,25,51,4,0,17,52,0,1,-7360,0.0,40,0,5360,40,0,0,0
5,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.01,0.001,0.98,50,22,129,18,50,5,6,13,36,0,1,1,9,0,3,1,8,0,0,21,52,7,6,14,44,0,1,-800,0.0,16,0,0,16,0,0,0
6,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.01,0.001,0.98,50,22,0,0,0,0,0,0,0,0,0,1,7,0,2,4,7,0,1,21,52,7,0,14,44,0,1,-1342,0.0,22,0,242,22,0,0,0
7,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.01,0.001,0.98,50,59,22,2,13,0,1,1,4,0,1,4,17,3,0,2,30,0,3,22,63,5,1,14,43,0,2,-2900,0.0,58,0,0,58,0,0,0
8,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.01,0.001,0.98,50,86,0,0,0,0,0,0,0,0,0,3,37,2,0,9,35,0,0,22,63,5,0,14,43,0,2,-4630,0.0,84,0,430,84,0,0,0
9,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.01,0.001,0.98,50,65,8,1,3,0,0,0,2,0,2,4,31,0,2,5,21,0,2,21,65,4,0,14,42,0,4,-11115,0.0,65,0,7865,65,0,0,0
10,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.01,0.001,0.98,50,70,113,13,42,0,8,4,43,0,3,6,27,0,9,7,19,2,0,16,58,0,8,5,49,0,6,-3050,0.0,61,0,0,61,0,0,0
11,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.01,0.001,0.98,50,31,0,0,0,0,0,0,0,0,0,2,14,1,3,2,9,0,0,16,58,0,0,4,49,0,6,-2170,0.0,31,0,620,31,0,0,0
12,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.01,0.001,0.98,50,20,37,5,16,0,0,3,11,0,2,0,3,5,1,3,5,0,3,19,61,0,0,7,56,0,7,-1000,0.0,20,0,0,20,0,0,0
13,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.01,0.001,0.98,50,22,0,0,0,0,0,0,0,0,0,3,10,0,4,1,4,0,0,19,61,0,0,7,56,0,7,-1276,0.0,22,0,176,22,0,0,0
14,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.01,0.001,0.98,50,30,8,2,2,0,1,0,3,0,0,1,9,1,4,3,12,0,0,20,60,0,1,7,57,0,5,-4541,0.0,28,1,3130,29,0,0,0
15,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.01,0.001,0.98,50,48,99,16,44,1,5,7,25,0,1,5,20,2,0,6,13,0,2,23,62,1,5,10,39,0,3,-2150,0.0,43,0,0,43,0,0,0
16,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.01,0.001,0.98,50,54,0,0,0,0,0,0,0,0,0,2,17,1,3,0,30,0,1,23,62,1,0,10,39,0,3,-4698,0.0,54,0,1998,54,0,0,0
17,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.01,0.001,0.98,50,54,49,6,22,2,1,2,16,0,0,2,15,0,6,6,25,0,0,24,68,3,1,9,44,0,1,-2650,0.0,53,0,0,53,0,0,0
18,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.01,0.001,0.98,50,40,0,0,0,0,0,0,0,0,0,3,12,3,1,0,18,0,3,24,68,3,0,9,44,0,1,-2280,0.0,40,0,280,40,0,0,0
19,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.01,0.001,0.98,50,11,8,3,0,0,0,1,4,0,0,0,6,0,0,0,2,0,3,25,66,3,0,10,45,0,1,-1584,0.0,11,0,1034,11,0,0,0
20,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.01,0.001,0.98,50,16,86,16,31,2,9,7,20,0,1,0,6,0,2,1,7,0,0,25,53,4,9,10,40,0,1,-361,0.0,7,1,0,8,0,0,0
21,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.01,0.001,0.98,50,37,0,0,0,0,0,0,0,0,0,2,18,3,0,2,10,2,0,25,53,4,0,10,40,0,1,-3626,0.0,37,0,1776,37,0,0,0
22,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.01,0.001,0.98,50,56,65,14,17,1,3,4,24,1,1,5,27,0,0,1,22,0,1,33,48,3,3,12,48,1,2,-2650,0.0,53,0,0,53,0,0,0
