day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.6535,0.001,0.98,50,125,150,28,58,4,5,15,37,0,3,11,45,5,1,9,51,0,3,28,58,4,5,15,37,0,3,-3566,0.0,70,6,0,76,0,0,0
1,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.6535,0.001,0.98,50,48,0,0,0,0,0,0,0,0,0,6,13,0,3,5,16,0,5,23,45,0,0,8,19,0,0,-1550,0.0,31,0,0,31,0,0,0
2,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.6535,0.001,0.98,50,83,72,12,28,1,7,5,18,0,1,2,28,0,11,5,30,3,4,28,69,1,7,10,34,0,1,-2572,0.0,51,2,0,53,0,0,0
3,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.6535,0.001,0.98,50,63,0,0,0,0,0,0,0,0,0,7,16,0,3,2,30,4,1,24,61,0,0,4,29,0,0,-2183,0.0,43,3,0,46,0,0,0
4,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.6535,0.001,0.98,50,23,52,10,20,0,3,4,14,0,1,2,5,0,4,6,6,0,0,29,74,0,3,4,39,0,1,-1397,0.0,10,1,886,11,0,0,0
5,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.6535,0.001,0.98,50,15,4,1,2,0,0,1,0,0,0,0,9,0,1,0,3,0,2,23,50,0,0,1,32,0,0,-650,0.0,13,0,0,13,0,0,0
6,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.6535,0.001,0.98,50,27,42,5,12,1,3,2,18,0,1,1,18,0,0,2,5,0,1,27,62,1,3,3,49,0,1,-2203,0.0,15,0,1453,15,0,0,0
7,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.6535,0.001,0.98,50,35,33,4,9,0,2,3,14,0,1,4,18,4,0,0,9,0,0,20,43,0,2,3,46,0,1,-1061,0.0,21,1,0,22,0,0,0
8,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.6535,0.001,0.98,50,31,22,5,8,1,0,2,6,0,0,6,8,0,4,0,10,0,3,22,50,1,0,2,48,0,0,-2001,0.0,20,0,1001,20,0,0,0
9,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.6535,0.001,0.98,50,42,47,2,16,2,1,5,20,0,1,1,25,2,4,0,7,0,3,17,47,2,1,5,58,0,1,-1193,0.0,23,1,32,24,0,0,0
