day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,1,0.001,0.98,50,117,150,27,58,6,3,12,41,0,3,9,51,1,7,7,36,0,6,27,58,6,3,12,41,0,3,-2094,0.0,41,4,0,45,0,0,0
1,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,1,0.001,0.98,50,98,2,1,0,0,0,0,1,0,0,5,35,2,4,11,36,0,5,7,41,0,0,0,28,0,0,-2944,0.0,58,4,0,62,0,0,0
2,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,1,0.001,0.98,50,171,113,16,48,1,7,6,33,0,2,13,56,4,7,21,63,2,5,16,67,1,7,6,50,0,2,-5116,0.0,101,6,0,107,0,0,0
3,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,1,0.001,0.98,50,101,0,0,0,0,0,0,0,0,0,5,39,4,5,8,36,2,2,0,49,0,0,0,30,0,0,-4333,0.0,86,3,0,89,0,0,0
4,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,1,0.001,0.98,50,58,86,12,27,3,8,9,25,0,2,0,34,0,1,4,19,0,0,12,70,3,8,9,46,0,2,-1044,0.0,20,4,0,24,0,0,0
5,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,1,0.001,0.98,50,17,0,0,0,0,0,0,0,0,0,3,3,0,6,2,3,0,0,5,65,0,1,0,41,0,0,-511,0.0,10,1,0,11,0,0,0
6,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,1,0.001,0.98,50,22,45,9,18,1,2,5,9,0,1,0,8,0,1,2,9,2,0,14,79,1,2,5,48,0,1,-1406,0.0,8,2,984,10,0,0,0
7,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,1,0.001,0.98,50,41,15,3,5,0,1,1,4,0,1,0,21,0,4,1,12,0,3,15,50,0,1,5,38,0,1,-1000,0.0,20,0,0,20,0,0,0
8,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,1,0.001,0.98,50,51,48,9,18,1,4,3,11,0,2,6,24,0,2,3,12,1,3,18,61,1,4,7,44,0,2,-2722,0.0,19,0,1772,19,0,0,0
9,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,1,0.001,0.98,50,46,36,11,8,0,4,3,8,0,2,2,19,0,4,4,15,0,2,22,49,0,4,3,32,0,2,-1005,0.0,19,5,0,24,0,0,0
