day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,730,70,0,0.995,0.01,1.0,0.001,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,66,2,10,9,43,0,4,-60,1,0,0,1,0,0,0
1,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,730,70,0,0.995,0.01,0.995,0.001,0.5,50,31,1,0,1,0,0,0,0,0,0,2,4,0,10,0,14,0,1,15,67,2,10,9,43,0,4,0,0,0,0,0,0,0,0
2,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,730,70,0,0.995,0.01,0.990025,0.001,0.5,50,56,25,3,8,0,4,1,8,0,1,4,25,0,6,6,13,0,2,14,70,0,12,8,44,0,1,-344,5,4,0,9,0,0,0
3,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,730,70,0,0.995,0.01,0.985074875,0.001,0.5,50,49,14,1,8,0,1,0,4,0,0,0,23,0,3,3,20,0,0,7,70,0,6,2,41,0,0,-1151,19,1,0,20,0,0,0
4,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,730,70,0,0.995,0.01,0.9801495006250001,0.001,0.5,50,64,31,6,11,0,1,5,8,0,0,2,26,0,3,6,21,0,6,10,75,0,3,5,43,0,0,-1713,28,3,0,31,0,0,0
5,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,730,70,0,0.995,0.01,0.9752487531218751,0.001,0.5,50,181,23,3,4,1,0,1,14,0,0,9,72,5,12,11,62,2,8,3,77,1,0,1,49,0,0,-2182,36,2,0,38,0,0,0
6,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,730,70,0,0.995,0.01,0.9703725093562657,0.001,0.5,50,95,45,9,17,2,3,4,10,0,0,6,28,2,8,4,45,0,2,9,75,2,3,4,39,0,0,-8275,137,5,0,142,0,0,0
7,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,730,70,0,0.995,0.01,0.9655206468094844,0.001,0.5,50,92,30,7,10,0,1,4,7,1,0,10,50,0,4,9,19,0,0,7,79,0,1,4,31,1,0,-3371,56,1,0,57,0,0,0
8,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,730,70,0,0.995,0.01,0.960693043575437,0.001,0.5,50,51,45,2,25,2,1,3,10,0,2,3,19,2,12,1,14,0,0,2,93,2,1,3,30,0,2,-3464,57,4,0,61,0,0,0
9,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,730,70,0,0.995,0.01,0.9558895783575597,0.001,0.5,50,55,8,0,2,0,2,1,3,0,0,9,10,0,7,4,17,0,8,0,86,0,2,1,26,0,0,-1511,25,1,0,26,0,0,0
10,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,730,70,0,0.995,0.01,0.9511101304657719,0.001,0.5,50,35,50,7,16,1,4,4,18,0,0,4,14,2,2,2,9,2,0,7,94,1,4,4,35,0,0,-2111,35,1,0,36,0,0,0
11,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,730,70,0,0.995,0.01,0.946354579813443,0.001,0.5,50,61,0,0,0,0,0,0,0,0,0,2,30,2,4,0,22,0,1,3,90,0,0,0,31,0,0,-873,14,3,0,17,0,0,0
12,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,730,70,0,0.995,0.01,0.9416228069143757,0.001,0.5,50,59,42,8,13,0,0,6,13,0,2,3,23,0,3,0,28,0,2,8,95,0,0,6,39,0,2,-2711,45,1,0,46,0,0,0
13,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,730,70,0,0.995,0.01,0.9369146928798039,0.001,0.5,50,48,0,0,0,0,0,0,0,0,0,5,12,0,4,3,19,0,5,2,90,0,0,0,31,0,0,-1920,32,0,0,32,0,0,0
14,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,730,70,0,0.995,0.01,0.9322301194154049,0.001,0.5,50,53,42,8,12,1,2,2,17,0,0,11,16,2,9,2,12,0,1,8,92,1,2,2,45,0,0,-2002,33,2,0,35,0,0,0
15,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,730,70,0,0.995,0.01,0.9275689688183278,0.001,0.5,50,63,0,0,0,0,0,0,0,0,0,7,18,0,3,5,27,0,3,3,80,0,0,0,41,0,0,-1631,27,1,0,28,0,0,0
16,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,730,70,0,0.995,0.01,0.9229311239742362,0.001,0.5,50,40,43,8,14,1,3,2,14,0,1,4,9,0,3,1,23,0,0,8,85,1,3,2,50,0,1,-2771,46,1,0,47,0,0,0
17,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,730,70,0,0.995,0.01,0.918316468354365,0.001,0.5,50,56,0,0,0,0,0,0,0,0,0,2,22,0,2,3,27,0,0,5,81,0,0,0,45,0,0,-1271,21,1,0,22,0,0,0
18,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,730,70,0,0.995,0.01,0.9137248860125932,0.001,0.5,50,51,35,5,14,2,1,2,9,2,0,0,14,1,2,5,25,0,4,8,87,2,1,2,48,2,0,-2400,40,0,0,40,0,0,0
19,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,730,70,0,0.995,0.01,0.9091562615825302,0.001,0.5,50,58,2,0,0,0,1,0,1,0,0,4,24,0,5,0,25,0,0,1,77,0,1,0,47,0,0,-1500,25,0,0,25,0,0,0
20,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,730,70,0,0.995,0.01,0.9046104802746175,0.001,0.5,50,26,38,6,12,1,2,3,13,1,0,4,7,0,3,0,10,0,2,6,82,1,2,3,54,1,0,-2580,43,0,0,43,0,0,0
21,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,730,70,0,0.995,0.01,0.9000874278732445,0.001,0.5,50,42,0,0,0,0,0,0,0,0,0,2,6,0,6,6,20,2,0,1,78,0,0,1,52,1,0,-600,10,0,0,10,0,0,0
22,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,730,70,0,0.995,0.01,0.8955869907338783,0.001,0.5,50,47,23,3,8,2,1,1,7,1,0,2,13,0,1,5,26,0,0,3,84,2,1,1,58,1,0,-2171,36,1,0,37,0,0,0
23,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,730,70,0,0.995,0.01,0.8911090557802088,0.001,0.5,50,33,2,0,1,0,1,0,0,0,0,0,4,1,2,8,14,1,3,0,78,0,1,0,56,0,0,-1811,30,1,0,31,0,0,0
24,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,730,70,0,0.995,0.01,0.8866535105013078,0.001,0.5,50,45,21,4,8,0,0,2,6,0,1,5,15,2,2,2,19,0,0,4,84,0,0,2,58,0,1,-1593,26,3,0,29,0,0,0
25,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,730,70,0,0.995,0.01,0.8822202429488013,0.001,0.5,50,42,6,1,3,0,0,1,1,0,0,2,15,0,5,1,19,0,0,1,80,0,0,1,54,0,0,-1582,26,2,0,28,0,0,0
26,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,730,70,0,0.995,0.01,0.8778091417340573,0.001,0.5,50,32,18,2,9,0,1,2,4,0,0,0,12,1,5,0,14,0,0,2,84,0,1,2,57,0,0,-2040,34,0,0,34,0,0,0
27,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,730,70,0,0.995,0.01,0.8734200960253871,0.001,0.5,50,51,1,0,0,0,0,0,1,0,0,6,17,2,0,4,22,0,0,0,83,0,0,1,52,0,0,-1260,21,0,0,21,0,0,0
28,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,730,70,0,0.995,0.01,0.8690529955452602,0.001,0.5,50,45,21,5,5,1,0,2,8,0,0,3,12,0,6,0,21,1,2,5,84,1,0,2,57,0,0,-2602,43,2,0,45,0,0,0
