day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.995,0.01,1.0,0.001,0.5,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,64,5,15,14,38,0,2,0,0,0,0,0,0,0,0
1,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.995,0.01,0.995,0.001,0.5,50,26,1,0,0,0,0,0,1,0,0,0,5,0,0,0,19,2,0,12,64,5,15,14,39,0,1,-11,0,1,0,1,0,0,0
2,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.995,0.01,0.990025,0.001,0.5,50,32,19,5,7,1,0,1,5,0,0,2,10,0,0,5,13,2,0,13,70,5,11,12,38,0,0,-426,6,6,0,12,0,0,0
3,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.995,0.01,0.985074875,0.001,0.5,50,41,4,0,2,1,0,0,1,0,0,1,17,0,2,0,18,0,3,11,70,1,5,8,37,0,0,-715,11,5,0,16,0,0,0
4,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.995,0.01,0.9801495006250001,0.001,0.5,50,71,44,6,20,1,1,3,12,0,1,2,27,2,4,2,32,0,2,15,80,1,1,4,45,0,1,-753,12,3,0,15,0,0,0
5,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.995,0.01,0.9752487531218751,0.001,0.5,50,119,0,0,0,0,0,0,0,0,0,4,42,0,7,7,48,3,8,5,72,0,0,0,38,0,0,-2351,39,1,0,40,0,0,0
6,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.995,0.01,0.9703725093562657,0.001,0.5,50,99,67,9,19,1,5,4,27,0,2,0,43,0,13,3,34,1,5,9,79,1,5,4,50,0,2,-5253,87,3,0,90,0,0,0
7,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.995,0.01,0.9655206468094844,0.001,0.5,50,59,1,0,0,0,1,0,0,0,0,0,13,3,10,8,25,0,0,0,65,0,1,0,38,0,0,-3142,52,2,0,54,0,0,0
8,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.995,0.01,0.960693043575437,0.001,0.5,50,55,63,11,30,1,5,1,14,0,1,3,19,0,0,7,26,0,0,11,89,1,5,1,42,0,1,-2542,42,2,0,44,0,0,0
9,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.995,0.01,0.9558895783575597,0.001,0.5,50,39,0,0,0,0,0,0,0,0,0,5,16,1,1,4,9,0,3,7,84,0,1,0,34,0,0,-1893,31,3,0,34,0,0,0
10,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.995,0.01,0.9511101304657719,0.001,0.5,50,66,36,6,8,0,5,3,14,0,0,1,33,0,4,0,22,0,6,9,88,0,5,3,45,0,0,-1642,27,2,0,29,0,0,0
11,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.995,0.01,0.946354579813443,0.001,0.5,50,75,7,0,3,0,0,1,2,1,0,5,23,0,8,4,31,0,4,1,81,0,0,1,43,1,0,-2171,36,1,0,37,0,0,0
12,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.995,0.01,0.9416228069143757,0.001,0.5,50,50,44,10,14,0,2,1,17,0,0,6,23,3,2,2,14,0,0,10,86,0,2,1,46,0,0,-2962,49,2,0,51,0,0,0
13,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.995,0.01,0.9369146928798039,0.001,0.5,50,51,0,0,0,0,0,0,0,0,0,4,6,0,9,3,25,0,4,4,78,0,0,0,40,0,0,-1631,27,1,0,28,0,0,0
14,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.995,0.01,0.9322301194154049,0.001,0.5,50,42,50,5,16,0,6,7,15,1,0,2,14,0,4,5,17,0,0,5,86,0,6,7,45,1,0,-1740,29,0,0,29,0,0,0
15,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.995,0.01,0.9275689688183278,0.001,0.5,50,47,0,0,0,0,0,0,0,0,0,3,18,0,5,2,16,1,2,4,81,0,0,4,41,0,0,-1375,22,5,0,27,0,0,0
16,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.995,0.01,0.9229311239742362,0.001,0.5,50,49,36,4,15,2,4,4,6,0,1,4,20,0,4,3,14,0,4,4,91,2,4,4,44,0,1,-1860,31,0,0,31,0,0,0
17,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.995,0.01,0.918316468354365,0.001,0.5,50,56,4,1,2,0,0,0,1,0,0,3,26,0,4,2,21,0,0,1,86,0,0,0,42,0,0,-1462,24,2,0,26,0,0,0
18,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.995,0.01,0.9137248860125932,0.001,0.5,50,44,30,6,9,2,2,3,8,0,0,1,20,0,6,0,17,0,0,6,88,2,2,3,46,0,0,-2640,44,0,0,44,0,0,0
19,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.995,0.01,0.9091562615825302,0.001,0.5,50,38,6,0,4,0,0,0,2,0,0,5,11,0,7,8,7,0,0,0,86,0,0,0,47,0,0,-1451,24,1,0,25,0,0,0
20,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.995,0.01,0.9046104802746175,0.001,0.5,50,68,17,5,5,0,0,1,6,0,0,3,21,0,3,3,37,0,1,5,90,0,0,1,48,0,0,-1920,32,0,0,32,0,0,0
21,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.995,0.01,0.9000874278732445,0.001,0.5,50,31,14,7,3,0,0,2,2,0,0,7,5,0,6,2,7,0,4,7,85,0,0,2,45,0,0,-2951,49,1,0,50,0,0,0
22,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.995,0.01,0.8955869907338783,0.001,0.5,50,62,12,3,5,0,0,1,3,0,0,9,19,2,4,6,20,0,2,9,85,0,0,1,44,0,0,-1140,19,0,0,19,0,0,0
23,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.995,0.01,0.8911090557802088,0.001,0.5,50,53,26,2,14,0,1,1,8,0,0,3,19,0,2,9,18,0,2,4,93,0,1,1,41,0,0,-2231,37,1,0,38,0,0,0
24,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.995,0.01,0.8866535105013078,0.001,0.5,50,63,11,1,3,0,0,0,6,0,1,5,25,3,6,2,20,0,2,1,88,0,0,0,38,0,1,-1822,30,2,0,32,0,0,0
25,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.995,0.01,0.8822202429488013,0.001,0.5,50,51,26,6,10,0,1,3,6,0,0,1,19,0,5,7,19,0,0,6,95,0,1,3,36,0,0,-3000,50,0,0,50,0,0,0
26,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.995,0.01,0.8778091417340573,0.001,0.5,50,40,15,2,5,0,2,1,5,0,0,7,11,0,4,0,18,0,0,4,95,0,2,1,30,0,0,-1642,27,2,0,29,0,0,0
27,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.995,0.01,0.8734200960253871,0.001,0.5,50,67,21,2,11,1,0,1,6,0,0,7,29,2,1,5,21,0,2,2,104,1,0,1,32,0,0,-1620,27,0,0,27,0,0,0
28,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.995,0.01,0.8690529955452602,0.001,0.5,50,41,14,4,4,0,1,2,3,0,0,7,9,0,4,0,18,0,3,4,100,0,1,2,26,0,0,-2782,46,2,0,48,0,0,0
29,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,730,70,0,0.995,0.01,0.8647077305675338,0.001,0.5,50,62,26,4,10,0,3,0,8,1,0,7,24,0,2,4,23,0,2,4,106,0,3,0,29,1,0,-1500,25,0,0,25,0,0,0
