day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.1,0.01,0.99,50,125,150,28,58,4,5,15,37,0,3,11,45,5,1,9,51,0,3,28,58,4,5,15,37,0,3,-2960,0.0,57,10,0,67,0,0,0
1,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.1,0.01,0.99,50,48,0,0,0,0,0,0,0,0,0,6,13,0,3,5,16,0,5,27,0,0,4,13,36,0,2,-2311,0.0,46,1,0,47,0,0,0
2,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.1,0.01,0.99,50,83,70,12,28,1,7,5,16,0,1,2,28,0,11,5,30,3,4,39,28,1,11,18,51,0,2,-2472,0.0,49,2,0,51,0,0,0
3,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.1,0.01,0.99,50,63,0,0,0,0,0,0,0,0,0,7,16,0,3,2,30,4,1,39,0,0,10,17,50,0,0,-3100,0.0,62,0,0,62,0,0,0
4,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.1,0.01,0.99,50,23,35,6,11,0,1,3,13,0,1,2,5,0,4,6,6,0,0,44,11,0,11,20,63,0,1,-2336,0.0,12,1,1725,13,0,0,0
5,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.1,0.01,0.99,50,15,62,10,21,1,5,4,20,0,1,0,9,0,1,0,3,0,2,28,21,1,13,12,49,0,2,0,0.0,0,0,0,0,0,0,0
6,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.1,0.01,0.99,50,27,0,0,0,0,0,0,0,0,0,1,18,0,0,2,5,0,1,28,6,1,13,12,49,0,2,-2041,0.0,19,2,1069,21,0,0,0
7,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.1,0.01,0.99,50,35,85,10,27,2,3,9,32,0,2,4,18,4,0,0,9,0,0,26,27,3,9,16,65,0,4,-355,0.0,6,5,0,11,0,0,0
8,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.1,0.01,0.99,50,31,0,0,0,0,0,0,0,0,0,6,8,0,4,0,10,0,3,26,0,2,8,16,65,0,4,-2058,0.0,27,0,708,27,0,0,0
9,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.1,0.01,0.99,50,42,55,8,21,2,0,5,19,0,0,1,25,2,4,0,7,0,3,28,21,2,7,18,71,0,3,-2482,0.0,18,0,1582,18,0,0,0
