day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied A-,num supplied A+,num supplied B-,num supplied B+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests A-,num requests A+,num requests B-,num requests B+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num A- in inventory,num A+ in inventory,num B- in inventory,num B+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D,num mismatches C,num mismatches c,num mismatches E,num mismatches e,num mismatches K
0,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,5,1,0,0.995,0.01,1.0,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,5,1,0,0.995,0.01,0.995,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,5,1,0,0.995,0.01,0.990025,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-180.0,3,0,0,3,0,0,0,0,0,0,0,0
3,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,5,1,0,0.995,0.01,0.985074875,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1260.0,21,0,0,21,0,0,0,0,0,0,0,0
4,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,5,1,0,0.995,0.01,0.9801495006250001,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-611.31,10,1,0,11,0,0,0,0,1,1,0,0
5,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,5,1,0,0.995,0.01,0.9752487531218751,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2280.6938,38,0,0,38,0,0,0,0,1,1,0,1
