day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.1,0.001,0.99,50,92,150,21,57,2,5,11,53,1,0,4,31,0,6,6,36,2,7,21,57,2,5,11,53,1,0,-3950,0.0,79,0,0,79,0,0,0
1,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.1,0.001,0.99,50,42,0,0,0,0,0,0,0,0,0,0,13,0,2,5,22,0,0,19,55,2,0,10,50,1,0,-2050,0.0,41,0,0,41,0,0,0
2,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.1,0.001,0.99,50,58,14,4,2,1,0,1,6,0,0,2,13,0,3,7,31,0,2,22,57,3,0,11,56,1,0,-2711,0.0,54,1,0,55,0,0,0
3,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.1,0.001,0.99,50,57,0,0,0,0,0,0,0,0,0,1,26,0,3,0,21,0,6,21,56,2,0,11,56,0,0,-2711,0.0,54,1,0,55,0,0,0
4,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.1,0.001,0.99,50,29,7,3,2,0,1,1,0,0,0,0,8,1,2,3,11,2,2,24,58,0,1,12,55,0,0,-4977,0.0,25,0,3727,25,0,0,0
5,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.1,0.001,0.99,50,18,125,16,47,1,10,9,39,0,3,2,10,0,2,1,2,0,1,23,51,1,10,11,45,0,3,-350,0.0,7,0,0,7,0,0,0
6,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.1,0.001,0.99,50,27,0,0,0,0,0,0,0,0,0,4,11,0,2,0,10,0,0,23,51,0,0,11,45,0,3,-1634,0.0,26,0,334,26,0,0,0
7,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.1,0.001,0.99,50,55,30,3,14,0,2,1,8,1,1,4,19,2,3,3,14,0,10,22,63,0,2,11,47,1,4,-2450,0.0,49,0,0,49,0,0,0
8,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.1,0.001,0.99,50,73,0,0,0,0,0,0,0,0,0,0,34,0,3,10,16,2,8,21,62,0,0,11,45,1,4,-3892,0.0,72,0,292,72,0,0,0
9,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.1,0.001,0.99,50,51,11,3,4,0,0,0,4,0,0,5,11,0,2,6,21,2,4,22,65,0,0,10,49,0,4,-8053,0.0,48,1,5642,49,0,0,0
10,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.1,0.001,0.99,50,44,101,13,36,1,7,7,36,0,1,0,24,2,5,4,7,2,0,19,54,1,7,8,48,0,2,-1750,0.0,35,0,0,35,0,0,0
