day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_20,request_scratch,cau100_afr0_asi0_20,regional_20,50,150,912,70,0,1,0.01,0.14500000000000002,0.001,0.99,50,40,150,28,53,2,12,8,43,1,3,2,10,3,3,4,18,0,0,28,53,2,12,8,43,1,3,-110,0.0,0,10,0,10,0,0,0
1,True,reg_20,request_scratch,cau100_afr0_asi0_20,regional_20,50,150,912,70,0,1,0.01,0.14500000000000002,0.001,0.99,50,43,0,0,0,0,0,0,0,0,0,4,12,0,2,3,20,0,2,27,23,1,10,8,41,0,0,-1461,0.0,29,1,0,30,0,0,0
2,True,reg_20,request_scratch,cau100_afr0_asi0_20,regional_20,50,150,912,70,0,1,0.01,0.14500000000000002,0.001,0.99,50,53,54,6,11,0,7,6,23,0,1,9,8,0,6,8,20,0,2,32,32,0,16,6,63,0,1,-1983,0.0,39,3,0,42,0,0,0
3,True,reg_20,request_scratch,cau100_afr0_asi0_20,regional_20,50,150,912,70,0,1,0.01,0.14500000000000002,0.001,0.99,50,72,0,0,0,0,0,0,0,0,0,3,22,0,8,1,37,0,1,32,29,0,12,0,63,0,0,-3350,0.0,67,0,0,67,0,0,0
4,True,reg_20,request_scratch,cau100_afr0_asi0_20,regional_20,50,150,912,70,0,1,0.01,0.14500000000000002,0.001,0.99,50,62,19,2,9,1,0,1,6,0,0,6,23,0,7,5,18,0,3,32,37,1,11,1,68,0,0,-7817,0.0,55,2,5045,57,0,0,0
5,True,reg_20,request_scratch,cau100_afr0_asi0_20,regional_20,50,150,912,70,0,1,0.01,0.14500000000000002,0.001,0.99,50,36,69,10,33,1,3,4,18,0,0,2,15,1,2,1,15,0,0,18,53,1,10,4,47,0,0,-1550,0.0,31,0,0,31,0,0,0
6,True,reg_20,request_scratch,cau100_afr0_asi0_20,regional_20,50,150,912,70,0,1,0.01,0.14500000000000002,0.001,0.99,50,39,0,0,0,0,0,0,0,0,0,4,12,0,2,7,12,0,2,17,53,1,10,0,47,0,0,-3550,0.0,36,0,1750,36,0,0,0
7,True,reg_20,request_scratch,cau100_afr0_asi0_20,regional_20,50,150,912,70,0,1,0.01,0.14500000000000002,0.001,0.99,50,60,69,9,24,2,5,7,21,0,1,2,15,0,5,2,25,5,6,21,66,2,8,7,45,0,1,-2411,0.0,48,1,0,49,0,0,0
8,True,reg_20,request_scratch,cau100_afr0_asi0_20,regional_20,50,150,912,70,0,1,0.01,0.14500000000000002,0.001,0.99,50,47,0,0,0,0,0,0,0,0,0,6,18,0,5,5,11,0,2,20,65,1,7,0,44,0,1,-2824,0.0,44,1,613,45,0,0,0
9,True,reg_20,request_scratch,cau100_afr0_asi0_20,regional_20,50,150,912,70,0,1,0.01,0.14500000000000002,0.001,0.99,50,63,27,3,10,1,3,3,6,0,1,5,10,4,5,4,30,0,5,22,67,2,10,3,45,0,1,-6570,0.0,54,1,3859,55,0,0,0
10,True,reg_20,request_scratch,cau100_afr0_asi0_20,regional_20,50,150,912,70,0,1,0.01,0.14500000000000002,0.001,0.99,50,89,45,4,17,1,1,7,12,1,2,17,31,2,10,7,22,0,0,16,51,1,9,7,39,1,3,-3583,0.0,71,3,0,74,0,0,0
11,True,reg_20,request_scratch,cau100_afr0_asi0_20,regional_20,50,150,912,70,0,1,0.01,0.14500000000000002,0.001,0.99,50,67,4,1,0,0,0,2,1,0,0,5,19,0,3,2,34,2,2,15,49,0,6,2,37,1,3,-6170,0.0,59,2,3198,61,0,0,0
12,True,reg_20,request_scratch,cau100_afr0_asi0_20,regional_20,50,150,912,70,0,1,0.01,0.14500000000000002,0.001,0.99,50,24,89,13,29,0,8,6,32,1,0,1,8,0,0,4,9,0,2,21,56,0,12,6,51,1,1,-800,0.0,16,0,0,16,0,0,0
