day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.41500000000000004,0.001,0.99,50,53,150,19,53,2,13,13,50,0,0,3,14,2,4,2,26,2,0,19,53,2,13,13,50,0,0,-1433,0.0,28,3,0,31,0,0,0
1,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.41500000000000004,0.001,0.99,50,33,0,0,0,0,0,0,0,0,0,4,15,0,0,1,11,2,0,14,52,0,0,12,47,0,0,-1400,0.0,28,0,0,28,0,0,0
2,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.41500000000000004,0.001,0.99,50,95,30,3,14,0,0,1,12,0,0,8,39,2,6,2,27,0,11,16,65,0,0,11,58,0,0,-3461,0.0,69,1,0,70,0,0,0
3,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.41500000000000004,0.001,0.99,50,32,0,0,0,0,0,0,0,0,0,0,9,3,0,1,14,0,5,10,63,0,0,3,48,0,0,-1522,0.0,30,2,0,32,0,0,0
4,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.41500000000000004,0.001,0.99,50,38,28,8,10,0,0,0,10,0,0,4,17,1,3,2,6,0,5,18,73,0,0,3,56,0,0,-5111,0.0,34,0,3411,34,0,0,0
5,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.41500000000000004,0.001,0.99,50,32,64,11,29,0,5,3,16,0,0,3,8,0,1,1,14,0,5,22,53,0,5,4,38,0,0,-1000,0.0,20,0,0,20,0,0,0
6,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.41500000000000004,0.001,0.99,50,49,0,0,0,0,0,0,0,0,0,5,20,0,0,2,18,0,4,21,50,0,0,2,37,0,0,-2942,0.0,39,0,992,39,0,0,0
7,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.41500000000000004,0.001,0.99,50,38,66,9,27,2,4,5,19,0,0,0,18,0,2,2,10,2,4,28,66,2,4,5,45,0,0,-1350,0.0,27,0,0,27,0,0,0
8,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.41500000000000004,0.001,0.99,50,43,0,0,0,0,0,0,0,0,0,0,16,0,9,6,12,0,0,27,65,0,0,3,44,0,0,-2915,0.0,38,0,1015,38,0,0,0
9,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.41500000000000004,0.001,0.99,50,52,37,4,15,0,1,5,11,1,0,2,19,2,14,2,11,0,2,24,71,0,1,7,46,1,0,-3903,0.0,29,2,2431,31,0,0,0
