day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.1,0.001,0.5,50,59,0,0,0,0,0,0,0,0,0,0,18,0,0,4,34,0,3,20,68,2,5,6,37,2,0,-3000,0,60,0,0,60,0,0,0
1,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.1,0.001,0.5,50,100,15,3,4,0,1,3,4,0,0,7,36,0,4,9,37,1,6,23,71,2,5,8,41,0,0,-2722,0,54,2,0,56,0,0,0
2,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.1,0.001,0.5,50,67,0,0,0,0,0,0,0,0,0,4,29,0,0,7,26,0,1,21,70,2,2,8,38,0,0,-4561,0,91,1,0,92,0,0,0
3,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.1,0.001,0.5,50,54,14,2,6,1,2,0,3,0,0,6,18,0,6,4,15,2,3,23,74,1,3,8,41,0,0,-3111,0,62,1,0,63,0,0,0
4,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.1,0.001,0.5,50,60,108,18,44,1,9,7,29,0,0,3,21,0,9,3,19,0,5,23,54,2,11,10,36,0,0,-8973,0,50,0,6473,50,0,0,0
5,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.1,0.001,0.5,50,30,0,0,0,0,0,0,0,0,0,2,15,0,0,4,6,0,3,22,54,1,11,9,34,0,0,-2761,0,55,1,0,56,0,0,0
6,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.1,0.001,0.5,50,49,29,2,10,0,2,3,12,0,0,5,17,0,7,2,18,0,0,22,60,1,13,10,44,0,0,-1737,0,29,0,287,29,0,0,0
7,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.1,0.001,0.5,50,71,0,0,0,0,0,0,0,0,0,3,37,0,5,4,20,0,2,22,60,1,10,10,44,0,0,-2322,0,46,2,0,48,0,0,0
8,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.1,0.001,0.5,50,56,16,1,5,0,2,0,8,0,0,0,28,0,4,0,21,0,3,21,59,0,11,10,49,0,0,-3895,0,65,1,634,66,0,0,0
9,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.1,0.001,0.5,50,67,89,19,29,2,6,3,27,1,2,4,16,2,7,3,35,0,0,22,44,2,10,6,47,1,2,-8395,0,52,0,5795,52,0,0,0
