day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.1,0.001,0.5,50,37,0,0,0,0,0,0,0,0,0,1,18,3,4,5,5,0,1,16,67,0,0,15,36,0,0,-4500,0.0,90,0,0,90,0,0,0
1,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.1,0.001,0.5,50,65,17,0,9,0,2,0,6,0,0,3,27,2,6,3,18,0,6,16,76,0,2,15,41,0,0,-1800,0.0,36,0,0,36,0,0,0
2,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.1,0.001,0.5,50,62,0,0,0,0,0,0,0,0,0,4,22,3,3,3,21,2,4,15,73,0,2,15,40,0,0,-3000,0.0,60,0,0,60,0,0,0
3,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.1,0.001,0.5,50,57,10,2,4,0,0,1,3,0,0,0,25,0,6,6,20,0,0,16,76,0,2,14,42,0,0,-2850,0.0,57,0,0,57,0,0,0
4,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.1,0.001,0.5,50,25,113,19,43,4,6,9,31,0,1,0,10,0,2,0,13,0,0,21,56,4,8,10,40,0,1,-9771,0.0,56,0,6971,56,0,0,0
5,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.1,0.001,0.5,50,25,0,0,0,0,0,0,0,0,0,2,11,0,4,0,8,0,0,21,55,4,8,9,39,0,0,-1050,0.0,21,0,0,21,0,0,0
6,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.1,0.001,0.5,50,39,32,1,7,1,0,3,19,1,0,0,13,1,5,2,18,0,0,22,54,5,6,9,53,1,0,-1475,0.0,22,0,375,22,0,0,0
7,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.1,0.001,0.5,50,55,0,0,0,0,0,0,0,0,0,4,23,0,8,4,16,0,0,22,53,4,6,9,53,0,0,-1822,0.0,36,2,0,38,0,0,0
8,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.1,0.001,0.5,50,39,14,2,5,0,0,0,6,0,1,3,12,0,3,3,13,0,5,22,55,4,5,7,56,0,1,-2937,0.0,51,0,387,51,0,0,0
9,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.1,0.001,0.5,50,43,93,14,33,0,7,10,27,0,2,7,13,2,3,0,18,0,0,17,45,1,7,13,52,0,2,-5777,0.0,35,0,4027,35,0,0,0
10,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.1,0.001,0.5,50,28,0,0,0,0,0,0,0,0,0,5,7,0,0,0,15,1,0,17,45,0,7,12,51,0,0,-1911,0.0,38,1,0,39,0,0,0
11,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.1,0.001,0.5,50,42,46,4,21,1,3,1,15,0,1,0,16,2,4,1,18,0,1,20,59,1,10,11,48,0,1,-2070,0.0,26,0,770,26,0,0,0
