day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,53,150,19,53,2,13,13,50,0,0,3,14,2,4,2,26,2,0,19,53,2,13,13,50,0,0,-661,0.0,13,1,0,14,0,0,0
1,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,33,0,0,0,0,0,0,0,0,0,4,15,0,0,1,11,2,0,0,49,0,10,5,46,0,0,-1033,0.0,20,3,0,23,0,0,0
2,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,95,53,10,22,0,0,1,20,0,0,8,39,2,6,2,27,0,11,10,69,0,6,1,64,0,0,-3022,0.0,60,2,0,62,0,0,0
3,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,32,0,0,0,0,0,0,0,0,0,0,9,3,0,1,14,0,5,0,56,0,0,0,59,0,0,-1350,0.0,27,0,0,27,0,0,0
4,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,38,40,7,16,0,4,1,12,0,0,4,17,1,3,2,6,0,5,7,69,0,4,1,69,0,0,-3484,0.0,20,3,2451,23,0,0,0
5,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,32,50,10,22,1,2,5,10,0,0,3,8,0,1,1,14,0,5,10,60,1,3,5,42,0,0,-572,0.0,11,2,0,13,0,0,0
6,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,49,16,2,5,1,0,2,6,0,0,5,20,0,0,2,18,0,4,2,63,1,0,4,46,0,0,-4004,0.0,44,0,1804,44,0,0,0
7,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,38,62,6,29,0,3,5,18,1,0,0,18,0,2,2,10,2,4,6,72,0,3,9,46,1,0,-922,0.0,18,2,0,20,0,0,0
8,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,43,0,0,0,0,0,0,0,0,0,0,16,0,9,6,12,0,0,0,69,0,0,6,42,0,0,-2409,0.0,33,1,748,34,0,0,0
9,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,52,58,9,24,1,5,4,14,0,1,2,19,2,14,2,11,0,2,9,80,1,5,6,48,0,1,-2897,0.0,28,0,1497,28,0,0,0
10,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,70,8,2,3,0,0,1,2,0,0,1,27,2,8,0,26,0,6,2,61,0,0,5,40,0,0,-3019,0.0,53,1,358,54,0,0,0
11,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,33,55,10,17,2,7,1,18,0,0,1,14,1,6,0,11,0,0,10,73,2,7,1,52,0,0,-2455,0.0,18,2,1533,20,0,0,0
12,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,33,23,3,12,0,1,2,5,0,0,2,13,0,2,2,11,0,3,3,56,0,7,3,39,0,0,-1022,0.0,20,2,0,22,0,0,0
13,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,45,36,6,12,1,2,3,11,0,1,8,12,0,4,0,21,0,0,6,66,1,4,4,49,0,1,-2818,0.0,27,1,1457,28,0,0,0
14,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,37,41,4,19,2,1,4,11,0,0,0,16,4,1,6,10,0,0,4,63,2,3,5,47,0,0,-1316,0.0,23,2,144,25,0,0,0
15,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,65,9,1,3,0,0,1,4,0,0,3,26,2,2,4,27,0,1,1,63,0,0,4,49,0,0,-4792,0.0,54,1,2081,55,0,0,0
