day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,110,150,16,61,3,5,17,46,1,1,9,43,0,7,6,39,0,6,16,61,3,5,17,46,1,1,-905,0.0,17,5,0,22,0,0,0
1,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,15,36,4,9,1,5,2,15,0,0,0,8,0,0,0,7,0,0,16,9,1,8,5,54,0,0,-200,0.0,4,0,0,4,0,0,0
2,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,66,41,12,11,0,2,4,11,0,1,6,19,2,7,0,31,0,1,27,12,0,10,9,64,0,1,-1527,0.0,29,7,0,36,0,0,0
3,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,55,35,6,8,1,3,5,12,0,0,4,11,0,7,2,30,0,1,24,8,1,6,9,73,0,0,-1622,0.0,32,2,0,34,0,0,0
4,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,38,27,4,12,1,2,2,6,0,0,3,12,0,4,0,19,0,0,25,12,1,4,7,76,0,0,-1816,0.0,12,0,1216,12,0,0,0
5,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,10,72,12,16,1,6,2,30,1,4,0,7,0,2,0,1,0,0,34,16,1,6,3,74,1,4,-187,0.0,1,0,137,1,0,0,0
6,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,18,0,0,0,0,0,0,0,0,0,1,6,0,6,0,5,0,0,34,12,0,6,2,59,1,3,-555,0.0,3,1,394,4,0,0,0
7,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,44,69,12,24,2,4,5,22,0,0,2,14,2,3,0,19,0,4,34,27,2,10,5,70,0,2,-1033,0.0,6,3,700,9,0,0,0
8,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,73,9,0,6,0,1,1,1,0,0,6,35,5,0,6,20,0,1,28,10,0,10,1,59,0,0,-2480,0.0,43,4,286,47,0,0,0
9,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,54,70,13,31,3,5,3,14,0,1,7,16,0,7,1,19,0,4,34,31,3,9,3,67,0,1,-2222,0.0,6,3,1889,9,0,0,0
10,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,64,51,6,16,3,4,6,16,0,0,1,33,2,2,3,20,2,1,31,16,4,8,6,53,0,0,-1622,0.0,32,2,0,34,0,0,0
11,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,37,34,6,13,0,0,1,14,0,0,4,13,0,2,1,15,0,2,32,13,0,5,5,65,0,0,-1447,0.0,13,2,775,15,0,0,0
12,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,22,47,11,13,1,3,6,13,0,0,3,6,0,2,2,9,0,0,36,16,1,5,10,58,0,0,-244,0.0,4,2,22,6,0,0,0
13,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,32,5,2,1,0,1,0,1,0,0,0,22,0,0,0,10,0,0,36,8,0,2,8,58,0,0,-1579,0.0,17,0,729,17,0,0,0
14,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,44,69,11,25,0,7,3,20,1,2,0,8,2,10,4,19,0,1,36,25,0,8,10,64,1,2,-1348,0.0,8,7,871,15,0,0,0
15,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,85,18,3,7,0,1,1,6,0,0,8,33,4,10,5,25,0,0,33,7,0,6,9,54,0,1,-3982,0.0,56,3,1149,59,0,0,0
16,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,85,66,12,24,1,4,4,20,0,1,12,30,1,3,9,30,0,0,39,24,1,4,11,60,0,1,-3307,0.0,32,5,1652,37,0,0,0
17,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,84,43,11,13,1,3,5,9,0,1,8,29,0,12,10,19,2,4,39,13,1,3,5,56,0,1,-2673,0.0,52,0,73,52,0,0,0
18,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,66,44,7,15,2,3,7,9,0,1,8,24,1,3,3,20,0,7,39,15,2,3,7,63,0,1,-2888,0.0,30,3,1355,33,0,0,0
19,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,34,55,5,21,0,4,2,21,1,1,2,13,1,2,4,11,0,1,38,21,0,4,3,65,1,1,-474,0.0,5,4,180,9,0,0,0
20,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,14,16,3,6,1,2,1,3,0,0,2,6,0,0,2,4,0,0,38,11,1,4,1,62,0,0,-594,0.0,3,1,433,4,0,0,0
21,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,40,62,13,19,2,3,1,23,0,1,3,13,0,3,0,21,0,0,39,21,3,7,2,65,0,1,-871,0.0,3,4,677,7,0,0,0
22,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,57,24,8,8,0,1,1,5,0,1,2,29,0,0,6,20,0,0,36,8,0,4,1,61,0,1,-2440,0.0,35,3,657,38,0,0,0
23,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,61,53,6,19,1,3,7,16,0,1,4,18,2,4,5,28,0,0,35,19,1,5,7,68,0,1,-2320,0.0,20,7,1243,27,0,0,0
24,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,57,44,4,15,2,2,2,18,0,1,6,23,1,1,0,23,3,0,33,15,2,2,6,65,0,1,-1537,0.0,28,3,104,31,0,0,0
25,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,44,31,1,19,0,2,3,6,0,0,2,15,0,2,2,20,2,1,31,19,0,2,7,67,0,0,-2077,0.0,14,1,1366,15,0,0,0
26,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,39,73,10,29,2,4,5,22,1,0,3,9,0,0,1,25,0,1,29,29,2,4,8,67,1,0,-868,0.0,9,4,374,13,0,0,0
27,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,10,0,0,0,0,0,0,0,0,0,6,1,0,0,0,3,0,0,21,11,0,2,7,62,0,0,-362,0.0,3,0,212,3,0,0,0
