day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,125,150,28,58,4,5,15,37,0,3,11,45,5,1,9,51,0,3,28,58,4,5,15,37,0,3,-2349,0.0,45,9,0,54,0,0,0
1,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,48,10,1,3,0,1,0,5,0,0,6,13,0,3,5,16,0,5,13,52,1,1,7,6,0,0,-1500,0.0,30,0,0,30,0,0,0
2,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,83,80,15,33,1,7,6,17,0,1,2,28,0,11,5,30,3,4,15,84,1,7,12,22,0,1,-2433,0.0,48,3,0,51,0,0,0
3,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,63,0,0,0,0,0,0,0,0,0,7,16,0,3,2,30,4,1,0,81,0,1,9,16,0,0,-2411,0.0,48,1,0,49,0,0,0
4,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,23,58,8,20,1,5,5,17,0,2,2,5,0,4,6,6,0,0,8,97,1,5,8,29,0,2,-1240,0.0,5,5,935,10,0,0,0
5,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,15,14,4,2,0,0,0,8,0,0,0,9,0,1,0,3,0,2,4,58,0,2,7,35,0,0,-304,0.0,5,1,43,6,0,0,0
6,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,27,46,6,14,0,2,5,18,0,1,1,18,0,0,2,5,0,1,6,69,0,3,10,51,0,1,-1783,0.0,14,2,1061,16,0,0,0
7,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,35,21,3,7,1,1,1,8,0,0,4,18,4,0,0,9,0,0,3,43,1,2,10,51,0,1,-1000,0.0,20,0,0,20,0,0,0
8,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,31,38,2,14,1,0,5,15,0,1,6,8,0,4,0,10,0,3,2,53,1,0,14,63,0,1,-1687,0.0,17,1,826,18,0,0,0
9,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,42,19,3,7,1,0,3,5,0,0,1,25,2,4,0,7,0,3,3,44,1,0,14,54,0,0,-1608,0.0,26,1,297,27,0,0,0
10,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,74,40,9,13,2,0,3,13,0,0,6,28,0,2,10,24,1,3,9,51,2,0,14,59,0,0,-3926,0.0,45,2,1654,47,0,0,0
11,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,54,31,3,8,0,5,3,12,0,0,4,16,0,5,7,21,0,1,3,49,0,5,11,53,0,0,-2227,0.0,34,4,483,38,0,0,0
12,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,39,29,2,11,1,3,0,12,0,0,6,18,4,2,4,5,0,0,2,53,1,6,5,57,0,0,-2449,0.0,28,1,1038,29,0,0,0
13,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,44,36,11,7,1,2,5,10,0,0,0,18,0,2,5,17,2,0,11,46,1,5,9,52,0,0,-1173,0.0,16,2,351,18,0,0,0
14,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,28,34,4,15,1,3,1,9,0,1,2,8,1,3,0,13,0,1,4,54,1,6,5,56,0,1,-1500,0.0,15,2,728,17,0,0,0
15,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,67,35,4,13,0,1,6,10,0,1,5,23,2,4,9,22,0,2,4,54,0,3,8,53,0,1,-3211,0.0,45,4,917,49,0,0,0
16,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,82,28,4,9,1,0,2,10,2,0,0,22,2,6,9,35,3,5,4,55,1,1,7,51,2,0,-3960,0.0,54,4,1216,58,0,0,0
17,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,64,46,6,18,0,1,4,17,0,0,1,23,2,1,6,31,0,0,6,62,0,1,5,56,0,0,-2906,0.0,42,1,795,43,0,0,0
18,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,50,14,3,3,1,0,3,4,0,0,8,16,1,1,1,17,0,6,3,58,1,0,3,50,0,0,-2706,0.0,34,0,1006,34,0,0,0
19,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,17,59,15,14,1,4,5,17,1,2,0,6,0,0,0,11,0,0,15,57,1,4,5,58,1,2,-392,0.0,0,2,370,2,0,0,0
20,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,14,0,0,0,0,0,0,0,0,0,0,6,0,2,2,3,0,1,7,44,0,2,5,48,1,0,-363,0.0,2,1,252,3,0,0,0
21,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,67,72,10,27,0,5,7,23,0,0,13,20,0,3,8,20,3,0,10,62,0,5,11,61,1,0,-3968,0.0,37,2,2096,39,0,0,0
22,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,60,0,0,0,0,0,0,0,0,0,0,10,0,9,5,28,0,8,0,44,0,0,6,44,0,0,-2553,0.0,48,2,131,50,0,0,0
23,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,31,68,8,26,0,3,5,24,0,2,2,17,0,2,5,5,0,0,8,67,0,3,6,64,0,2,-1575,0.0,13,2,903,15,0,0,0
