day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,86,150,27,55,1,9,7,49,0,2,10,31,4,8,8,19,3,3,27,55,1,9,7,49,0,2,-2844,0.0,56,4,0,60,0,0,0
1,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,39,0,0,0,0,0,0,0,0,0,5,12,0,0,5,16,0,1,21,51,0,1,3,44,0,0,-1561,0.0,31,1,0,32,0,0,0
2,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,112,38,6,16,1,0,2,13,0,0,12,39,1,13,10,28,1,8,23,66,1,1,4,55,0,0,-3900,0.0,78,0,0,78,0,0,0
3,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,81,0,0,0,0,0,0,0,0,0,7,29,2,6,2,33,0,2,14,56,0,0,0,46,0,0,-2900,0.0,58,0,0,58,0,0,0
4,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,76,57,9,18,0,6,3,20,0,1,8,20,0,7,4,28,6,3,13,66,0,6,3,61,0,1,-6864,0.0,52,5,4209,57,0,0,0
5,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,35,27,5,8,0,4,1,8,0,1,3,9,0,1,4,18,0,0,14,42,0,4,1,41,0,1,-1194,0.0,23,4,0,27,0,0,0
6,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,7,37,4,12,1,3,4,12,0,1,0,5,0,2,0,0,0,0,16,51,1,4,4,51,0,1,-318,0.0,3,0,168,3,0,0,0
7,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,58,15,2,5,0,0,1,5,0,2,13,15,1,5,0,24,0,0,16,43,0,4,5,45,0,2,-1672,0.0,33,2,0,35,0,0,0
8,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,96,47,7,15,0,4,4,15,1,1,6,41,1,7,9,28,0,4,18,52,0,4,7,54,1,1,-4404,0.0,57,3,1521,60,0,0,0
9,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,91,24,4,9,1,0,2,8,0,0,6,39,0,8,6,29,0,3,9,49,1,3,2,48,0,0,-3292,0.0,56,0,492,56,0,0,0
10,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,77,56,10,17,4,2,7,16,0,0,6,26,0,3,2,34,2,4,11,52,4,2,7,56,0,0,-2969,0.0,44,2,747,46,0,0,0
11,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,53,10,3,3,0,0,1,3,0,0,3,20,0,3,4,21,0,2,9,46,0,0,5,47,0,0,-1962,0.0,36,1,151,37,0,0,0
12,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,51,50,9,11,2,5,6,16,0,1,8,10,2,5,5,16,0,5,14,53,2,5,7,58,0,1,-2728,0.0,30,4,1184,34,0,0,0
