day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,104,150,18,54,3,8,11,54,1,1,4,39,0,7,12,36,0,6,18,54,3,8,11,54,1,1,-2894,0.0,57,4,0,61,0,0,0
1,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,32,0,0,0,0,0,0,0,0,0,2,10,2,3,1,9,0,5,5,49,0,0,0,49,0,0,-1200,0.0,24,0,0,24,0,0,0
2,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,71,55,11,15,0,6,6,17,0,0,7,28,2,4,2,26,0,2,11,62,0,6,6,65,0,0,-2372,0.0,47,2,0,49,0,0,0
3,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,56,0,0,0,0,0,0,0,0,0,5,23,0,1,10,16,0,1,0,57,0,5,2,62,0,0,-2261,0.0,45,1,0,46,0,0,0
4,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,52,35,6,13,0,1,3,10,0,2,6,20,0,7,2,13,2,2,6,66,0,5,3,68,0,2,-5891,0.0,38,1,3980,39,0,0,0
5,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,26,64,10,26,0,3,4,21,0,0,0,7,1,0,4,9,0,5,10,54,0,8,4,48,0,1,-500,0.0,10,0,0,10,0,0,0
6,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,34,0,0,0,0,0,0,0,0,0,0,14,0,2,2,13,0,3,0,51,0,7,4,47,0,0,-2459,0.0,29,1,998,30,0,0,0
7,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,40,74,11,30,1,2,4,22,1,3,5,10,0,2,7,15,0,1,11,69,1,6,6,53,1,3,-783,0.0,15,3,0,18,0,0,0
8,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,61,0,0,0,0,0,0,0,0,0,2,14,2,8,8,23,0,4,0,67,1,2,4,51,0,0,-3435,0.0,50,2,913,52,0,0,0
9,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,45,48,5,14,2,2,5,19,0,1,2,19,0,2,0,22,0,0,5,70,2,2,8,62,0,1,-3527,0.0,30,0,2027,30,0,0,0
10,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,58,21,5,10,0,1,0,5,0,0,4,21,0,5,7,21,0,0,5,54,0,1,6,46,0,0,-2111,0.0,42,1,0,43,0,0,0
11,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,34,39,4,11,0,2,4,18,0,0,3,15,0,2,4,8,2,0,4,60,0,2,7,62,0,0,-2765,0.0,25,0,1515,25,0,0,0
12,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,18,33,6,12,2,3,0,8,0,2,0,8,0,1,0,9,0,0,6,47,2,4,5,50,0,2,-411,0.0,8,1,0,9,0,0,0
13,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,31,20,3,8,0,1,0,8,0,0,2,15,1,1,5,7,0,0,3,54,0,5,5,58,0,1,-2197,0.0,24,2,975,26,0,0,0
14,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,43,44,8,17,0,1,3,15,0,0,0,15,1,5,3,17,0,2,8,58,0,5,7,54,0,1,-1881,0.0,26,1,570,27,0,0,0
15,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,60,10,0,3,1,2,1,3,0,0,6,11,0,5,7,23,2,6,0,51,1,4,6,52,0,0,-4279,0.0,52,2,1657,54,0,0,0
16,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,73,60,6,23,0,4,2,24,0,1,4,31,2,9,2,24,0,1,6,63,0,7,6,58,0,1,-3813,0.0,52,3,1180,55,0,0,0
17,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,62,0,0,0,0,0,0,0,0,0,9,24,0,4,3,18,0,4,0,51,0,2,4,50,0,0,-3219,0.0,49,0,769,49,0,0,0
18,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,35,65,10,27,1,4,2,20,0,1,1,15,0,0,4,15,0,0,10,70,1,4,2,62,0,1,-1704,0.0,13,4,1010,17,0,0,0
19,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,17,1,0,1,0,0,0,0,0,0,0,8,2,2,0,5,0,0,0,54,0,1,0,47,0,0,-772,0.0,14,0,72,14,0,0,0
20,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,36,54,9,22,1,1,4,17,0,0,1,12,0,0,0,20,2,1,9,73,1,1,4,61,0,0,-2646,0.0,20,1,1635,21,0,0,0
21,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,75,18,3,4,0,0,1,9,0,1,5,32,0,4,5,25,0,4,3,54,0,0,4,46,0,1,-3250,0.0,65,0,0,65,0,0,0
22,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,112,38,5,11,0,4,3,15,0,0,8,39,3,4,13,40,0,5,5,64,0,4,5,58,0,0,-8634,0.0,89,2,4162,91,0,0,0
23,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,76,41,3,12,2,1,2,20,0,1,6,21,1,12,5,28,0,3,3,50,2,1,4,61,0,1,-2913,0.0,58,1,2,59,0,0,0
24,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,93,14,2,7,1,1,0,3,0,0,3,30,2,8,3,46,0,1,2,53,1,1,0,61,0,0,-6593,0.0,80,2,2571,82,0,0,0
25,True,reg_19,request_scratch,cau100_afr0_asi0_19,regional_19,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,58,59,16,14,1,2,6,20,0,0,5,17,2,3,8,18,0,5,16,48,1,2,6,67,0,0,-2098,0.0,31,1,537,32,0,0,0
