day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,117,150,27,58,6,3,12,41,0,3,9,51,1,7,7,36,0,6,27,58,6,3,12,41,0,3,-4811,0.0,96,1,0,97,0,0,0
1,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,98,0,0,0,0,0,0,0,0,0,5,35,2,4,11,36,0,5,25,56,4,0,8,35,0,1,-3033,0.0,60,3,0,63,0,0,0
2,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,171,59,11,23,1,1,4,18,0,1,13,56,4,7,21,63,2,5,11,76,2,1,9,50,0,1,-7272,0.0,145,2,0,147,0,0,0
3,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,101,0,0,0,0,0,0,0,0,0,5,39,4,5,8,36,2,2,0,75,0,0,2,47,0,0,-4733,0.0,94,3,0,97,0,0,0
4,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,58,33,4,15,0,2,2,10,0,0,0,34,0,1,4,19,0,0,4,89,0,2,2,53,0,0,-7108,0.0,54,0,4408,54,0,0,0
5,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,17,51,3,20,0,7,3,16,0,2,3,3,0,6,2,3,0,0,3,58,0,9,5,44,0,2,-600,0.0,12,0,0,12,0,0,0
6,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,22,0,0,0,0,0,0,0,0,0,0,8,0,1,2,9,2,0,0,58,0,9,4,44,0,1,-1913,0.0,20,1,902,21,0,0,0
7,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,41,77,13,26,4,6,7,20,0,1,0,21,0,4,1,12,0,3,13,61,4,15,10,46,0,1,-1250,0.0,25,0,0,25,0,0,0
8,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,51,0,0,0,0,0,0,0,0,0,6,24,0,2,3,12,1,3,0,60,4,15,8,46,0,1,-3537,0.0,44,1,1326,45,0,0,0
9,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,46,49,11,17,0,2,6,10,0,3,2,19,0,4,4,15,0,2,11,63,3,15,9,46,0,3,-3556,0.0,32,0,1956,32,0,0,0
10,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,72,19,4,9,0,2,0,4,0,0,7,17,4,4,2,36,0,2,4,52,3,10,8,34,0,2,-3133,0.0,62,3,0,65,0,0,0
11,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,66,32,10,9,1,3,2,6,0,1,5,37,0,3,3,18,0,0,10,61,3,12,8,39,0,2,-5472,0.0,45,3,3189,48,0,0,0
