day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,71,150,31,51,2,7,11,43,0,5,3,34,0,7,3,22,0,2,31,51,2,7,11,43,0,5,-405,0.0,7,5,0,12,0,0,0
1,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,44,0,0,0,0,0,0,0,0,0,1,25,0,1,4,11,0,2,31,0,2,5,5,41,0,2,-1950,0.0,39,0,0,39,0,0,0
2,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,113,69,12,30,0,3,2,22,0,0,10,44,0,13,6,31,3,6,43,30,1,8,6,61,0,1,-3600,0.0,72,0,0,72,0,0,0
3,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,99,2,0,0,0,1,0,1,0,0,5,45,0,2,4,37,2,4,40,0,0,9,3,59,0,0,-4422,0.0,88,2,0,90,0,0,0
4,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,56,48,6,20,1,5,2,14,0,0,2,16,0,3,4,27,2,2,43,20,1,12,2,70,0,0,-5021,0.0,33,2,3349,35,0,0,0
5,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,25,57,7,22,0,3,4,17,1,3,1,16,0,0,0,4,0,4,25,22,0,12,6,54,1,3,0,0.0,0,0,0,0,0,0,0
6,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,22,17,4,4,0,0,2,7,0,0,0,9,0,2,4,7,0,0,28,4,0,11,7,61,1,3,-1302,0.0,11,3,719,14,0,0,0
7,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,53,64,9,20,2,1,3,28,0,1,0,14,2,6,2,27,0,2,26,20,2,10,8,67,1,3,-1447,0.0,27,4,53,31,0,0,0
8,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,66,0,0,0,0,0,0,0,0,0,1,31,0,8,4,19,0,3,26,0,1,8,6,66,1,2,-4522,0.0,60,1,1511,61,0,0,0
9,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,78,68,10,29,0,0,6,23,0,0,7,26,1,8,2,30,2,2,30,29,0,4,11,75,0,1,-3513,0.0,37,2,1641,39,0,0,0
10,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,75,21,5,8,1,2,1,3,1,0,2,17,2,19,8,25,0,2,28,8,1,2,10,61,1,0,-3547,0.0,57,0,697,57,0,0,0
11,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,57,55,10,16,1,6,3,19,0,0,2,15,2,6,9,19,0,4,34,16,1,6,11,73,0,0,-3662,0.0,33,1,2001,34,0,0,0
12,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,34,28,9,10,1,2,0,4,0,2,0,13,0,4,6,5,4,2,34,10,2,8,6,49,0,2,-1100,0.0,22,0,0,22,0,0,0
13,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,23,33,3,13,1,2,2,11,0,1,2,5,4,4,1,7,0,0,37,13,3,10,6,60,0,3,-1046,0.0,5,4,752,9,0,0,0
14,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,62,47,9,15,0,2,3,15,1,2,5,25,1,12,2,15,0,2,36,15,2,10,9,52,1,5,-2356,0.0,37,2,484,39,0,0,0
15,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,69,21,1,5,0,1,3,10,1,0,7,30,0,0,3,25,2,2,32,5,1,11,10,59,1,1,-5202,0.0,57,3,2319,60,0,0,0
16,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,76,58,14,20,1,1,1,20,0,1,2,30,1,4,13,21,0,5,36,20,1,8,9,60,0,1,-3012,0.0,45,2,740,47,0,0,0
17,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,94,17,5,1,0,3,0,8,0,0,4,30,1,9,12,38,0,0,32,1,0,9,9,63,0,0,-5630,0.0,86,3,1297,89,0,0,0
18,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,55,39,9,8,0,2,3,17,0,0,3,13,0,10,5,24,0,0,38,8,0,8,10,70,0,0,-3490,0.0,42,1,1379,43,0,0,0
19,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,23,22,3,11,0,1,1,5,1,0,4,8,0,2,0,9,0,0,32,11,0,7,8,60,1,0,-872,0.0,11,0,322,11,0,0,0
20,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,33,47,9,12,1,5,0,18,1,1,0,8,0,0,4,21,0,0,40,12,1,12,5,68,1,1,-1912,0.0,15,5,1107,20,0,0,0
21,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,67,29,7,7,0,2,3,9,1,0,2,29,0,7,5,22,0,2,33,7,0,13,7,57,1,0,-3505,0.0,51,2,933,53,0,0,0
22,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,116,39,7,11,1,2,5,11,1,1,14,41,2,2,7,48,0,2,35,11,1,12,8,60,1,1,-7502,0.0,94,1,2791,95,0,0,0
23,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,149,40,4,18,2,3,1,12,0,0,4,45,3,1,15,76,0,5,30,18,3,10,8,55,0,0,-6226,0.0,111,3,643,114,0,0,0
24,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,90,45,7,21,1,0,2,12,1,1,1,42,0,6,2,37,0,2,34,21,1,6,4,62,1,1,-5460,0.0,61,0,2410,61,0,0,0
25,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,65,54,14,17,1,4,2,15,0,1,5,28,2,4,5,21,0,0,39,17,1,10,3,59,0,1,-2853,0.0,39,2,881,41,0,0,0
26,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,23,21,2,6,0,4,3,6,0,0,0,7,0,5,2,9,0,0,34,6,0,13,6,56,0,0,-1254,0.0,16,0,454,16,0,0,0
27,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,7,46,10,15,0,7,3,10,0,1,0,0,0,0,0,7,0,0,37,15,0,18,9,55,0,1,-133,0.0,0,0,133,0,0,0,0
28,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,32,2,0,1,0,1,0,0,0,0,0,5,0,2,1,24,0,0,33,9,0,16,9,43,0,1,-1515,0.0,18,2,593,20,0,0,0
29,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,55,68,8,29,2,5,7,17,0,0,3,30,0,3,6,12,0,1,34,29,2,20,15,48,0,1,-2706,0.0,20,1,1695,21,0,0,0
30,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,63,26,4,8,0,2,2,10,0,0,2,19,1,2,8,31,0,0,24,8,2,19,15,43,0,0,-3136,0.0,48,3,703,51,0,0,0
31,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,66,45,10,14,0,4,6,11,0,0,5,22,0,2,3,31,0,3,31,14,2,19,18,48,0,0,-3945,0.0,45,1,1684,46,0,0,0
32,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,52,30,3,13,0,1,2,11,0,0,5,13,0,6,4,21,0,3,25,13,2,13,17,49,0,0,-1539,0.0,30,2,17,32,0,0,0
33,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,21,36,4,14,0,1,1,12,1,3,0,9,0,3,6,3,0,0,28,14,1,10,17,59,1,3,-819,0.0,3,4,625,7,0,0,0
34,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,36,42,6,16,1,2,4,13,0,0,0,12,0,7,0,16,0,1,27,16,1,10,15,57,1,2,-1369,0.0,15,1,608,16,0,0,0
35,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,37,33,3,16,0,2,4,7,1,0,3,18,0,4,0,12,0,0,26,16,0,10,17,54,2,0,-2145,0.0,20,0,1145,20,0,0,0
36,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,61,55,5,19,2,8,3,17,0,1,6,25,0,1,7,20,0,2,21,19,2,14,14,60,2,1,-2627,0.0,34,2,905,36,0,0,0
37,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,78,22,6,8,0,0,0,8,0,0,3,28,0,10,5,32,0,0,24,8,2,12,12,57,0,0,-3821,0.0,54,1,1110,55,0,0,0
38,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,108,55,9,19,1,2,5,18,0,1,5,42,0,7,4,44,0,6,29,19,1,12,11,63,0,1,-5976,0.0,81,2,1904,83,0,0,0
39,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,79,23,7,2,0,1,2,11,0,0,6,23,0,8,3,37,2,0,30,2,0,11,12,61,0,0,-4240,0.0,70,1,729,71,0,0,0
40,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,42,27,5,7,2,1,1,10,0,1,7,7,0,3,4,21,0,0,32,7,2,12,11,64,0,1,-2763,0.0,29,2,1291,31,0,0,0
41,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,10,45,7,12,1,6,3,16,0,0,0,1,0,2,3,4,0,0,34,12,2,10,11,63,0,0,-161,0.0,0,3,128,3,0,0,0
42,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,23,2,0,0,0,0,0,2,0,0,0,6,0,4,2,11,0,0,28,5,2,9,11,57,0,0,-1601,0.0,17,0,751,17,0,0,0
43,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,34,74,9,25,2,4,6,27,0,1,0,22,0,0,1,11,0,0,28,25,4,12,12,66,0,1,-844,0.0,3,2,672,5,0,0,0
44,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,31,3,2,0,0,0,0,1,0,0,0,15,0,5,4,6,0,1,23,0,2,11,10,56,0,0,-1903,0.0,28,1,492,29,0,0,0
45,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,30,63,7,21,0,8,6,21,0,0,2,19,0,0,0,9,0,0,25,21,2,17,15,67,0,0,-1087,0.0,4,1,876,5,0,0,0
46,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,55,14,3,9,1,0,0,1,0,0,1,24,1,8,7,9,0,5,21,9,2,12,12,52,0,0,-2182,0.0,41,2,110,43,0,0,0
47,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,35,53,6,25,0,0,3,18,0,1,2,12,0,4,2,13,0,2,27,25,1,10,13,68,0,1,-1813,0.0,7,2,1441,9,0,0,0
48,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,40,46,10,18,0,1,6,11,0,0,4,12,0,2,4,16,0,2,28,18,1,9,15,52,0,0,-1022,0.0,18,4,78,22,0,0,0
49,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,55,22,1,10,0,0,1,10,0,0,1,11,2,8,2,24,0,7,27,10,0,8,16,61,0,0,-3742,0.0,35,0,1992,35,0,0,0
50,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,50,67,12,28,1,1,8,15,2,0,0,14,1,2,2,31,0,0,32,28,1,2,18,55,2,0,-1083,0.0,18,3,150,21,0,0,0
51,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,70,9,1,6,0,0,0,2,0,0,0,20,0,4,14,26,0,6,30,6,0,1,18,55,2,0,-4531,0.0,57,1,1670,58,0,0,0
52,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,79,69,9,23,1,6,4,26,0,0,2,27,0,8,7,33,0,2,33,23,1,7,18,64,1,0,-4262,0.0,48,1,1851,49,0,0,0
53,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,63,10,0,4,0,3,2,1,0,0,7,23,0,1,7,25,0,0,23,4,0,9,15,54,0,0,-3407,0.0,54,1,696,55,0,0,0
54,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,57,58,9,25,0,2,4,17,0,1,4,20,0,4,5,20,0,4,29,25,0,10,18,61,0,1,-3063,0.0,25,6,1747,31,0,0,0
55,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,47,36,6,13,0,2,3,11,1,0,0,19,4,4,2,13,2,3,25,13,0,9,13,57,1,0,-1558,0.0,29,0,108,29,0,0,0
56,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,85,29,3,12,0,4,2,7,1,0,9,23,0,13,7,29,2,2,27,12,0,13,13,62,1,0,-6074,0.0,62,2,2952,64,0,0,0
57,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,100,58,6,23,0,3,8,17,0,1,2,45,2,8,8,35,0,0,24,23,0,14,19,53,0,1,-3745,0.0,67,1,384,68,0,0,0
58,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,93,18,1,7,0,0,1,9,0,0,8,39,1,9,6,30,0,0,24,7,0,11,13,61,0,0,-6436,0.0,80,3,2403,83,0,0,0
59,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,78,58,5,20,1,6,2,24,0,0,3,28,0,6,12,23,2,4,21,20,1,15,14,68,0,0,-3914,0.0,51,1,1353,52,0,0,0
