day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,70,150,22,71,2,7,8,37,2,1,9,21,0,5,1,30,2,2,22,71,2,7,8,37,2,1,-2911,0.0,58,1,0,59,0,0,0
1,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,59,0,0,0,0,0,0,0,0,0,0,18,0,0,4,34,0,3,22,70,0,5,8,33,0,0,-2561,0.0,51,1,0,52,0,0,0
2,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,100,20,5,6,1,1,3,4,0,0,7,36,0,4,9,37,1,6,25,73,1,5,11,35,0,0,-4450,0.0,89,0,0,89,0,0,0
3,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,67,0,0,0,0,0,0,0,0,0,4,29,0,0,7,26,0,1,23,73,0,3,6,34,0,0,-2800,0.0,56,0,0,56,0,0,0
4,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,54,22,3,11,0,3,0,5,0,0,6,18,0,6,4,15,2,3,24,81,0,5,4,36,0,0,-8233,0.0,49,0,5783,49,0,0,0
5,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,60,90,14,36,1,7,6,26,0,0,3,21,0,9,3,19,0,5,22,53,1,11,6,35,0,0,-2561,0.0,51,1,0,52,0,0,0
6,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,30,0,0,0,0,0,0,0,0,0,2,15,0,0,4,6,0,3,21,53,0,8,4,33,0,0,-1616,0.0,26,0,316,26,0,0,0
7,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,49,45,4,13,0,5,4,19,0,0,5,17,0,7,2,18,0,0,21,60,0,13,6,50,0,0,-1811,0.0,36,1,0,37,0,0,0
8,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,71,0,0,0,0,0,0,0,0,0,3,37,0,5,4,20,0,2,18,60,0,11,1,47,0,0,-4107,0.0,64,0,907,64,0,0,0
9,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,56,32,7,12,0,1,0,10,1,1,0,28,0,4,0,21,0,3,21,61,0,11,0,55,1,1,-6623,0.0,48,1,4212,49,0,0,0
