day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,730,70,0,0.995,0.01,1.0,0.01,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,53,3,11,9,51,0,2,-11,0,1,0,1,0,0,0
1,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,730,70,0,0.995,0.01,0.995,0.01,0.5,50,25,4,1,1,0,2,0,0,0,0,0,8,0,5,2,5,0,5,18,54,3,13,9,51,0,2,0,0,0,0,0,0,0,0
2,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,730,70,0,0.995,0.01,0.990025,0.01,0.5,50,34,18,1,8,1,0,1,7,0,0,5,24,0,0,2,2,0,1,17,59,3,10,2,55,0,0,-202,3,2,0,5,0,0,0
3,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,730,70,0,0.995,0.01,0.985074875,0.01,0.5,50,44,16,4,4,1,0,1,6,0,0,7,19,1,0,2,14,0,1,18,52,3,5,1,54,0,0,-311,5,1,0,6,0,0,0
4,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,730,70,0,0.995,0.01,0.9801495006250001,0.01,0.5,50,82,30,4,12,0,1,3,9,1,0,6,36,3,6,6,23,0,2,14,56,0,1,3,61,1,0,-1053,17,3,0,20,0,0,0
5,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,730,70,0,0.995,0.01,0.9752487531218751,0.01,0.5,50,105,24,1,6,0,1,3,13,0,0,5,40,0,2,10,44,1,3,3,56,0,1,3,64,0,0,-2973,49,3,0,52,0,0,0
6,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,730,70,0,0.995,0.01,0.9703725093562657,0.01,0.5,50,109,40,6,13,0,4,2,14,0,1,8,48,1,10,8,32,0,2,6,59,0,4,2,59,0,1,-4184,69,4,0,73,0,0,0
7,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,730,70,0,0.995,0.01,0.9655206468094844,0.01,0.5,50,51,28,10,10,0,0,0,8,0,0,3,11,1,2,7,25,0,2,10,60,0,0,0,53,0,0,-4413,73,3,0,76,0,0,0
8,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,730,70,0,0.995,0.01,0.960693043575437,0.01,0.5,50,41,29,4,12,0,2,0,9,1,1,0,11,0,5,2,21,0,2,6,66,0,2,0,54,1,1,-1773,29,3,0,32,0,0,0
9,True,reg_13,request_scratch,cau100_afr0_asi0_13,regional_13,50,150,730,70,0,0.995,0.01,0.9558895783575597,0.01,0.5,50,39,17,3,6,0,0,1,7,0,0,2,9,0,3,3,22,0,0,3,70,0,0,1,55,0,0,-1391,23,1,0,24,0,0,0
