day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,730,70,0,0.995,0.01,1.0,0.01,0.5,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,31,54,2,5,13,44,0,1,0,0,0,0,0,0,0,0
1,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,730,70,0,0.995,0.01,0.995,0.01,0.5,50,22,2,0,1,1,0,0,0,0,0,0,12,0,4,3,3,0,0,30,54,3,5,13,44,0,1,0,0,0,0,0,0,0,0
2,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,730,70,0,0.995,0.01,0.990025,0.01,0.5,50,67,17,2,6,0,0,0,9,0,0,10,19,1,14,6,15,0,2,31,56,0,4,8,50,0,0,-262,4,2,0,6,0,0,0
3,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,730,70,0,0.995,0.01,0.985074875,0.01,0.5,50,72,18,3,7,0,3,0,5,0,0,1,22,1,8,3,37,0,0,28,56,0,3,0,46,0,0,-2002,33,2,0,35,0,0,0
4,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,730,70,0,0.995,0.01,0.9801495006250001,0.01,0.5,50,64,39,6,14,1,3,3,12,0,0,3,16,0,7,6,28,2,2,25,61,1,3,3,42,0,0,-2122,35,2,0,37,0,0,0
5,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,730,70,0,0.995,0.01,0.9752487531218751,0.01,0.5,50,143,8,1,5,0,2,0,0,0,0,3,47,0,19,22,51,0,1,24,54,0,2,1,36,0,0,-2313,38,3,0,41,0,0,0
6,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,730,70,0,0.995,0.01,0.9703725093562657,0.01,0.5,50,155,86,15,37,3,2,6,23,0,0,6,52,0,20,13,59,0,5,19,73,3,2,6,41,0,0,-5073,84,3,0,87,0,0,0
7,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,730,70,0,0.995,0.01,0.9655206468094844,0.01,0.5,50,90,9,2,2,0,0,0,5,0,0,2,30,2,3,15,35,1,2,2,58,0,0,0,30,0,0,-5564,92,4,0,96,0,0,0
8,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,730,70,0,0.995,0.01,0.960693043575437,0.01,0.5,50,51,75,12,28,2,5,6,22,0,0,7,8,0,5,7,18,0,6,12,80,2,5,6,38,0,0,-4124,68,4,0,72,0,0,0
9,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,730,70,0,0.995,0.01,0.9558895783575597,0.01,0.5,50,73,0,0,0,0,0,0,0,0,0,3,33,0,11,2,17,4,3,6,76,0,0,0,32,0,0,-1364,22,4,0,26,0,0,0
10,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,730,70,0,0.995,0.01,0.9511101304657719,0.01,0.5,50,62,59,12,19,3,3,3,18,1,0,2,12,3,7,6,28,2,2,12,89,3,3,3,39,1,0,-3000,50,0,0,50,0,0,0
11,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,730,70,0,0.995,0.01,0.946354579813443,0.01,0.5,50,73,0,0,0,0,0,0,0,0,0,7,38,2,6,3,13,0,4,8,84,0,0,0,28,0,0,-1997,32,7,0,39,0,0,0
12,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,730,70,0,0.995,0.01,0.9416228069143757,0.01,0.5,50,53,57,12,18,1,6,3,17,0,0,1,19,0,4,3,25,0,1,12,94,1,6,3,34,0,0,-2760,46,0,0,46,0,0,0
13,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,730,70,0,0.995,0.01,0.9369146928798039,0.01,0.5,50,92,0,0,0,0,0,0,0,0,0,5,24,4,7,10,37,2,3,4,86,0,3,0,28,0,0,-1473,24,3,0,27,0,0,0
14,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,730,70,0,0.995,0.01,0.9322301194154049,0.01,0.5,50,77,66,13,23,0,4,6,18,0,2,2,26,0,6,4,36,1,2,13,99,0,4,6,26,0,2,-3355,55,5,0,60,0,0,0
15,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,730,70,0,0.995,0.01,0.9275689688183278,0.01,0.5,50,75,16,1,5,3,0,0,6,0,1,13,25,2,5,5,20,0,5,1,98,3,0,0,15,0,1,-1773,29,3,0,32,0,0,0
