day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,730,70,0,0.995,0.01,1.0,0.01,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,54,4,10,11,46,0,1,0,0,0,0,0,0,0,0
1,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,730,70,0,0.995,0.01,0.995,0.01,0.5,50,24,0,0,0,0,0,0,0,0,0,4,5,1,3,0,9,0,2,24,54,4,10,11,46,0,1,0,0,0,0,0,0,0,0
2,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,730,70,0,0.995,0.01,0.990025,0.01,0.5,50,28,22,3,8,0,1,4,6,0,0,0,8,0,2,2,16,0,0,23,57,2,8,10,50,0,0,-153,2,3,0,5,0,0,0
3,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,730,70,0,0.995,0.01,0.985074875,0.01,0.5,50,67,0,0,0,0,0,0,0,0,0,10,22,2,5,2,23,0,3,21,53,0,3,8,47,0,0,-644,10,4,0,14,0,0,0
4,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,730,70,0,0.995,0.01,0.9801495006250001,0.01,0.5,50,24,51,9,18,0,2,6,14,1,1,0,9,1,2,2,10,0,0,25,64,0,2,6,51,1,1,-2051,34,1,0,35,0,0,0
5,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,730,70,0,0.995,0.01,0.9752487531218751,0.01,0.5,50,110,0,0,0,0,0,0,0,0,0,17,30,2,10,10,38,0,3,24,57,0,0,3,48,0,0,-382,6,2,0,8,0,0,0
6,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,730,70,0,0.995,0.01,0.9703725093562657,0.01,0.5,50,119,61,6,24,1,3,6,19,0,2,13,59,0,6,9,29,0,3,15,66,1,3,6,57,0,2,-4031,67,1,0,68,0,0,0
7,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,730,70,0,0.995,0.01,0.9655206468094844,0.01,0.5,50,83,16,3,6,0,2,1,4,0,0,11,31,5,6,8,19,0,3,3,49,0,2,1,52,0,0,-3622,60,2,0,62,0,0,0
8,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,730,70,0,0.995,0.01,0.960693043575437,0.01,0.5,50,52,60,5,26,2,5,4,18,0,0,5,7,1,3,1,31,0,4,5,60,2,5,4,64,0,0,-3415,56,5,0,61,0,0,0
9,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,730,70,0,0.995,0.01,0.9558895783575597,0.01,0.5,50,58,0,0,0,0,0,0,0,0,0,2,26,1,11,2,15,0,1,0,50,0,0,0,62,0,0,-1495,24,5,0,29,0,0,0
10,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,730,70,0,0.995,0.01,0.9511101304657719,0.01,0.5,50,50,48,8,19,0,2,3,16,0,0,3,15,0,1,6,25,0,0,8,64,0,2,3,73,0,0,-2880,48,0,0,48,0,0,0
11,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,730,70,0,0.995,0.01,0.946354579813443,0.01,0.5,50,43,0,0,0,0,0,0,0,0,0,4,14,2,2,8,11,0,2,0,61,0,0,0,66,0,0,-1642,27,2,0,29,0,0,0
12,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,730,70,0,0.995,0.01,0.9416228069143757,0.01,0.5,50,36,32,6,8,0,3,2,13,0,0,2,19,0,6,0,9,0,0,6,66,0,3,2,73,0,0,-2084,34,4,0,38,0,0,0
13,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,730,70,0,0.995,0.01,0.9369146928798039,0.01,0.5,50,73,0,0,0,0,0,0,0,0,0,1,21,2,15,2,30,0,2,4,58,0,0,0,68,0,0,-960,16,0,0,16,0,0,0
14,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,730,70,0,0.995,0.01,0.9322301194154049,0.01,0.5,50,44,48,3,17,2,1,5,19,0,1,3,16,0,2,12,10,0,1,3,60,2,1,5,78,0,1,-2711,45,1,0,46,0,0,0
15,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,730,70,0,0.995,0.01,0.9275689688183278,0.01,0.5,50,44,0,0,0,0,0,0,0,0,0,0,24,0,5,2,11,0,2,2,51,0,0,0,69,0,0,-1004,16,4,0,20,0,0,0
16,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,730,70,0,0.995,0.01,0.9229311239742362,0.01,0.5,50,26,42,5,25,0,1,2,9,0,0,0,18,0,2,4,2,0,0,5,70,0,1,2,72,0,0,-1811,30,1,0,31,0,0,0
17,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,730,70,0,0.995,0.01,0.918316468354365,0.01,0.5,50,51,0,0,0,0,0,0,0,0,0,9,15,0,1,2,20,0,4,2,65,0,0,0,68,0,0,-671,11,1,0,12,0,0,0
