day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,59,150,22,50,2,5,15,54,0,2,1,25,0,6,5,22,0,0,22,50,2,5,15,54,0,2,-1272,0.0,25,2,0,27,0,0,0
1,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,45,0,0,0,0,0,0,0,0,0,2,16,0,4,6,17,0,0,0,49,0,2,11,53,0,1,-1872,0.0,37,2,0,39,0,0,0
2,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,68,42,7,18,0,3,2,12,0,0,8,23,0,1,6,29,1,0,7,65,0,3,12,63,0,0,-2433,0.0,48,3,0,51,0,0,0
3,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,61,0,0,0,0,0,0,0,0,0,3,19,0,5,5,26,0,3,0,63,0,1,5,61,0,0,-2350,0.0,47,0,0,47,0,0,0
4,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,65,34,7,14,0,4,3,6,0,0,2,26,0,7,2,22,0,6,7,71,0,4,5,63,0,0,-7406,0.0,43,3,5223,46,0,0,0
5,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,21,80,8,23,0,6,8,33,0,2,0,4,1,4,4,8,0,0,8,55,0,6,8,51,0,2,-361,0.0,7,1,0,8,0,0,0
6,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,33,0,0,0,0,0,0,0,0,0,0,10,0,4,3,16,0,0,0,55,0,5,5,50,0,1,-2006,0.0,23,2,834,25,0,0,0
7,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,57,67,11,25,2,5,3,18,1,2,4,24,0,4,0,23,2,0,11,62,2,9,5,57,1,3,-1672,0.0,33,2,0,35,0,0,0
8,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,114,0,0,0,0,0,0,0,0,0,13,50,1,8,11,29,2,0,0,60,1,5,4,56,0,0,-5955,0.0,94,2,1233,96,0,0,0
9,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,103,51,9,20,0,4,0,17,0,1,16,35,1,7,2,28,2,12,9,68,0,5,0,67,0,1,-9462,0.0,82,1,5351,83,0,0,0
10,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,62,33,7,12,0,3,3,5,1,2,3,26,0,1,9,20,1,2,7,57,0,3,3,40,1,2,-1983,0.0,39,3,0,42,0,0,0
11,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,45,38,9,11,1,0,2,14,0,1,0,20,2,3,0,20,0,0,9,64,1,1,3,46,1,3,-2633,0.0,26,0,1333,26,0,0,0
12,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,35,43,6,14,0,0,8,14,1,0,7,20,0,3,1,4,0,0,6,57,0,0,8,50,1,2,-1200,0.0,24,0,0,24,0,0,0
13,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,25,0,0,0,0,0,0,0,0,0,0,9,0,1,6,5,0,4,0,53,0,0,8,49,1,2,-1785,0.0,20,3,752,23,0,0,0
14,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,46,71,13,29,0,4,7,18,0,0,0,21,0,2,4,19,0,0,13,66,0,4,15,51,0,1,-1842,0.0,23,1,681,24,0,0,0
15,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,44,0,0,0,0,0,0,0,0,0,1,11,0,8,2,20,2,0,0,54,0,2,11,46,0,0,-3140,0.0,41,0,1090,41,0,0,0
16,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,50,64,7,30,0,3,4,20,0,0,1,24,0,4,2,11,0,8,7,73,0,5,13,52,0,0,-3228,0.0,36,0,1428,36,0,0,0
17,True,reg_11,request_scratch,cau100_afr0_asi0_11,regional_11,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,37,0,0,0,0,0,0,0,0,0,3,9,0,5,2,11,0,7,0,59,0,3,8,38,0,0,-1350,0.0,27,0,0,27,0,0,0
