day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,46,0,0,0,0,0,0,0,0,0,2,17,0,11,0,14,2,0,23,54,1,6,11,35,0,0,-2816,0,55,6,0,61,0,0,0
1,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,100,27,4,9,0,3,4,6,1,0,11,40,4,5,5,35,0,0,24,63,1,6,14,41,1,0,-1950,0,39,0,0,39,0,0,0
2,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,60,0,0,0,0,0,0,0,0,0,4,20,3,4,7,20,0,2,17,60,0,3,10,39,0,0,-3972,0,79,2,0,81,0,0,0
3,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,50,26,3,15,0,2,2,4,0,0,2,20,0,3,2,23,0,0,18,75,0,4,10,43,0,0,-2761,0,55,1,0,56,0,0,0
4,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,29,77,6,29,3,7,5,25,0,2,0,11,0,3,0,13,2,0,13,53,3,8,11,35,0,2,-6537,0,37,1,4676,38,0,0,0
5,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,31,0,0,0,0,0,0,0,0,0,4,11,2,0,0,14,0,0,12,51,3,8,9,35,0,0,-1100,0,22,0,0,22,0,0,0
6,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,31,54,7,16,0,6,6,19,0,0,0,7,0,9,0,13,0,2,16,60,1,12,13,48,0,0,-1747,0,24,2,525,26,0,0,0
7,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,73,0,0,0,0,0,0,0,0,0,3,28,0,10,2,30,0,0,14,59,0,11,10,46,0,0,-1050,0,21,0,0,21,0,0,0
8,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,77,41,6,20,1,3,1,10,0,0,2,29,0,13,5,23,0,5,16,65,1,9,8,51,0,0,-3799,0,54,2,1077,56,0,0,0
9,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,87,29,1,8,0,4,3,13,0,0,9,37,0,4,7,23,0,7,11,44,0,6,8,42,0,0,-6653,0,55,3,3870,58,0,0,0
