day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,15,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,13,57,0,3,13,42,0,0,-4411,0,88,1,0,89,0,0,0
1,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,66,24,3,5,1,3,1,11,0,0,6,19,2,7,0,31,0,1,15,62,1,6,14,52,0,0,-650,0,13,0,0,13,0,0,0
2,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,55,0,0,0,0,0,0,0,0,0,4,11,0,7,2,30,0,1,12,60,0,5,8,50,0,0,-2572,0,51,2,0,53,0,0,0
3,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,38,30,5,9,0,3,3,10,0,0,3,12,0,4,0,19,0,0,16,65,0,6,6,57,0,0,-2011,0,40,1,0,41,0,0,0
4,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,10,69,14,18,1,6,8,21,0,1,0,7,0,2,0,1,0,0,22,32,1,10,12,42,0,1,-5100,0,30,1,3589,31,0,0,0
5,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,18,0,0,0,0,0,0,0,0,0,1,6,0,6,0,5,0,0,22,32,0,9,12,42,0,0,-350,0,7,0,0,7,0,0,0
6,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,44,54,9,15,1,4,3,19,1,2,2,14,2,3,0,19,0,4,28,42,1,12,14,50,1,2,-1149,0,16,0,349,16,0,0,0
7,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,73,0,0,0,0,0,0,0,0,0,6,35,5,0,6,20,0,1,27,41,0,10,12,46,0,0,-1500,0,30,0,0,30,0,0,0
8,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,54,40,10,10,1,2,0,15,0,2,7,16,0,7,1,19,0,4,33,43,1,7,9,55,0,2,-4044,0,58,3,1111,61,0,0,0
9,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,64,28,3,10,1,0,1,13,0,0,1,33,2,2,3,20,2,1,22,35,1,4,4,47,0,0,-4562,0,36,0,2762,36,0,0,0
10,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,37,26,6,9,1,3,2,5,0,0,4,13,0,2,1,15,0,2,25,39,1,4,3,51,0,0,-2411,0,48,1,0,49,0,0,0
11,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,22,42,6,19,0,3,3,11,0,0,3,6,0,2,2,9,0,0,25,48,0,7,3,44,0,0,-2510,0,27,0,1160,27,0,0,0
12,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,32,0,0,0,0,0,0,0,0,0,0,22,0,0,0,10,0,0,22,47,0,6,3,41,0,0,-711,0,14,1,0,15,0,0,0
13,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,44,62,8,27,4,6,4,12,0,1,0,8,2,10,4,19,0,1,23,65,4,11,5,41,0,1,-2292,0,28,0,892,28,0,0,0
14,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,85,0,0,0,0,0,0,0,0,0,8,33,4,10,5,25,0,0,20,55,4,10,3,28,0,0,-2735,0,34,2,1013,36,0,0,0
