day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,13,0,0,0,0,0,0,0,0,0,0,4,0,1,1,7,0,0,21,54,1,7,14,39,0,0,-1283,0,25,3,0,28,0,0,0
1,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,57,15,5,4,0,1,1,4,0,0,1,20,2,9,4,20,1,0,26,58,1,7,15,43,0,0,-611,0,12,1,0,13,0,0,0
2,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,66,0,0,0,0,0,0,0,0,0,7,30,0,2,6,17,0,4,25,57,0,2,13,42,0,0,-2355,0,46,5,0,51,0,0,0
3,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,62,29,4,6,0,3,2,14,0,0,5,29,0,4,4,18,0,2,26,57,0,3,11,53,0,0,-2411,0,48,1,0,49,0,0,0
4,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,11,82,20,29,0,9,5,19,0,0,0,1,0,0,0,4,0,6,29,39,0,10,8,37,0,0,-8550,0,46,1,6239,47,0,0,0
5,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,30,0,0,0,0,0,0,0,0,0,0,8,2,2,3,11,2,2,29,39,0,10,8,37,0,0,-550,0,11,0,0,11,0,0,0
6,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,40,46,6,21,2,2,0,15,0,0,0,12,0,3,5,17,2,1,30,56,2,8,6,48,0,0,-1483,0,22,2,361,24,0,0,0
7,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,93,0,0,0,0,0,0,0,0,0,5,41,0,10,5,26,2,4,26,55,0,7,5,48,0,0,-1561,0,31,1,0,32,0,0,0
8,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,80,47,5,17,1,2,4,17,0,1,5,39,0,2,0,32,0,2,24,67,1,2,4,51,0,1,-4619,0,65,4,1325,69,0,0,0
9,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,80,24,2,13,1,1,2,5,0,0,2,23,4,15,3,29,2,2,13,51,1,2,4,37,0,0,-7480,0,61,1,4419,62,0,0,0
10,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,42,38,6,16,2,0,3,11,0,0,1,13,0,3,8,14,0,3,17,62,2,0,4,44,0,0,-3161,0,63,1,0,64,0,0,0
11,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,31,19,1,11,0,0,3,3,0,1,1,10,0,0,5,15,0,0,14,57,1,0,5,36,0,1,-2943,0,34,2,1221,36,0,0,0
12,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,48,24,1,13,0,1,4,4,0,1,2,24,0,4,3,13,0,2,14,67,0,1,9,40,0,1,-1250,0,25,0,0,25,0,0,0
13,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,51,35,4,12,0,2,3,12,0,2,0,18,0,4,4,20,0,5,14,65,0,2,10,35,0,2,-3564,0,40,0,1564,40,0,0,0
14,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,54,18,3,7,2,1,1,4,0,0,1,24,0,9,2,18,0,0,15,59,2,1,8,34,0,0,-2708,0,37,3,825,40,0,0,0
15,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,51,51,7,21,0,2,7,14,0,0,2,20,2,0,3,20,0,4,16,64,1,2,14,37,0,0,-3880,0,45,1,1619,46,0,0,0
16,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,60,0,0,0,0,0,0,0,0,0,8,14,0,4,6,26,0,2,12,53,0,0,11,34,0,0,-2429,0,36,2,607,38,0,0,0
17,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,54,67,9,18,1,9,7,22,0,1,2,19,0,4,6,22,0,1,17,58,1,9,12,52,0,1,-3124,0,45,1,863,46,0,0,0
18,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,21,0,0,0,0,0,0,0,0,0,2,5,0,0,7,6,1,0,15,46,0,7,11,40,0,0,-3367,0,43,0,1217,43,0,0,0
19,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,22,44,8,15,2,2,2,12,0,3,0,10,0,3,0,7,0,2,23,54,2,9,11,48,0,3,-948,0,15,1,187,16,0,0,0
20,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,39,8,1,3,0,0,1,3,0,0,0,10,3,4,3,15,2,2,18,36,2,6,10,37,0,0,-1565,0,13,1,904,14,0,0,0
21,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,56,41,9,12,0,1,5,13,0,1,6,11,0,4,2,32,0,1,26,47,2,7,11,48,0,1,-1550,0,31,0,0,31,0,0,0
