day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,48,0,0,0,0,0,0,0,0,0,6,13,0,3,5,16,0,5,22,53,0,0,11,32,0,0,-4705,0,93,5,0,98,0,0,0
1,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,83,39,4,15,1,6,0,13,0,0,2,28,0,11,5,30,3,4,24,65,1,6,11,43,0,0,-2072,0,41,2,0,43,0,0,0
2,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,63,0,0,0,0,0,0,0,0,0,7,16,0,3,2,30,4,1,23,64,0,3,9,36,0,0,-3422,0,68,2,0,70,0,0,0
3,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,23,34,8,14,0,1,5,5,0,1,2,5,0,4,6,6,0,0,27,76,0,1,9,36,0,1,-2222,0,44,2,0,46,0,0,0
4,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,15,54,11,21,0,3,4,14,0,1,0,9,0,1,0,3,0,2,23,50,0,3,9,32,0,1,-2689,0,16,0,1889,16,0,0,0
5,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,27,0,0,0,0,0,0,0,0,0,1,18,0,0,2,5,0,1,23,49,0,3,8,32,0,0,-600,0,12,0,0,12,0,0,0
6,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,35,69,9,20,1,4,5,28,0,2,4,18,4,0,0,9,0,0,28,55,1,6,11,47,0,2,-1811,0,20,1,800,21,0,0,0
7,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,31,0,0,0,0,0,0,0,0,0,6,8,0,4,0,10,0,3,25,54,1,5,10,47,0,0,-1350,0,27,0,0,27,0,0,0
8,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,42,36,5,10,1,2,4,14,0,0,1,25,2,4,0,7,0,3,25,51,1,5,12,56,0,0,-1691,0,21,1,630,22,0,0,0
9,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,74,18,1,5,1,0,3,7,0,1,6,28,0,2,10,24,1,3,15,35,1,4,10,49,0,1,-3338,0,29,1,1877,30,0,0,0
