day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,39,0,0,0,0,0,0,0,0,0,5,12,0,0,5,16,0,1,23,54,0,6,5,45,0,0,-3472,0,69,2,0,71,0,0,0
1,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,112,27,6,11,0,0,2,8,0,0,12,39,1,13,10,28,1,8,28,61,0,5,4,52,0,0,-1472,0,29,2,0,31,0,0,0
2,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,81,0,0,0,0,0,0,0,0,0,7,29,2,6,2,33,0,2,24,57,0,3,0,48,0,0,-4711,0,94,1,0,95,0,0,0
3,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,76,29,1,11,1,0,3,12,0,1,8,20,0,7,4,28,6,3,24,64,1,1,3,56,0,1,-3522,0,70,2,0,72,0,0,0
4,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,35,77,15,25,0,10,1,24,0,2,3,9,0,1,4,18,0,0,22,47,0,10,1,44,0,2,-9699,0,58,1,6788,59,0,0,0
5,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,7,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,21,44,0,10,0,43,0,0,-1350,0,27,0,0,27,0,0,0
6,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,58,52,6,15,1,6,5,17,0,2,13,15,1,5,0,24,0,0,22,51,1,16,5,53,0,2,-490,0,7,0,140,7,0,0,0
7,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,96,0,0,0,0,0,0,0,0,0,6,41,1,7,9,28,0,4,17,49,0,14,4,50,0,0,-2111,0,42,1,0,43,0,0,0
8,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,91,45,7,13,1,1,5,16,1,1,6,39,0,8,6,29,0,3,17,53,1,12,8,57,1,1,-4973,0,74,2,1251,76,0,0,0
9,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,77,24,4,11,0,1,3,5,0,0,6,26,0,3,2,34,2,4,17,39,0,8,7,38,0,0,-7960,0,69,0,4510,69,0,0,0
10,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,53,35,4,12,2,1,5,11,0,0,3,20,0,3,4,21,0,2,18,47,2,3,9,47,0,0,-3005,0,59,5,0,64,0,0,0
11,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,51,30,7,7,2,0,3,10,0,1,8,10,2,5,5,16,0,5,22,43,3,1,6,42,0,1,-3413,0,39,3,1430,42,0,0,0
12,True,reg_9,request_scratch,cau100_afr0_asi0_9,regional_9,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,23,13,2,4,0,1,2,4,0,0,2,8,0,1,0,10,2,0,22,46,1,2,7,44,0,0,-2122,0,42,2,0,44,0,0,0
