day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,730,70,0,0.995,0.01,1.0,0.0001,0.5,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,24,61,4,10,12,37,1,1,0,0,0,0,0,0,0,0
1,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,730,70,0,0.995,0.01,0.995,0.0001,0.5,50,12,2,0,2,0,0,0,0,0,0,2,5,2,0,0,3,0,0,24,62,4,10,12,36,1,1,-11,0,1,0,1,0,0,0
2,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,730,70,0,0.995,0.01,0.990025,0.0001,0.5,50,33,7,2,4,0,0,0,1,0,0,2,13,1,0,3,13,1,0,24,65,3,9,11,36,0,0,-191,3,1,0,4,0,0,0
3,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,730,70,0,0.995,0.01,0.985074875,0.0001,0.5,50,64,14,3,7,0,0,1,2,1,0,1,25,2,7,2,25,0,2,25,68,0,4,10,35,1,0,-895,14,5,0,19,0,0,0
4,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,730,70,0,0.995,0.01,0.9801495006250001,0.0001,0.5,50,61,28,2,12,2,2,1,8,0,1,5,11,0,3,8,32,0,2,20,73,2,2,2,37,0,1,-1800,30,0,0,30,0,0,0
5,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,730,70,0,0.995,0.01,0.9752487531218751,0.0001,0.5,50,108,27,3,8,0,2,0,13,0,1,4,39,0,9,14,38,0,4,8,74,0,2,0,43,0,1,-1533,25,3,0,28,0,0,0
6,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,730,70,0,0.995,0.01,0.9703725093562657,0.0001,0.5,50,120,49,6,16,0,3,6,16,1,1,7,52,8,12,3,33,1,4,7,70,0,3,6,40,1,1,-3606,59,6,0,65,0,0,0
7,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,730,70,0,0.995,0.01,0.9655206468094844,0.0001,0.5,50,61,35,7,12,0,2,0,13,0,1,8,24,0,4,2,18,0,5,7,71,0,2,0,37,0,1,-4522,75,2,0,77,0,0,0
8,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,730,70,0,0.995,0.01,0.960693043575437,0.0001,0.5,50,62,32,2,10,0,2,1,17,0,0,3,14,0,2,8,29,2,4,4,68,0,2,1,48,0,0,-2062,34,2,0,36,0,0,0
9,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,730,70,0,0.995,0.01,0.9558895783575597,0.0001,0.5,50,64,22,2,5,1,3,1,10,0,0,8,24,0,11,6,15,0,0,2,66,1,3,1,50,0,0,-2422,40,2,0,42,0,0,0
