day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,34,150,27,48,6,1,16,49,1,2,5,7,0,8,2,12,0,0,27,48,6,1,16,49,1,2,-772,0.0,15,2,0,17,0,0,0
1,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,73,0,0,0,0,0,0,0,0,0,7,28,2,8,0,24,0,4,24,45,3,0,14,45,0,0,-2661,0.0,53,1,0,54,0,0,0
2,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,149,39,5,18,0,2,1,12,1,0,18,49,0,14,14,46,0,8,25,58,0,2,11,53,1,0,-5322,0.0,106,2,0,108,0,0,0
3,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,71,8,2,3,0,1,0,2,0,0,6,22,4,6,5,27,0,1,16,50,0,1,0,48,0,0,-2533,0.0,50,3,0,53,0,0,0
4,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,24,49,7,19,1,3,5,14,0,0,0,10,0,3,0,11,0,0,14,60,1,3,5,60,0,0,-1946,0.0,15,1,1185,16,0,0,0
5,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,13,16,3,5,0,0,0,8,0,0,0,2,0,5,0,6,0,0,15,45,0,2,5,36,0,0,-550,0.0,11,0,0,11,0,0,0
6,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,28,33,9,15,0,3,0,6,0,0,1,16,1,2,5,3,0,0,22,60,0,5,5,42,0,0,-1588,0.0,16,1,777,17,0,0,0
7,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,63,20,2,8,0,1,1,8,0,0,4,27,0,8,6,18,0,0,22,50,0,3,5,38,0,0,-2166,0.0,42,1,55,43,0,0,0
8,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,60,34,5,15,0,1,1,12,0,0,2,16,1,3,4,33,0,1,22,60,0,1,3,45,0,0,-3716,0.0,44,0,1516,44,0,0,0
9,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,86,22,6,6,2,0,2,6,0,0,11,39,0,2,7,22,2,3,25,49,2,0,2,40,0,0,-3661,0.0,60,2,639,62,0,0,0
