day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,110,150,16,61,3,5,17,46,1,1,9,43,0,7,6,39,0,6,16,61,3,5,17,46,1,1,-3194,0.0,63,4,0,67,0,0,0
1,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,15,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,7,49,0,0,9,38,0,0,-600,0.0,12,0,0,12,0,0,0
2,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,66,50,8,14,1,6,2,19,0,0,6,19,2,7,0,31,0,1,14,63,1,6,10,56,0,0,-2122,0.0,42,2,0,44,0,0,0
3,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,55,0,0,0,0,0,0,0,0,0,4,11,0,7,2,30,0,1,10,57,0,0,8,51,0,0,-2011,0.0,40,1,0,41,0,0,0
4,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,38,39,10,7,0,1,7,13,0,1,3,12,0,4,0,19,0,0,17,61,0,1,11,59,0,1,-3373,0.0,20,0,2373,20,0,0,0
5,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,10,38,5,13,1,5,4,10,0,0,0,7,0,2,0,1,0,0,17,34,1,5,12,42,0,1,-250,0.0,5,0,0,5,0,0,0
6,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,18,6,1,5,0,0,0,0,0,0,1,6,0,6,0,5,0,0,17,38,0,5,10,42,0,1,-1111,0.0,11,0,561,11,0,0,0
7,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,44,68,11,13,2,4,2,32,1,3,2,14,2,3,0,19,0,4,26,38,2,8,11,55,1,3,-1194,0.0,23,4,0,27,0,0,0
8,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,73,0,0,0,0,0,0,0,0,0,6,35,5,0,6,20,0,1,22,37,0,3,9,51,0,1,-3436,0.0,49,3,953,52,0,0,0
9,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,54,55,11,20,1,2,2,18,0,1,7,16,0,7,1,19,0,4,28,51,1,2,7,60,0,1,-3086,0.0,36,0,1286,36,0,0,0
10,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,64,0,0,0,0,0,0,0,0,0,1,33,2,2,3,20,2,1,23,38,0,0,4,50,0,0,-2429,0.0,45,2,157,47,0,0,0
11,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,37,54,10,22,1,6,4,11,0,0,4,13,0,2,1,15,0,2,28,55,1,6,4,56,0,0,-2662,0.0,22,1,1551,23,0,0,0
12,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,22,5,1,1,1,0,0,2,0,0,3,6,0,2,2,9,0,0,22,43,1,5,0,31,0,0,-750,0.0,15,0,0,15,0,0,0
13,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,32,51,7,24,3,5,4,7,0,1,0,22,0,0,0,10,0,0,29,64,3,8,4,37,0,1,-2155,0.0,16,1,1344,17,0,0,0
14,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,44,15,1,5,1,1,0,7,0,0,0,8,2,10,4,19,0,1,19,52,1,8,0,27,0,0,-1383,0.0,27,3,0,30,0,0,0
15,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,85,46,7,14,1,2,6,16,0,0,8,33,4,10,5,25,0,0,22,60,1,8,6,39,0,0,-4000,0.0,48,4,1556,52,0,0,0
16,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,85,23,4,12,0,0,0,7,0,0,12,30,1,3,9,30,0,0,18,56,0,0,0,39,0,0,-3706,0.0,72,0,106,72,0,0,0
17,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,84,27,6,5,1,3,3,9,0,0,8,29,0,12,10,19,2,4,19,55,1,3,3,46,0,0,-4897,0.0,63,2,1725,65,0,0,0
18,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,66,39,10,14,0,2,4,9,0,0,8,24,1,3,3,20,0,7,26,50,0,2,4,48,0,0,-2754,0.0,46,0,454,46,0,0,0
19,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,34,6,0,2,0,1,1,2,0,0,2,13,1,2,4,11,0,1,20,47,0,1,4,42,0,0,-1873,0.0,20,2,851,22,0,0,0
20,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,14,67,13,22,0,6,2,21,1,2,2,6,0,0,2,4,0,0,32,55,0,6,2,48,1,2,-693,0.0,8,2,271,10,0,0,0
21,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,40,0,0,0,0,0,0,0,0,0,3,13,0,3,0,21,0,0,29,43,0,6,2,41,0,1,-1958,0.0,27,1,597,28,0,0,0
22,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,57,52,8,20,1,4,3,15,0,1,2,29,0,0,6,20,0,0,31,58,1,8,4,47,0,1,-3270,0.0,35,1,1509,36,0,0,0
23,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,61,0,0,0,0,0,0,0,0,0,4,18,2,4,5,28,0,0,21,44,0,6,0,38,0,0,-2279,0.0,44,3,46,47,0,0,0
24,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,57,58,13,18,1,3,7,15,0,1,6,23,1,1,0,23,3,0,29,58,1,7,7,47,0,1,-3832,0.0,33,1,2171,34,0,0,0
25,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,44,6,1,4,0,0,0,0,0,1,2,15,0,2,2,20,2,1,22,42,0,4,1,30,0,1,-1622,0.0,32,2,0,34,0,0,0
26,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,39,57,8,18,2,3,7,18,0,1,3,9,0,0,1,25,0,1,27,60,2,3,7,45,0,1,-2244,0.0,20,1,1233,21,0,0,0
27,True,reg_7,request_scratch,cau100_afr0_asi0_7,regional_7,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,10,5,0,3,0,0,1,1,0,0,6,1,0,0,0,3,0,0,22,43,0,0,4,34,0,0,-400,0.0,8,0,0,8,0,0,0
