day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,53,150,19,53,2,13,13,50,0,0,3,14,2,4,2,26,2,0,19,53,2,13,13,50,0,0,-738,0.0,13,8,0,21,0,0,0
1,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,33,0,0,0,0,0,0,0,0,0,4,15,0,0,1,11,2,0,17,52,0,8,8,25,0,0,-144,0.0,2,4,0,6,0,0,0
2,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,95,71,14,28,0,3,1,25,0,0,8,39,2,6,2,27,0,11,29,75,0,9,3,34,0,0,-1622,0.0,32,2,0,34,0,0,0
3,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,32,18,3,8,0,1,1,5,0,0,0,9,3,0,1,14,0,5,21,74,0,4,1,5,0,0,-1061,0.0,21,1,0,22,0,0,0
4,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,38,44,7,22,1,1,4,9,0,0,4,17,1,3,2,6,0,5,28,92,1,4,4,9,0,0,-1954,0.0,14,1,1243,15,0,0,0
5,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,32,33,5,9,1,3,3,12,0,0,3,8,0,1,1,14,0,5,28,67,1,5,5,12,0,0,-583,0.0,11,3,0,14,0,0,0
6,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,49,35,2,22,0,1,3,7,0,0,5,20,0,0,2,18,0,4,28,88,0,2,7,7,0,0,-3089,0.0,29,0,1639,29,0,0,0
7,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,38,40,8,12,0,2,2,15,1,0,0,18,0,2,2,10,2,4,25,73,0,2,7,15,1,0,-826,0.0,10,2,304,12,0,0,0
8,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,43,39,5,18,1,3,4,7,0,1,0,16,0,9,6,12,0,0,27,83,1,3,6,7,0,1,-2114,0.0,20,2,1092,22,0,0,0
9,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,52,42,6,17,1,4,1,13,0,0,2,19,2,14,2,11,0,2,26,78,1,4,3,13,0,0,-1904,0.0,26,2,582,28,0,0,0
10,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,70,37,8,12,1,3,3,10,0,0,1,27,2,8,0,26,0,6,29,81,1,3,3,10,0,0,-3126,0.0,36,1,1315,37,0,0,0
11,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,33,52,7,19,2,4,5,14,0,1,1,14,1,6,0,11,0,0,26,78,2,4,5,14,0,1,-446,0.0,1,4,352,5,0,0,0
