day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,70,150,22,71,2,7,8,37,2,1,9,21,0,5,1,30,2,2,22,71,2,7,8,37,2,1,-1733,0.0,34,3,0,37,0,0,0
1,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,59,0,0,0,0,0,0,0,0,0,0,18,0,0,4,34,0,3,19,64,0,0,1,30,0,0,-2250,0.0,45,0,0,45,0,0,0
2,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,100,50,10,20,1,5,3,11,0,0,7,36,0,4,9,37,1,6,25,77,1,5,3,39,0,0,-3633,0.0,72,3,0,75,0,0,0
3,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,67,0,0,0,0,0,0,0,0,0,4,29,0,0,7,26,0,1,22,72,0,0,0,28,0,0,-2222,0.0,44,2,0,46,0,0,0
4,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,54,51,8,20,1,3,5,14,0,0,6,18,0,6,4,15,2,3,24,89,1,3,5,28,0,0,-4588,0.0,35,3,2805,38,0,0,0
5,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,60,21,2,10,0,2,1,6,0,0,3,21,0,9,3,19,0,5,20,50,0,2,3,31,0,0,-2172,0.0,43,2,0,45,0,0,0
6,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,30,43,4,14,0,4,4,17,0,0,2,15,0,0,4,6,0,3,21,59,0,4,4,44,0,0,-1634,0.0,17,4,740,21,0,0,0
7,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,49,16,2,4,0,2,0,8,0,0,5,17,0,7,2,18,0,0,16,48,0,3,1,45,0,0,-1900,0.0,38,0,0,38,0,0,0
8,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,71,32,7,11,0,2,0,9,1,2,3,37,0,5,4,20,0,2,20,57,0,5,0,49,1,2,-4539,0.0,53,2,1867,55,0,0,0
9,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,56,29,6,11,1,3,1,7,0,0,0,28,0,4,0,21,0,3,21,50,1,3,1,47,0,0,-2818,0.0,41,0,768,41,0,0,0
10,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,67,28,6,8,1,1,2,10,0,0,4,16,2,7,3,35,0,0,23,48,1,1,2,51,0,0,-4048,0.0,46,0,1748,46,0,0,0
11,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,50,39,8,16,0,1,3,10,0,1,4,16,6,1,1,18,0,4,27,50,0,1,3,44,0,1,-2277,0.0,37,0,427,37,0,0,0
12,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,14,9,2,3,0,0,1,3,0,0,1,4,0,0,4,5,0,0,27,49,0,0,1,39,0,0,-837,0.0,10,0,337,10,0,0,0
13,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,13,52,7,22,0,5,2,15,0,1,1,2,2,0,0,6,0,2,29,60,0,5,2,45,0,1,-702,0.0,8,2,280,10,0,0,0
14,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,37,0,0,0,0,0,0,0,0,0,0,14,0,2,3,15,1,2,23,49,0,5,2,38,0,0,-2024,0.0,25,3,741,28,0,0,0
15,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,37,62,7,22,0,3,3,26,1,0,2,16,0,4,3,12,0,0,24,63,0,5,3,54,1,0,-2353,0.0,25,1,1092,26,0,0,0
16,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,25,0,0,0,0,0,0,0,0,0,6,8,1,0,0,8,0,2,16,47,0,4,0,44,0,0,-999,0.0,17,1,138,18,0,0,0
17,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,39,49,8,19,0,2,6,13,0,1,6,12,0,2,2,17,0,0,22,63,0,4,6,54,0,1,-2702,0.0,24,1,1491,25,0,0,0
18,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,43,4,2,0,0,0,0,2,0,0,0,9,0,2,2,29,0,1,17,41,0,3,3,41,0,0,-1611,0.0,32,1,0,33,0,0,0
19,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,18,52,10,24,1,2,1,14,0,0,1,7,0,4,0,5,0,1,23,63,1,3,2,54,0,0,-1138,0.0,7,1,777,8,0,0,0
20,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,38,4,1,2,0,0,0,1,0,0,0,16,2,0,2,12,0,6,21,45,0,2,1,30,0,0,-1150,0.0,23,0,0,23,0,0,0
21,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,52,62,11,21,3,6,1,18,0,2,6,18,3,5,4,14,0,2,27,61,3,6,1,46,0,2,-2736,0.0,30,4,1192,34,0,0,0
