day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,41,150,24,50,2,12,16,44,0,2,8,14,0,2,2,14,1,0,24,50,2,12,16,44,0,2,-394,0.0,7,4,0,11,0,0,0
1,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,41,0,0,0,0,0,0,0,0,0,2,6,0,6,9,18,0,0,7,49,0,6,13,41,0,0,-1055,0.0,20,5,0,25,0,0,0
2,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,70,55,7,20,2,4,3,18,0,1,3,25,1,4,6,28,1,2,7,64,2,8,14,54,0,1,-2450,0.0,49,0,0,49,0,0,0
3,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,61,0,0,0,0,0,0,0,0,0,6,21,0,6,2,24,0,2,0,63,0,5,13,48,0,0,-2194,0.0,43,4,0,47,0,0,0
4,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,40,39,6,13,2,0,6,12,0,0,6,11,0,0,2,18,0,3,6,74,2,0,12,56,0,0,-4039,0.0,27,0,2689,27,0,0,0
5,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,22,47,8,17,2,4,4,12,0,0,1,9,0,3,1,8,0,0,8,50,2,4,13,42,0,0,-372,0.0,7,2,0,9,0,0,0
6,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,22,10,1,4,1,0,1,3,0,0,1,7,0,2,4,7,0,1,3,52,1,1,14,43,0,0,-1414,0.0,13,0,764,13,0,0,0
7,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,59,68,10,31,0,3,2,19,0,3,4,17,3,0,2,30,0,3,10,65,1,3,13,46,0,3,-1433,0.0,28,3,0,31,0,0,0
8,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,86,0,0,0,0,0,0,0,0,0,3,37,2,0,9,35,0,0,0,61,0,0,9,40,0,0,-4140,0.0,68,3,707,71,0,0,0
9,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,65,61,5,21,0,5,2,25,0,3,4,31,0,2,5,21,0,2,5,73,0,5,5,59,0,3,-3986,0.0,45,2,1714,47,0,0,0
10,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,70,0,0,0,0,0,0,0,0,0,6,27,0,9,7,19,2,0,0,56,0,0,2,47,0,0,-2851,0.0,54,2,129,56,0,0,0
11,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,31,61,9,24,0,3,4,19,0,2,2,14,1,3,2,9,0,0,9,70,0,3,4,62,0,2,-1903,0.0,12,3,1270,15,0,0,0
12,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,20,12,2,2,1,1,2,4,0,0,0,3,5,1,3,5,0,3,2,47,1,2,4,48,0,0,-472,0.0,9,2,0,11,0,0,0
13,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,22,51,8,26,0,2,4,11,0,0,3,10,0,4,1,4,0,0,8,72,0,2,4,58,0,0,-1554,0.0,12,0,954,12,0,0,0
14,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,30,17,2,8,0,1,0,5,0,1,1,9,1,4,3,12,0,0,2,60,0,3,3,39,0,1,-1022,0.0,20,2,0,22,0,0,0
15,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,48,38,6,19,1,0,1,11,0,0,5,20,2,0,6,13,0,2,6,78,1,1,2,48,0,0,-3399,0.0,32,1,1788,33,0,0,0
16,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,54,34,7,9,1,1,3,13,0,0,2,17,1,3,0,30,0,1,7,64,1,1,3,44,0,0,-2032,0.0,37,1,171,38,0,0,0
17,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,54,26,3,9,1,5,0,8,0,0,2,15,0,6,6,25,0,0,3,71,1,5,0,48,0,0,-3463,0.0,34,6,1697,40,0,0,0
18,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,40,51,10,18,1,4,6,12,0,0,3,12,3,1,0,18,0,3,10,63,1,4,6,49,0,0,-1170,0.0,16,1,359,17,0,0,0
19,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,11,6,1,4,0,0,0,0,0,1,0,6,0,0,0,2,0,3,1,59,0,4,4,43,0,1,-603,0.0,6,0,303,6,0,0,0
20,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,16,65,14,17,1,2,5,24,1,1,0,6,0,2,1,7,0,0,14,57,1,6,9,57,1,1,-441,0.0,2,0,341,2,0,0,0
