day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,106,150,17,68,1,6,15,40,0,3,4,41,0,8,5,48,0,0,17,68,1,6,15,40,0,3,-3222,0.0,64,2,0,66,0,0,0
1,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,37,0,0,0,0,0,0,0,0,0,1,18,3,4,5,5,0,1,11,60,0,0,7,30,0,0,-1061,0.0,21,1,0,22,0,0,0
2,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,65,58,8,26,0,5,1,18,0,0,3,27,2,6,3,18,0,6,13,83,0,5,5,44,0,0,-2194,0.0,43,4,0,47,0,0,0
3,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,62,0,0,0,0,0,0,0,0,0,4,22,3,3,3,21,2,4,11,80,0,0,0,37,0,0,-2300,0.0,46,0,0,46,0,0,0
4,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,57,38,9,13,1,1,4,10,0,0,0,25,0,6,6,20,0,0,17,86,1,1,4,41,0,0,-4652,0.0,33,3,2969,36,0,0,0
5,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,25,38,4,14,3,1,4,11,0,1,0,10,0,2,0,13,0,0,17,53,3,1,4,39,0,1,-550,0.0,11,0,0,11,0,0,0
6,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,25,13,0,5,0,1,2,5,0,0,2,11,0,4,0,8,0,0,10,56,2,1,4,44,0,0,-1442,0.0,9,0,992,9,0,0,0
7,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,39,76,12,21,1,4,4,32,1,1,0,13,1,5,2,18,0,0,18,53,1,4,4,58,1,1,-794,0.0,15,4,0,19,0,0,0
8,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,55,0,0,0,0,0,0,0,0,0,4,23,0,8,4,16,0,0,12,46,0,2,2,54,0,0,-1673,0.0,28,0,273,28,0,0,0
9,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,39,61,6,22,0,5,8,18,0,2,3,12,0,3,3,13,0,5,12,60,0,6,8,62,0,2,-1293,0.0,14,1,582,15,0,0,0
10,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,43,0,0,0,0,0,0,0,0,0,7,13,2,3,0,18,0,0,8,48,0,2,1,55,0,0,-1575,0.0,27,1,214,28,0,0,0
11,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,28,53,7,22,1,4,3,15,0,1,5,7,0,0,0,15,1,0,12,65,1,4,3,64,0,1,-2154,0.0,14,4,1410,18,0,0,0
12,True,reg_0,request_scratch,cau100_afr0_asi0_0,regional_0,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,42,18,2,7,1,1,1,6,0,0,0,16,2,4,1,18,0,1,13,51,1,1,1,39,0,0,-1311,0.0,26,1,0,27,0,0,0
