day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,117,150,27,58,6,3,12,41,0,3,9,51,1,7,7,36,0,6,27,58,6,3,12,41,0,3,-2133,0.0,42,3,0,45,0,0,0
1,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,98,0,0,0,0,0,0,0,0,0,5,35,2,4,11,36,0,5,0,43,0,0,0,32,0,0,-3772,0.0,75,2,0,77,0,0,0
2,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,171,98,15,43,1,3,6,28,0,2,13,56,4,7,21,63,2,5,15,72,1,3,6,51,0,2,-4938,0.0,97,8,0,105,0,0,0
3,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,101,5,0,1,0,1,0,3,0,0,5,39,4,5,8,36,2,2,0,42,0,1,0,38,0,0,-4183,0.0,83,3,0,86,0,0,0
4,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,58,83,10,29,3,9,8,22,0,2,0,34,0,1,4,19,0,0,10,61,3,9,8,53,0,2,-894,0.0,17,4,0,21,0,0,0
5,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,17,0,0,0,0,0,0,0,0,0,3,3,0,6,2,3,0,0,0,50,0,3,3,49,0,0,-422,0.0,8,2,0,10,0,0,0
6,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,22,54,13,18,1,3,4,15,0,0,0,8,0,1,2,9,2,0,13,65,1,4,5,62,0,0,-1411,0.0,11,2,839,13,0,0,0
7,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,41,2,0,1,0,0,1,0,0,0,0,21,0,4,1,12,0,3,8,49,0,1,6,40,0,0,-929,0.0,18,0,29,18,0,0,0
8,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,51,67,12,24,1,6,5,15,0,4,6,24,0,2,3,12,1,3,12,68,1,6,7,50,0,4,-2434,0.0,11,3,1851,14,0,0,0
9,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,46,28,8,7,0,3,1,7,0,2,2,19,0,4,4,15,0,2,8,50,0,5,4,37,0,2,-1044,0.0,20,4,0,24,0,0,0
10,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,72,55,10,15,0,4,6,19,0,1,7,17,4,4,2,36,0,2,10,60,0,4,8,52,0,1,-3165,0.0,36,0,1365,36,0,0,0
11,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,66,26,2,8,0,0,1,14,1,0,5,37,0,3,3,18,0,0,2,55,0,0,2,55,1,0,-2511,0.0,50,0,11,50,0,0,0
12,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,25,29,3,12,0,2,2,10,0,0,6,5,1,1,2,10,0,0,3,63,0,2,2,58,0,0,-1573,0.0,17,1,712,18,0,0,0
13,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,54,34,4,12,2,1,4,10,0,1,2,20,0,10,0,22,0,0,4,54,2,2,4,60,0,1,-2374,0.0,35,0,624,35,0,0,0
14,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,71,22,3,5,2,1,4,7,0,0,4,29,0,5,11,22,0,0,3,52,2,1,7,60,0,0,-4314,0.0,47,2,1942,49,0,0,0
15,True,reg_1,request_scratch,cau100_afr0_asi0_1,regional_1,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,101,56,11,17,0,5,2,20,0,1,2,44,1,3,7,42,0,2,11,54,0,5,4,61,0,1,-3938,0.0,58,3,1005,61,0,0,0
