day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.775,0.001,0.99,50,39,150,24,55,4,7,15,42,0,3,3,17,2,0,5,12,0,0,24,55,4,7,15,42,0,3,-327,0.0,5,7,0,12,0,0,0
1,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.775,0.001,0.99,50,13,0,0,0,0,0,0,0,0,0,0,4,0,1,1,7,0,0,19,41,1,4,10,38,0,3,-72,0.0,1,2,0,3,0,0,0
2,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.775,0.001,0.99,50,57,46,10,11,0,4,3,18,0,0,1,20,2,9,4,20,1,0,27,47,0,6,13,55,0,2,-894,0.0,17,4,0,21,0,0,0
3,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.775,0.001,0.99,50,66,0,0,0,0,0,0,0,0,0,7,30,0,2,6,17,0,4,17,34,0,2,10,47,0,0,-1211,0.0,24,1,0,25,0,0,0
4,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.775,0.001,0.99,50,62,82,19,29,0,10,5,19,0,0,5,29,0,4,4,18,0,2,26,42,0,10,10,62,0,0,-2639,0.0,21,3,1556,24,0,0,0
5,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.775,0.001,0.99,50,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,6,19,24,0,5,0,37,0,0,-300,0.0,6,0,0,6,0,0,0
6,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.775,0.001,0.99,50,30,70,9,30,3,2,2,23,0,1,0,8,2,2,3,11,2,2,27,50,3,7,2,60,0,1,-970,0.0,9,3,487,12,0,0,0
7,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.775,0.001,0.99,50,40,0,0,0,0,0,0,0,0,0,0,12,0,3,5,17,2,1,24,40,2,6,0,42,0,0,-938,0.0,17,8,0,25,0,0,0
8,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.775,0.001,0.99,50,93,59,5,27,1,2,5,19,0,0,5,41,0,10,5,26,2,4,28,54,1,3,5,59,0,0,-4079,0.0,37,4,2185,41,0,0,0
9,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.775,0.001,0.99,50,80,28,6,9,2,0,3,8,0,0,5,39,0,2,0,32,0,2,20,30,2,0,3,50,0,0,-1750,0.0,35,0,0,35,0,0,0
10,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.775,0.001,0.99,50,80,68,3,35,0,3,9,15,0,3,2,23,4,15,3,29,2,2,15,43,0,3,9,55,0,3,-1996,0.0,26,7,619,33,0,0,0
11,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.775,0.001,0.99,50,42,42,6,17,2,1,5,10,0,1,1,13,0,3,8,14,0,3,16,36,2,1,5,52,0,1,-694,0.0,13,4,0,17,0,0,0
12,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.775,0.001,0.99,50,31,33,6,12,0,2,3,10,0,0,1,10,0,0,5,15,0,0,18,34,0,2,3,60,0,0,-1087,0.0,11,4,493,15,0,0,0
13,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.775,0.001,0.99,50,48,38,5,7,1,8,3,13,0,1,2,24,0,4,3,13,0,2,18,33,1,8,4,56,0,1,-821,0.0,10,3,288,13,0,0,0
14,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.775,0.001,0.99,50,51,40,5,15,1,1,4,12,0,2,0,18,0,4,4,20,0,5,19,26,1,6,5,60,0,2,-1648,0.0,19,3,665,22,0,0,0
15,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.775,0.001,0.99,50,54,39,7,13,1,2,3,12,0,1,1,24,0,9,2,18,0,0,22,26,1,3,6,57,0,1,-1120,0.0,16,2,298,18,0,0,0
16,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.775,0.001,0.99,50,51,47,10,15,0,1,5,15,0,1,2,20,2,0,3,20,0,4,30,20,0,1,9,62,0,1,-1154,0.0,15,1,393,16,0,0,0
