day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.865,0.001,0.99,50,71,150,31,51,2,7,11,43,0,5,3,34,0,7,3,22,0,2,31,51,2,7,11,43,0,5,-1505,0.0,29,5,0,34,0,0,0
1,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.865,0.001,0.99,50,44,0,0,0,0,0,0,0,0,0,1,25,0,1,4,11,0,2,24,46,0,2,0,36,0,0,-1322,0.0,26,2,0,28,0,0,0
2,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.865,0.001,0.99,50,113,60,9,27,0,3,2,19,0,0,10,44,0,13,6,31,3,6,31,67,0,3,2,47,0,0,-3744,0.0,74,4,0,78,0,0,0
3,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.865,0.001,0.99,50,99,0,0,0,0,0,0,0,0,0,5,45,0,2,4,37,2,4,20,56,0,0,0,35,0,0,-3761,0.0,75,1,0,76,0,0,0
4,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.865,0.001,0.99,50,56,63,9,25,1,6,3,19,0,0,2,16,0,3,4,27,2,2,21,70,1,6,3,49,0,0,-2660,0.0,25,7,1333,32,0,0,0
5,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.865,0.001,0.99,50,25,0,0,0,0,0,0,0,0,0,1,16,0,0,0,4,0,4,14,52,0,0,0,38,0,0,-950,0.0,19,0,0,19,0,0,0
6,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.865,0.001,0.99,50,22,52,7,20,0,3,3,15,1,3,0,9,0,2,4,7,0,0,18,71,0,3,3,51,1,3,-1344,0.0,8,3,911,11,0,0,0
7,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.865,0.001,0.99,50,53,7,4,0,0,0,0,3,0,0,0,14,2,6,2,27,0,2,18,45,0,1,2,37,0,1,-1661,0.0,33,1,0,34,0,0,0
8,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.865,0.001,0.99,50,66,59,7,18,2,1,5,25,0,1,1,31,0,8,4,19,0,3,21,55,2,1,5,58,0,1,-3713,0.0,39,2,1741,41,0,0,0
9,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.865,0.001,0.99,50,78,2,1,1,0,0,0,0,0,0,7,26,1,8,2,30,2,2,18,39,0,0,0,43,0,0,-2600,0.0,52,0,0,52,0,0,0
10,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.865,0.001,0.99,50,75,74,10,30,0,0,6,28,0,0,2,17,2,19,8,25,0,2,18,61,0,0,6,63,0,0,-2814,0.0,45,4,520,49,0,0,0
11,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.865,0.001,0.99,50,57,0,0,0,0,0,0,0,0,0,2,15,2,6,9,19,0,4,15,48,0,0,2,53,0,0,-1922,0.0,38,2,0,40,0,0,0
12,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.865,0.001,0.99,50,34,51,9,21,1,5,2,12,1,0,0,13,0,4,6,5,4,2,19,64,1,5,2,58,1,0,-1514,0.0,12,6,848,18,0,0,0
13,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.865,0.001,0.99,50,23,0,0,0,0,0,0,0,0,0,2,5,4,4,1,7,0,0,16,52,0,1,0,40,0,0,-780,0.0,15,1,19,16,0,0,0
14,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.865,0.001,0.99,50,62,49,13,10,2,4,2,16,0,2,5,25,1,12,2,15,0,2,27,60,2,4,2,53,0,2,-5037,0.0,36,1,3226,37,0,0,0
15,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.865,0.001,0.99,50,69,34,4,18,1,2,2,7,0,0,7,30,0,0,3,25,2,2,22,49,1,2,2,35,0,0,-2100,0.0,42,0,0,42,0,0,0
16,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.865,0.001,0.99,50,76,37,7,11,0,1,2,13,1,2,2,30,1,4,13,21,0,5,23,51,0,1,2,41,1,2,-3258,0.0,51,3,675,54,0,0,0
17,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.865,0.001,0.99,50,94,27,4,6,0,2,3,11,0,1,4,30,1,9,12,38,0,0,22,45,0,2,3,46,0,1,-2861,0.0,57,1,0,58,0,0,0
18,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.865,0.001,0.99,50,55,47,8,17,0,2,2,16,1,1,3,13,0,10,5,24,0,0,16,58,0,2,2,49,1,1,-1787,0.0,30,2,265,32,0,0,0
19,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.865,0.001,0.99,50,23,6,2,4,0,0,0,0,0,0,4,8,0,2,0,9,0,0,11,56,0,0,0,42,0,0,-1290,0.0,17,0,440,17,0,0,0
20,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.865,0.001,0.99,50,33,58,14,10,1,4,2,27,0,0,0,8,0,0,4,21,0,0,22,48,1,4,2,67,0,0,-1712,0.0,19,3,729,22,0,0,0
21,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.865,0.001,0.99,50,67,0,0,0,0,0,0,0,0,0,2,29,0,7,5,22,0,2,18,37,0,1,0,54,0,0,-3166,0.0,48,0,766,48,0,0,0
22,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.865,0.001,0.99,50,116,63,12,22,0,5,2,21,1,0,14,41,2,2,7,48,0,2,25,53,0,5,2,64,1,0,-5425,0.0,66,2,2103,68,0,0,0
23,True,reg_4,request_scratch,cau100_afr0_asi0_4,regional_4,50,150,912,70,0,1,0.01,0.865,0.001,0.99,50,149,0,0,0,0,0,0,0,0,0,4,45,3,1,15,76,0,5,15,32,0,0,0,48,0,0,-4894,0.0,97,4,0,101,0,0,0
