day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.1,0.001,0.99,50,58,150,24,62,1,8,13,41,1,0,5,18,0,18,1,16,0,0,24,62,1,8,13,41,1,0,-2150,0.0,43,0,0,43,0,0,0
1,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.1,0.001,0.99,50,30,0,0,0,0,0,0,0,0,0,4,3,0,1,3,17,0,2,23,60,0,0,13,39,0,0,-1500,0.0,30,0,0,30,0,0,0
2,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.1,0.001,0.99,50,38,15,3,5,1,0,2,4,0,0,0,18,1,3,2,14,0,0,26,65,1,0,15,43,0,0,-1800,0.0,36,0,0,36,0,0,0
3,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.1,0.001,0.99,50,53,0,0,0,0,0,0,0,0,0,3,19,0,0,4,27,0,0,26,64,1,0,14,43,0,0,-2511,0.0,50,1,0,51,0,0,0
4,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.1,0.001,0.99,50,61,5,2,1,0,0,0,2,0,0,9,21,0,0,8,22,0,1,27,64,0,0,14,45,0,0,-10921,0.0,59,0,7971,59,0,0,0
5,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.1,0.001,0.99,50,53,126,17,44,1,10,3,49,2,0,5,24,0,4,4,16,0,0,22,50,1,10,5,55,2,0,-2050,0.0,41,0,0,41,0,0,0
6,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.1,0.001,0.99,50,31,0,0,0,0,0,0,0,0,0,2,11,1,5,2,9,0,1,22,49,1,0,5,54,2,0,-1821,0.0,29,1,360,30,0,0,0
7,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.1,0.001,0.99,50,36,30,1,12,0,1,4,10,1,1,0,22,0,4,0,9,1,0,20,57,1,1,7,61,2,1,-1461,0.0,29,1,0,30,0,0,0
8,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.1,0.001,0.99,50,95,0,0,0,0,0,0,0,0,0,3,27,0,9,20,34,0,2,18,56,0,0,7,60,1,1,-4449,0.0,88,1,38,89,0,0,0
9,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.1,0.001,0.99,50,53,14,1,3,0,1,4,5,0,0,5,23,0,1,5,18,0,1,19,58,0,1,8,63,1,0,-8088,0.0,48,0,5688,48,0,0,0
10,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.1,0.001,0.99,50,46,98,12,33,0,5,12,33,1,2,1,14,2,6,0,22,0,1,14,48,0,5,19,48,1,2,-1683,0.0,33,3,0,36,0,0,0
11,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.1,0.001,0.99,50,31,0,0,0,0,0,0,0,0,0,6,10,0,2,2,11,0,0,12,47,0,0,18,47,0,0,-2152,0.0,30,0,652,30,0,0,0
12,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.1,0.001,0.99,50,18,48,8,19,0,1,2,18,0,0,1,5,0,1,0,6,0,5,20,55,0,1,18,56,0,0,-800,0.0,16,0,0,16,0,0,0
