day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.325,0.001,0.98,50,126,150,24,56,5,17,8,39,0,1,4,41,3,6,16,53,0,3,24,56,5,17,8,39,0,1,-4466,0.0,88,6,0,94,0,0,0
1,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.325,0.001,0.98,50,33,0,0,0,0,0,0,0,0,0,5,11,0,2,4,11,0,0,18,48,0,13,0,33,0,0,-1450,0.0,29,0,0,29,0,0,0
2,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.325,0.001,0.98,50,95,42,9,10,2,2,7,11,1,0,13,34,0,10,5,30,0,3,25,58,2,13,7,44,1,0,-3800,0.0,76,0,0,76,0,0,0
3,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.325,0.001,0.98,50,83,0,0,0,0,0,0,0,0,0,7,39,3,3,10,17,0,4,22,54,0,10,2,43,0,0,-3683,0.0,73,3,0,76,0,0,0
4,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.325,0.001,0.98,50,53,29,4,11,1,1,0,12,0,0,0,22,2,1,6,22,0,0,24,64,1,8,0,53,0,0,-6761,0.0,44,1,4550,45,0,0,0
5,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.325,0.001,0.98,50,30,62,13,21,2,4,3,19,0,0,5,8,0,4,0,13,0,0,26,42,2,7,3,42,0,0,-1061,0.0,21,1,0,22,0,0,0
6,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.325,0.001,0.98,50,29,0,0,0,0,0,0,0,0,0,2,9,0,4,3,8,1,2,24,42,0,5,3,39,0,0,-1818,0.0,23,0,668,23,0,0,0
7,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.325,0.001,0.98,50,65,63,11,24,1,3,5,19,0,0,5,39,1,4,1,15,0,0,28,56,1,8,7,50,0,0,-2361,0.0,47,1,0,48,0,0,0
8,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.325,0.001,0.98,50,96,0,0,0,0,0,0,0,0,0,3,28,1,0,6,52,2,4,26,51,0,7,3,45,0,0,-5050,0.0,78,6,1084,84,0,0,0
9,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.325,0.001,0.98,50,68,42,10,13,1,1,5,10,0,2,3,28,4,2,9,20,0,2,34,58,1,2,5,48,0,2,-6296,0.0,56,4,3452,60,0,0,0
10,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.325,0.001,0.98,50,54,24,3,6,0,3,1,11,0,0,4,16,2,5,6,19,0,2,24,43,0,3,4,40,0,0,-2272,0.0,45,2,0,47,0,0,0
11,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.325,0.001,0.98,50,47,22,4,14,1,0,0,3,0,0,6,16,1,5,5,14,0,0,27,55,1,2,2,40,0,0,-4004,0.0,37,0,2154,37,0,0,0
12,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.325,0.001,0.98,50,24,55,10,19,0,4,3,16,0,3,1,6,1,6,2,8,0,0,27,52,0,4,3,40,0,3,-961,0.0,19,1,0,20,0,0,0
13,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.325,0.001,0.98,50,34,0,0,0,0,0,0,0,0,0,2,9,2,8,2,9,0,2,26,52,0,3,2,40,0,1,-2313,0.0,26,2,991,28,0,0,0
14,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.325,0.001,0.98,50,48,61,11,19,1,2,11,16,0,1,5,17,0,3,2,20,1,0,28,58,1,4,12,46,0,1,-2617,0.0,36,2,795,38,0,0,0
15,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.325,0.001,0.98,50,44,0,0,0,0,0,0,0,0,0,4,21,0,0,1,17,0,1,25,52,0,2,11,35,0,0,-2541,0.0,34,1,830,35,0,0,0
16,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.325,0.001,0.98,50,51,50,7,20,0,3,3,16,0,1,5,17,5,2,9,13,0,0,28,58,0,3,12,48,0,1,-4492,0.0,44,2,2270,46,0,0,0
17,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.325,0.001,0.98,50,40,1,1,0,0,0,0,0,0,0,3,18,0,1,3,14,0,1,19,39,0,1,10,32,0,1,-1550,0.0,31,0,0,31,0,0,0
18,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.325,0.001,0.98,50,44,56,15,23,2,2,2,12,0,0,5,19,1,3,3,13,0,0,31,59,2,2,11,44,0,0,-3437,0.0,32,1,1826,33,0,0,0
19,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.325,0.001,0.98,50,35,0,0,0,0,0,0,0,0,0,2,12,0,3,2,11,2,3,23,43,0,0,5,28,0,0,-1400,0.0,28,0,0,28,0,0,0
20,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.325,0.001,0.98,50,35,58,9,19,1,4,4,20,0,1,2,10,1,2,5,14,0,1,30,62,1,4,7,45,0,1,-2723,0.0,27,2,1351,29,0,0,0
21,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.325,0.001,0.98,50,64,0,0,0,0,0,0,0,0,0,6,21,0,9,8,20,0,0,25,42,0,0,6,32,0,1,-2669,0.0,53,0,19,53,0,0,0
22,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.325,0.001,0.98,50,89,55,10,17,2,1,5,19,0,1,4,34,2,7,7,33,0,2,32,55,2,1,9,50,0,1,-7277,0.0,74,0,3577,74,0,0,0
23,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.325,0.001,0.98,50,91,0,0,0,0,0,0,0,0,0,5,37,2,1,4,40,0,2,19,36,0,1,5,39,0,0,-3800,0.0,76,0,0,76,0,0,0
24,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.325,0.001,0.98,50,100,65,5,27,1,2,3,27,0,0,4,41,0,7,7,38,0,3,19,62,1,2,5,61,0,0,-7806,0.0,87,1,3445,88,0,0,0
25,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.325,0.001,0.98,50,69,0,0,0,0,0,0,0,0,0,4,17,0,4,13,30,0,1,15,44,0,1,0,46,0,0,-2972,0.0,59,2,0,61,0,0,0
