day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,58,150,24,62,1,8,13,41,1,0,5,18,0,18,1,16,0,0,24,62,1,8,13,41,1,0,-661,0.0,13,1,0,14,0,0,0
1,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,30,0,0,0,0,0,0,0,0,0,4,3,0,1,3,17,0,2,3,56,0,5,6,35,0,0,-961,0.0,19,1,0,20,0,0,0
2,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,38,56,10,18,1,6,2,19,0,0,0,18,1,3,2,14,0,0,10,70,1,11,8,50,0,0,-661,0.0,13,1,0,14,0,0,0
3,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,53,0,0,0,0,0,0,0,0,0,3,19,0,0,4,27,0,0,0,67,0,8,3,47,0,0,-2005,0.0,39,5,0,44,0,0,0
4,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,61,39,8,13,0,3,2,13,0,0,9,21,0,0,8,22,0,1,8,77,0,8,2,55,0,0,-5847,0.0,37,3,3964,40,0,0,0
5,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,53,54,4,21,1,1,1,24,2,0,5,24,0,4,4,16,0,0,4,52,1,5,1,56,2,0,-1833,0.0,36,3,0,39,0,0,0
6,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,31,0,0,0,0,0,0,0,0,0,2,11,1,5,2,9,0,1,0,48,0,1,0,55,0,0,-2209,0.0,26,0,909,26,0,0,0
7,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,36,79,7,23,0,3,11,31,2,2,0,22,0,4,0,9,1,0,7,57,0,3,11,68,2,2,-661,0.0,13,1,0,14,0,0,0
8,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,95,0,0,0,0,0,0,0,0,0,3,27,0,9,20,34,0,2,0,51,0,2,11,63,0,0,-3874,0.0,66,3,541,69,0,0,0
9,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,53,52,7,21,0,4,8,11,0,1,5,23,0,1,5,18,0,1,7,62,0,4,11,65,0,1,-3193,0.0,27,0,1843,27,0,0,0
10,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,46,16,0,6,0,0,3,7,0,0,1,14,2,6,0,22,0,1,0,50,0,0,11,49,0,0,-1750,0.0,35,0,0,35,0,0,0
11,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,31,35,7,12,0,1,0,15,0,0,6,10,0,2,2,11,0,0,7,58,0,1,8,60,0,0,-1789,0.0,10,1,1278,11,0,0,0
12,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,18,45,4,19,1,4,2,15,0,0,1,5,0,1,0,6,0,5,4,58,1,4,8,48,0,0,-250,0.0,5,0,0,5,0,0,0
13,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,27,0,0,0,0,0,0,0,0,0,3,12,1,1,2,8,0,0,0,54,0,4,6,46,0,0,-1684,0.0,20,2,662,22,0,0,0
14,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,85,69,4,29,0,4,3,27,1,1,6,29,0,9,0,39,0,2,4,66,0,6,8,64,1,1,-2925,0.0,48,2,503,50,0,0,0
15,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,88,0,0,0,0,0,0,0,0,0,8,23,0,3,7,39,0,8,0,59,0,0,0,54,0,0,-5255,0.0,75,0,1505,75,0,0,0
16,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,64,60,5,27,0,4,4,19,1,0,2,19,1,9,7,23,0,3,5,75,0,4,4,61,1,0,-4219,0.0,43,1,2058,44,0,0,0
17,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,73,2,0,2,0,0,0,0,0,0,4,24,0,4,5,32,0,4,0,58,0,0,0,46,0,0,-2950,0.0,59,0,0,59,0,0,0
18,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,45,58,8,21,1,5,4,17,1,1,0,17,2,3,4,17,1,1,8,71,1,5,4,57,1,1,-2572,0.0,18,2,1650,20,0,0,0
19,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,32,22,2,6,0,1,1,12,0,0,3,16,0,0,0,12,0,1,2,56,0,3,1,48,0,0,-1111,0.0,22,1,0,23,0,0,0
20,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,15,31,5,13,0,1,3,9,0,0,0,7,0,0,2,6,0,0,5,65,0,3,3,55,0,0,-883,0.0,6,0,583,6,0,0,0
21,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,75,40,6,15,0,2,0,17,0,0,2,25,2,5,6,35,0,0,6,57,0,5,2,55,0,0,-2554,0.0,50,4,10,54,0,0,0
22,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,68,18,2,7,0,0,3,6,0,0,6,19,0,2,4,34,0,3,2,57,0,0,3,56,0,0,-4149,0.0,52,1,1538,53,0,0,0
23,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,102,52,12,18,1,1,2,18,0,0,12,37,2,6,5,36,0,4,12,59,1,1,2,62,0,0,-4583,0.0,70,2,1061,72,0,0,0
24,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,77,12,2,3,0,0,2,4,0,1,6,11,4,17,9,30,0,0,2,55,0,0,2,54,0,1,-4275,0.0,61,2,1203,63,0,0,0
25,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,56,55,6,19,1,3,6,20,0,0,3,28,0,8,0,17,0,0,6,62,1,3,6,65,0,0,-3507,0.0,37,0,1657,37,0,0,0
26,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,20,14,3,3,0,1,2,5,0,0,0,8,2,4,0,6,0,0,3,50,0,1,3,53,0,0,-884,0.0,13,0,234,13,0,0,0
27,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,49,48,6,22,0,0,3,15,0,2,4,23,0,5,3,14,0,0,6,65,0,0,5,62,0,2,-2516,0.0,23,0,1366,23,0,0,0
28,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,85,20,1,11,0,1,4,3,0,0,2,38,0,13,3,28,0,1,1,58,0,1,5,47,0,0,-3408,0.0,63,0,258,63,0,0,0
29,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,62,46,7,17,0,3,2,17,0,0,2,24,2,6,4,22,0,2,7,68,0,3,2,56,0,0,-4167,0.0,47,1,1806,48,0,0,0
30,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,74,23,11,6,0,1,0,5,0,0,10,25,1,5,5,26,0,2,11,59,0,1,0,45,0,0,-2888,0.0,52,1,277,53,0,0,0
31,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,57,45,4,20,1,1,0,18,0,1,3,23,4,3,0,22,0,2,4,74,1,1,0,58,0,1,-4103,0.0,45,0,1853,45,0,0,0
32,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,27,15,2,5,0,0,1,6,0,1,0,16,1,0,0,10,0,0,2,59,0,0,1,49,0,1,-1407,0.0,21,0,357,21,0,0,0
33,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,9,45,6,17,0,3,8,10,0,1,2,5,0,0,0,2,0,0,6,65,0,3,8,56,0,1,-404,0.0,2,0,304,2,0,0,0
34,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,30,12,1,8,0,1,0,1,0,1,3,9,0,0,3,15,0,0,3,56,0,4,7,40,0,1,-1082,0.0,17,1,221,18,0,0,0
35,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,53,47,7,13,0,2,3,21,0,1,1,18,5,0,3,22,2,2,7,63,0,5,8,56,0,1,-3393,0.0,33,2,1721,35,0,0,0
36,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,97,20,3,7,1,2,1,6,0,0,3,37,1,3,10,37,2,4,3,50,1,5,8,44,0,0,-3989,0.0,67,1,628,68,0,0,0
37,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,70,55,10,19,1,2,1,21,0,1,2,12,6,7,4,37,0,2,10,62,1,2,2,58,0,1,-3671,0.0,46,2,1349,48,0,0,0
38,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,75,14,2,3,0,0,2,6,0,1,9,26,0,5,0,28,2,5,2,50,0,0,2,55,0,1,-3579,0.0,63,0,429,63,0,0,0
39,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,31,47,10,19,0,2,5,10,0,1,2,15,0,2,4,6,2,0,10,61,0,2,5,62,0,1,-1574,0.0,12,3,941,15,0,0,0
40,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,11,22,5,5,0,4,1,7,0,0,3,6,0,0,0,2,0,0,5,53,0,4,4,50,0,1,-354,0.0,4,1,143,5,0,0,0
41,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,41,37,5,11,0,3,4,12,0,2,0,22,0,1,0,16,2,0,5,57,0,6,8,56,0,2,-2577,0.0,21,2,1505,23,0,0,0
42,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,49,42,9,16,1,1,3,10,0,2,4,24,0,5,7,9,0,0,9,54,1,4,5,45,0,3,-1793,0.0,29,2,321,31,0,0,0
43,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,66,25,4,11,1,1,0,8,0,0,9,22,2,7,7,17,0,2,4,62,1,5,2,47,0,0,-3857,0.0,45,3,1574,48,0,0,0
44,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,39,51,13,18,0,4,6,10,0,0,2,7,1,2,5,21,0,1,13,61,0,4,6,47,0,0,-1307,0.0,18,3,374,21,0,0,0
45,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,62,12,4,5,0,1,1,1,0,0,4,23,3,2,8,20,0,2,4,61,0,2,7,41,0,0,-3335,0.0,43,0,1185,43,0,0,0
46,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,48,62,14,26,0,3,5,14,0,0,3,18,0,6,16,5,0,0,14,76,0,3,7,43,0,0,-2212,0.0,22,3,1079,25,0,0,0
47,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,12,7,1,2,0,0,0,3,0,1,0,2,2,3,0,5,0,0,1,62,0,0,5,36,0,1,-618,0.0,8,0,218,8,0,0,0
48,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,10,60,9,16,3,4,6,21,0,1,4,5,0,0,0,1,0,0,9,67,3,4,10,49,0,2,-320,0.0,1,0,270,1,0,0,0
49,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,19,0,0,0,0,0,0,0,0,0,2,11,0,2,2,2,0,0,5,49,2,3,9,39,0,2,-480,0.0,7,3,97,10,0,0,0
50,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,28,57,8,19,1,6,4,19,0,0,2,7,0,2,2,12,2,1,8,63,1,7,13,57,0,1,-1739,0.0,11,5,1134,16,0,0,0
51,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,29,10,2,4,1,1,0,2,0,0,2,17,0,2,4,4,0,0,2,41,1,5,10,45,0,0,-1106,0.0,20,1,95,21,0,0,0
52,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,95,49,4,22,1,6,2,10,3,1,4,41,0,10,5,26,2,7,4,61,1,10,11,52,3,1,-6229,0.0,58,4,3285,62,0,0,0
53,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,86,34,4,11,0,2,4,13,0,0,7,29,2,11,8,29,0,0,4,56,0,2,10,44,0,0,-3011,0.0,60,1,0,61,0,0,0
54,True,reg_21,request_scratch,cau100_afr0_asi0_21,regional_21,50,150,912,70,0,1,0.01,0.6,0.001,0.99,50,55,34,4,14,0,0,3,13,0,0,1,25,0,1,3,22,0,3,4,65,0,0,5,50,0,0,-3019,0.0,37,0,1169,37,0,0,0
