day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,53,150,19,53,2,13,13,50,0,0,3,14,2,4,2,26,2,0,19,53,2,13,13,50,0,0,-1972,0.0,39,2,0,41,0,0,0
1,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,33,0,0,0,0,0,0,0,0,0,4,15,0,0,1,11,2,0,19,48,0,11,10,48,0,0,-1322,0.0,26,2,0,28,0,0,0
2,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,95,21,3,11,0,0,1,6,0,0,8,39,2,6,2,27,0,11,22,57,0,8,11,52,0,0,-3811,0.0,76,1,0,77,0,0,0
3,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,32,0,0,0,0,0,0,0,0,0,0,9,3,0,1,14,0,5,18,52,0,6,8,47,0,0,-1322,0.0,26,2,0,28,0,0,0
4,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,38,25,3,9,0,0,0,13,0,0,4,17,1,3,2,6,0,5,21,60,0,4,7,58,0,0,-5160,0.0,28,1,3749,29,0,0,0
5,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,32,79,16,35,1,5,3,19,0,0,3,8,0,1,1,14,0,5,22,55,1,5,4,38,0,0,-1350,0.0,27,0,0,27,0,0,0
6,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,49,0,0,0,0,0,0,0,0,0,5,20,0,0,2,18,0,4,21,55,1,5,1,37,0,0,-2136,0.0,31,0,586,31,0,0,0
7,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,38,56,9,20,1,4,5,17,0,0,0,18,0,2,2,10,2,4,24,64,1,7,5,49,0,0,-1461,0.0,29,1,0,30,0,0,0
8,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,43,0,0,0,0,0,0,0,0,0,0,16,0,9,6,12,0,0,23,63,0,5,2,48,0,0,-2613,0.0,36,1,802,37,0,0,0
9,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,52,31,3,17,0,0,4,6,1,0,2,19,2,14,2,11,0,2,26,72,0,4,5,42,1,0,-5171,0.0,37,0,3321,37,0,0,0
10,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,70,48,8,17,1,4,5,13,0,0,1,27,2,8,0,26,0,6,20,54,1,6,6,36,0,0,-2800,0.0,56,0,0,56,0,0,0
11,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,33,0,0,0,0,0,0,0,0,0,1,14,1,6,0,11,0,0,18,51,0,3,3,34,0,0,-2333,0.0,24,0,1133,24,0,0,0
12,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,33,81,13,29,2,8,2,26,0,1,2,13,0,2,2,11,0,3,24,63,2,11,4,45,0,1,-1122,0.0,22,2,0,24,0,0,0
13,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,45,0,0,0,0,0,0,0,0,0,8,12,0,4,0,21,0,0,24,60,0,8,3,44,0,0,-2509,0.0,34,1,798,35,0,0,0
14,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,37,36,6,16,0,3,2,8,0,1,0,16,4,1,6,10,0,0,27,62,0,10,3,47,0,1,-2614,0.0,25,4,1320,29,0,0,0
15,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,65,10,3,1,0,0,1,5,0,0,3,26,2,2,4,27,0,1,22,46,0,7,2,39,0,0,-2522,0.0,50,2,0,52,0,0,0
16,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,82,40,3,18,2,1,6,10,0,0,8,30,1,9,6,28,0,0,22,61,2,5,6,45,0,0,-7647,0.0,65,3,4364,68,0,0,0
17,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,75,38,5,15,2,1,2,12,1,0,6,20,4,3,1,33,6,2,17,50,2,3,6,35,1,0,-2883,0.0,57,3,0,60,0,0,0
18,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,40,19,4,6,0,0,1,8,0,0,3,9,0,2,4,22,0,0,19,52,0,2,3,39,0,0,-2280,0.0,31,3,697,34,0,0,0
19,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,37,42,6,11,1,5,3,16,0,0,3,10,5,7,2,8,0,2,21,51,1,5,3,51,0,0,-1584,0.0,26,1,273,27,0,0,0
20,True,reg_14,request_scratch,cau100_afr0_asi0_14,regional_14,50,150,912,70,0,1,0.01,0.4,0.001,0.98,50,20,0,0,0,0,0,0,0,0,0,1,11,2,0,2,4,0,0,18,49,0,3,1,46,0,0,-1210,0.0,13,1,549,14,0,0,0
