day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,34,150,27,48,6,1,16,49,1,2,5,7,0,8,2,12,0,0,27,48,6,1,16,49,1,2,-922,0.0,18,2,0,20,0,0,0
1,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,73,0,0,0,0,0,0,0,0,0,7,28,2,8,0,24,0,4,25,47,0,0,14,48,0,0,-2200,0.0,44,0,0,44,0,0,0
2,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,149,45,6,20,0,3,1,14,1,0,18,49,0,14,14,46,0,8,18,63,0,3,7,58,1,0,-5261,0.0,105,1,0,106,0,0,0
3,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,71,3,2,1,0,0,0,0,0,0,6,22,4,6,5,27,0,1,8,57,0,0,2,42,0,0,-2500,0.0,50,0,0,50,0,0,0
4,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,24,59,7,22,1,3,5,21,0,0,0,10,0,3,0,11,0,0,11,71,1,3,5,56,0,0,-1752,0.0,12,2,1130,14,0,0,0
5,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,13,2,2,0,0,0,0,0,0,0,0,2,0,5,0,6,0,0,10,43,0,1,5,35,0,0,-500,0.0,10,0,0,10,0,0,0
6,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,28,57,11,25,0,4,1,16,0,0,1,16,1,2,5,3,0,0,19,68,0,4,6,51,0,0,-1810,0.0,18,1,899,19,0,0,0
7,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,63,0,0,0,0,0,0,0,0,0,4,27,0,8,6,18,0,0,18,48,0,1,4,37,0,0,-2330,0.0,46,2,8,48,0,0,0
8,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,60,59,11,21,2,1,5,19,0,0,2,16,1,3,4,33,0,1,24,63,2,1,7,53,0,0,-4216,0.0,45,0,1966,45,0,0,0
9,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,86,0,0,0,0,0,0,0,0,0,11,39,0,2,7,22,2,3,21,46,0,0,3,35,0,0,-3422,0.0,68,2,0,70,0,0,0
10,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,76,63,11,21,0,4,4,23,0,0,0,38,2,2,11,23,0,0,24,63,0,4,4,55,0,0,-4704,0.0,50,2,2182,52,0,0,0
11,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,74,0,0,0,0,0,0,0,0,0,3,27,0,5,10,25,2,2,16,42,0,0,0,42,0,0,-2722,0.0,54,2,0,56,0,0,0
12,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,43,70,13,23,1,3,3,25,2,0,3,16,0,1,0,20,3,0,24,56,1,3,3,61,2,0,-2392,0.0,29,3,909,32,0,0,0
13,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,18,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,22,44,0,2,2,48,0,0,-361,0.0,7,1,0,8,0,0,0
14,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,55,43,2,13,0,3,2,21,0,2,3,26,2,5,3,16,0,0,24,53,0,4,2,65,0,2,-3925,0.0,35,2,2153,37,0,0,0
15,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,60,17,2,2,0,3,2,6,0,2,7,29,0,3,0,19,0,2,17,38,0,3,2,52,0,2,-2272,0.0,45,2,0,47,0,0,0
16,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,75,40,5,18,1,0,3,11,1,1,5,17,1,6,8,31,3,4,19,54,1,1,3,59,1,1,-6105,0.0,55,0,3355,55,0,0,0
17,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,86,36,4,16,0,1,2,13,0,0,9,21,1,8,7,34,2,4,13,49,0,1,2,51,0,0,-3311,0.0,66,1,0,67,0,0,0
18,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,79,21,1,9,0,3,0,7,1,0,0,25,0,8,5,38,0,3,8,49,0,3,0,56,1,0,-4162,0.0,58,3,1229,61,0,0,0
19,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,52,50,12,18,0,5,6,8,1,0,6,19,2,0,3,20,0,2,15,61,0,5,6,45,1,0,-1709,0.0,31,3,126,34,0,0,0
20,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,35,0,0,0,0,0,0,0,0,0,0,15,2,6,4,6,0,2,14,57,0,1,1,39,0,0,-1964,0.0,24,1,753,25,0,0,0
21,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,72,69,9,20,1,4,8,25,1,1,10,23,0,6,3,25,0,5,18,63,1,4,9,53,1,1,-3670,0.0,40,0,1670,40,0,0,0
22,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,65,0,0,0,0,0,0,0,0,0,2,28,2,4,10,16,3,0,10,47,0,2,1,40,0,0,-2644,0.0,41,3,561,44,0,0,0
23,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,44,77,17,25,4,5,10,16,0,0,0,19,0,8,2,15,0,0,21,63,4,5,10,47,0,0,-2338,0.0,27,3,955,30,0,0,0
