day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,79,150,20,56,2,6,11,50,2,3,15,28,0,4,4,24,2,2,20,56,2,6,11,50,2,3,-1622,0.0,32,2,0,34,0,0,0
1,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,39,0,0,0,0,0,0,0,0,0,5,14,0,2,5,12,0,1,0,48,0,5,6,44,0,0,-1372,0.0,27,2,0,29,0,0,0
2,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,74,59,12,20,0,6,6,12,0,3,1,26,1,3,5,35,0,3,12,63,0,8,10,54,0,3,-1722,0.0,34,2,0,36,0,0,0
3,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,31,4,1,2,0,0,0,1,0,0,0,16,0,2,0,13,0,0,1,61,0,4,0,48,0,0,-1122,0.0,22,2,0,24,0,0,0
4,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,43,42,5,15,0,3,2,15,1,1,7,11,0,2,2,19,0,2,5,74,0,4,2,60,1,1,-4166,0.0,27,1,2805,28,0,0,0
5,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,40,51,6,25,1,2,3,13,1,0,5,6,0,4,4,13,2,6,6,62,1,4,3,41,1,0,-1044,0.0,20,4,0,24,0,0,0
6,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,35,14,1,8,0,0,2,3,0,0,6,15,0,3,1,8,2,0,1,67,0,0,2,42,0,0,-2371,0.0,29,1,910,30,0,0,0
7,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,51,57,10,21,0,2,2,21,0,1,3,17,0,4,1,26,0,0,10,71,0,2,2,53,0,1,-1815,0.0,34,0,115,34,0,0,0
8,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,68,0,0,0,0,0,0,0,0,0,6,18,2,8,7,20,0,7,0,69,0,0,0,52,0,0,-4662,0.0,58,1,1751,59,0,0,0
9,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,45,59,10,17,1,6,7,17,0,1,0,11,4,3,7,19,0,1,10,71,1,6,7,54,0,1,-2514,0.0,19,3,1531,22,0,0,0
10,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,44,17,3,5,0,2,0,6,1,0,1,17,2,0,3,19,0,2,3,51,0,5,3,47,1,0,-1485,0.0,23,4,291,27,0,0,0
11,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,31,52,5,16,2,3,2,24,0,0,2,8,2,3,2,10,0,4,5,59,2,3,2,68,0,0,-1896,0.0,14,1,1185,15,0,0,0
12,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,31,19,2,10,0,1,0,6,0,0,0,12,0,2,4,9,0,4,2,48,1,3,0,53,0,0,-1050,0.0,21,0,0,21,0,0,0
13,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,29,37,5,13,0,1,0,17,1,0,2,15,0,4,0,8,0,0,5,59,0,1,0,68,1,0,-1529,0.0,15,0,779,15,0,0,0
14,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,46,23,5,8,0,0,0,9,1,0,1,24,0,5,4,11,1,0,5,52,0,0,0,62,1,0,-1928,0.0,32,0,328,32,0,0,0
15,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,53,30,4,13,1,2,2,6,0,2,1,15,3,2,3,23,2,4,4,60,1,2,2,62,0,2,-3514,0.0,32,1,1903,33,0,0,0
16,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,52,49,2,27,0,3,3,13,0,1,2,17,2,0,5,26,0,0,2,71,0,3,3,51,0,1,-2715,0.0,39,3,732,42,0,0,0
17,True,reg_2,request_scratch,cau100_afr0_asi0_2,regional_2,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,29,4,0,3,0,0,0,1,0,0,0,8,3,0,4,14,0,0,0,64,0,0,0,46,0,0,-2048,0.0,25,1,787,26,0,0,0
