day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,39,150,24,55,4,7,15,42,0,3,3,17,2,0,5,12,0,0,24,55,4,7,15,42,0,3,-894,0.0,17,4,0,21,0,0,0
1,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,13,0,0,0,0,0,0,0,0,0,0,4,0,1,1,7,0,0,16,53,0,4,15,40,0,0,-461,0.0,9,1,0,10,0,0,0
2,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,57,26,7,7,0,2,1,9,0,0,1,20,2,9,4,20,1,0,23,57,0,5,16,49,0,0,-1983,0.0,39,3,0,42,0,0,0
3,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,66,0,0,0,0,0,0,0,0,0,7,30,0,2,6,17,0,4,19,54,0,2,13,44,0,0,-2411,0.0,48,1,0,49,0,0,0
4,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,62,36,5,15,0,4,2,10,0,0,5,29,0,4,4,18,0,2,23,66,0,4,9,48,0,0,-6667,0.0,35,3,4884,38,0,0,0
5,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,11,61,15,16,0,7,5,18,0,0,0,1,0,0,0,4,0,6,24,38,0,9,8,37,0,0,-311,0.0,6,1,0,7,0,0,0
6,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,30,0,0,0,0,0,0,0,0,0,0,8,2,2,3,11,2,2,21,37,0,8,8,37,0,0,-1715,0.0,24,3,482,27,0,0,0
7,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,40,58,9,25,3,3,0,18,0,0,0,12,0,3,5,17,2,1,29,56,3,9,7,46,0,0,-894,0.0,17,4,0,21,0,0,0
8,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,93,0,0,0,0,0,0,0,0,0,5,41,0,10,5,26,2,4,26,54,0,7,0,40,0,0,-4230,0.0,64,4,986,68,0,0,0
9,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,80,58,4,26,1,2,6,18,0,1,5,39,0,2,0,32,0,2,22,67,1,3,6,50,0,1,-4524,0.0,46,0,2224,46,0,0,0
10,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,80,2,1,1,0,0,0,0,0,0,2,23,4,15,3,29,2,2,14,52,0,0,0,36,0,0,-3011,0.0,60,1,0,61,0,0,0
11,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,42,66,8,30,2,0,8,17,0,1,1,13,0,3,8,14,0,3,14,76,2,0,8,47,0,1,-2451,0.0,26,0,1151,26,0,0,0
12,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,31,0,0,0,0,0,0,0,0,0,1,10,0,0,5,15,0,0,11,57,0,0,4,35,0,0,-911,0.0,18,1,0,19,0,0,0
13,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,48,56,6,22,1,3,5,16,0,3,2,24,0,4,3,13,0,2,15,75,1,3,7,46,0,3,-2846,0.0,27,0,1496,27,0,0,0
14,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,51,2,0,2,0,0,0,0,0,0,0,18,0,4,4,20,0,5,12,55,0,0,3,33,0,0,-1859,0.0,37,0,9,37,0,0,0
15,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,54,59,8,26,1,3,8,13,0,0,1,24,0,9,2,18,0,0,16,78,1,3,8,42,0,0,-3961,0.0,36,1,2150,37,0,0,0
16,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,51,7,1,0,1,0,0,5,0,0,2,20,2,0,3,20,0,4,14,50,1,0,2,34,0,0,-1900,0.0,38,0,0,38,0,0,0
17,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,912,70,0,1,0.01,0.6,0.001,0.98,50,60,56,9,12,0,8,7,19,0,1,8,14,0,4,6,26,0,2,18,62,0,8,7,48,0,1,-3602,0.0,35,5,1797,40,0,0,0
