day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.566875,0.001,0.98,50,126,150,24,56,5,17,8,39,0,1,4,41,3,6,16,53,0,3,24,56,5,17,8,39,0,1,-3005,0.0,59,5,0,64,0,0,0
1,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.566875,0.001,0.98,50,33,0,0,0,0,0,0,0,0,0,5,11,0,2,4,11,0,0,15,42,0,0,0,26,0,0,-1300,0.0,26,0,0,26,0,0,0
2,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.566875,0.001,0.98,50,95,74,14,23,3,3,7,23,1,0,13,34,0,10,5,30,0,3,28,64,3,3,7,44,1,0,-3050,0.0,61,0,0,61,0,0,0
3,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.566875,0.001,0.98,50,83,0,0,0,0,0,0,0,0,0,7,39,3,3,10,17,0,4,19,59,0,0,1,37,0,0,-2911,0.0,58,1,0,59,0,0,0
4,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.566875,0.001,0.98,50,53,59,12,19,2,4,3,19,0,0,0,22,2,1,6,22,0,0,20,74,2,4,3,47,0,0,-3530,0.0,34,2,1808,36,0,0,0
5,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.566875,0.001,0.98,50,30,0,0,0,0,0,0,0,0,0,5,8,0,4,0,13,0,0,17,42,0,0,2,42,0,0,-1050,0.0,21,0,0,21,0,0,0
6,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.566875,0.001,0.98,50,29,56,10,22,1,3,4,16,0,0,2,9,0,4,3,8,1,2,25,61,1,3,4,56,0,0,-2017,0.0,16,1,1206,17,0,0,0
7,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.566875,0.001,0.98,50,65,4,0,2,0,0,1,1,0,0,5,39,1,4,1,15,0,0,22,43,0,0,1,36,0,0,-2400,0.0,48,0,0,48,0,0,0
8,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.566875,0.001,0.98,50,96,62,13,17,1,4,6,19,0,2,3,28,1,0,6,52,2,4,31,55,1,4,6,48,0,2,-5365,0.0,62,1,2254,63,0,0,0
9,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.566875,0.001,0.98,50,68,0,0,0,0,0,0,0,0,0,3,28,4,2,9,20,0,2,22,41,0,0,2,36,0,0,-2622,0.0,52,2,0,54,0,0,0
10,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.566875,0.001,0.98,50,54,65,12,30,1,2,0,18,0,2,4,16,2,5,6,19,0,2,28,66,1,2,0,51,0,2,-3009,0.0,32,1,1398,33,0,0,0
11,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.566875,0.001,0.98,50,47,0,0,0,0,0,0,0,0,0,6,16,1,5,5,14,0,0,22,49,0,0,0,38,0,0,-1873,0.0,37,0,23,37,0,0,0
12,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.566875,0.001,0.98,50,24,51,10,17,0,2,8,13,0,1,1,6,1,6,2,8,0,0,27,63,0,2,8,49,0,1,-1416,0.0,11,2,844,13,0,0,0
13,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.566875,0.001,0.98,50,34,0,0,0,0,0,0,0,0,0,2,9,2,8,2,9,0,2,22,47,0,0,5,31,0,0,-1111,0.0,22,1,0,23,0,0,0
14,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.566875,0.001,0.98,50,48,57,8,17,1,5,8,16,0,2,5,17,0,3,2,20,1,0,29,60,1,5,9,44,0,2,-3319,0.0,23,1,2158,24,0,0,0
15,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.566875,0.001,0.98,50,44,16,2,7,0,0,1,6,0,0,4,21,0,0,1,17,0,1,20,41,0,0,7,35,0,0,-1550,0.0,31,0,0,31,0,0,0
16,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.566875,0.001,0.98,50,51,44,13,17,1,2,1,10,0,0,5,17,5,2,9,13,0,0,30,56,1,2,5,40,0,0,-3286,0.0,38,0,1386,38,0,0,0
17,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.566875,0.001,0.98,50,40,14,3,8,0,0,0,3,0,0,3,18,0,1,3,14,0,1,26,49,0,0,0,35,0,0,-1561,0.0,31,1,0,32,0,0,0
18,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.566875,0.001,0.98,50,44,35,3,12,2,3,3,12,0,0,5,19,1,3,3,13,0,0,27,58,2,3,3,43,0,0,-2560,0.0,28,0,1160,28,0,0,0
19,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.566875,0.001,0.98,50,35,23,5,5,0,1,2,9,0,1,2,12,0,3,2,11,2,3,26,49,0,1,4,40,0,1,-1294,0.0,18,3,361,21,0,0,0
20,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.566875,0.001,0.98,50,35,33,7,9,0,1,2,14,0,0,2,10,1,2,5,14,0,1,29,51,0,1,2,48,0,0,-2529,0.0,26,1,1218,27,0,0,0
21,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.566875,0.001,0.98,50,64,30,5,13,2,1,3,5,0,1,6,21,0,9,8,20,0,0,23,47,2,1,3,43,0,1,-2115,0.0,33,0,465,33,0,0,0
22,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.566875,0.001,0.98,50,89,41,1,17,1,1,2,19,0,0,4,34,2,7,7,33,0,2,15,56,1,1,2,52,0,0,-4516,0.0,68,2,1094,70,0,0,0
23,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.566875,0.001,0.98,50,91,13,3,5,0,0,1,4,0,0,5,37,2,1,4,40,0,2,12,49,0,0,1,51,0,0,-4588,0.0,74,1,877,75,0,0,0
24,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.566875,0.001,0.98,50,100,45,5,20,0,2,3,14,0,1,4,41,0,7,7,38,0,3,12,64,0,2,3,56,0,1,-4338,0.0,64,4,1094,68,0,0,0
25,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.566875,0.001,0.98,50,69,15,4,3,0,1,2,5,0,0,4,17,0,4,13,30,0,1,6,58,0,1,2,47,0,0,-4013,0.0,57,2,1141,59,0,0,0
26,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.566875,0.001,0.98,50,19,49,9,18,0,3,3,13,0,3,1,6,0,0,0,12,0,0,12,63,0,3,3,55,0,3,-1171,0.0,10,1,660,11,0,0,0
27,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.566875,0.001,0.98,50,28,11,1,5,0,2,0,3,0,0,2,6,0,0,6,12,0,2,12,51,0,2,1,39,0,2,-910,0.0,14,3,177,17,0,0,0
28,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.566875,0.001,0.98,50,39,51,9,15,1,0,5,19,0,2,6,17,0,2,1,13,0,0,18,61,1,0,5,54,0,2,-2678,0.0,28,2,1256,30,0,0,0
29,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.566875,0.001,0.98,50,41,5,1,3,0,0,1,0,0,0,3,10,2,0,0,23,0,3,16,44,0,0,4,40,0,0,-1441,0.0,24,0,241,24,0,0,0
30,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.566875,0.001,0.98,50,69,61,4,35,2,5,5,9,1,0,1,25,1,12,6,24,0,0,14,71,2,5,8,44,1,0,-3625,0.0,43,1,1464,44,0,0,0
31,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.566875,0.001,0.98,50,95,0,0,0,0,0,0,0,0,0,5,40,0,7,8,32,3,0,9,58,0,0,5,31,0,0,-3585,0.0,68,1,174,69,0,0,0
32,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.566875,0.001,0.98,50,66,74,14,22,3,2,4,25,3,1,2,26,2,7,4,24,0,1,15,73,3,2,4,49,3,1,-3603,0.0,40,2,1581,42,0,0,0
33,True,reg_16,request_scratch,cau100_afr0_asi0_16,regional_16,50,150,912,70,0,1,0.01,0.566875,0.001,0.98,50,33,0,0,0,0,0,0,0,0,0,0,18,0,0,2,11,0,2,12,60,0,0,0,34,0,0,-1556,0.0,30,0,56,30,0,0,0
