day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,92,150,21,57,2,5,11,53,1,0,4,31,0,6,6,36,2,7,21,57,2,5,11,53,1,0,-1127,0.0,21,7,0,28,0,0,0
1,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,42,0,0,0,0,0,0,0,0,0,0,13,0,2,5,22,0,0,17,54,0,2,6,0,0,0,-1772,0.0,35,2,0,37,0,0,0
2,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,58,78,15,27,1,4,7,23,0,1,2,13,0,3,7,31,0,2,31,80,1,4,10,23,0,1,-1310,0.0,24,10,0,34,0,0,0
3,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,57,0,0,0,0,0,0,0,0,0,1,26,0,3,0,21,0,6,26,80,0,0,10,0,0,0,-2500,0.0,50,0,0,50,0,0,0
4,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,29,41,4,16,0,6,0,14,0,1,0,8,1,2,3,11,2,2,26,96,0,6,7,14,0,1,-2206,0.0,9,4,1712,13,0,0,0
5,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,18,52,7,19,1,2,5,15,1,2,2,10,0,2,1,2,0,1,26,62,1,7,11,15,1,2,-11,0.0,0,1,0,1,0,0,0
6,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,27,6,0,3,0,1,0,2,0,0,4,11,0,2,0,10,0,0,25,65,0,6,11,4,1,1,-1976,0.0,15,0,1226,15,0,0,0
7,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,55,89,12,33,1,6,5,31,0,1,4,19,2,3,3,14,0,10,23,71,1,9,10,31,0,1,-744,0.0,14,4,0,18,0,0,0
8,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,73,0,0,0,0,0,0,0,0,0,0,34,0,3,10,16,2,8,19,69,0,8,9,0,0,0,-3703,0.0,57,5,798,62,0,0,0
9,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,51,69,11,26,1,4,8,19,0,0,5,11,0,2,6,21,2,4,27,81,1,6,16,19,0,0,-2317,0.0,22,4,1173,26,0,0,0
10,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,44,1,0,1,0,0,0,0,0,0,0,24,2,5,4,7,2,0,23,63,0,4,11,0,0,0,-1705,0.0,33,0,55,33,0,0,0
11,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,53,59,5,25,1,4,4,20,0,0,5,24,0,1,4,15,0,4,26,83,1,7,12,20,0,0,-3035,0.0,20,1,2024,21,0,0,0
12,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,26,33,6,12,0,0,3,12,0,0,2,6,1,5,0,10,0,2,22,64,0,3,12,12,0,0,-561,0.0,11,1,0,12,0,0,0
13,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,45,31,6,12,0,2,2,9,0,0,0,17,0,4,7,16,0,1,28,75,0,5,12,9,0,0,-3147,0.0,29,2,1675,31,0,0,0
14,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,44,50,8,19,1,8,3,10,1,0,2,22,0,0,4,16,0,0,25,69,1,10,12,10,1,0,-1334,0.0,26,0,34,26,0,0,0
15,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,70,2,0,2,0,0,0,0,0,0,9,24,0,5,2,27,0,3,22,70,0,10,10,0,0,0,-4381,0.0,55,1,1620,56,0,0,0
16,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,58,71,13,23,1,4,8,20,0,2,2,21,0,3,5,23,0,4,30,68,1,11,16,20,0,2,-2278,0.0,26,5,923,31,0,0,0
17,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,76,0,0,0,0,0,0,0,0,0,7,33,0,4,6,19,2,5,27,56,0,7,13,0,0,0,-4764,0.0,67,0,1414,67,0,0,0
18,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,49,71,7,31,1,2,3,25,0,2,1,16,0,7,4,18,0,3,28,75,1,5,14,25,0,2,-1506,0.0,5,3,1223,8,0,0,0
19,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,40,21,6,8,0,0,2,5,0,0,0,19,0,3,0,16,0,2,26,64,0,4,8,5,0,0,-1492,0.0,29,1,31,30,0,0,0
20,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,42,38,9,10,3,3,1,12,0,0,2,20,0,4,0,15,1,0,35,71,3,5,8,12,0,0,-2406,0.0,20,1,1395,21,0,0,0
21,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,72,47,6,16,1,3,3,17,0,1,8,29,1,6,5,18,2,3,28,65,1,6,9,17,0,1,-1750,0.0,35,0,0,35,0,0,0
22,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,80,34,2,15,0,3,2,10,0,2,18,19,0,2,8,27,0,6,25,78,0,4,5,10,0,2,-4744,0.0,52,0,2144,52,0,0,0
23,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,76,56,5,23,0,3,2,23,0,0,7,34,0,4,4,27,0,0,27,72,0,4,4,23,0,0,-2253,0.0,35,1,492,36,0,0,0
24,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,49,32,5,13,1,3,1,9,0,0,1,17,2,1,8,19,0,1,27,77,1,5,1,9,0,0,-2394,0.0,32,0,794,32,0,0,0
25,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,49,39,12,12,0,1,3,10,1,0,4,22,1,2,0,14,4,2,30,79,0,6,3,10,1,0,-2497,0.0,30,1,986,31,0,0,0
26,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,30,30,10,6,0,0,3,11,0,0,4,9,0,1,0,14,0,2,34,69,0,4,5,11,0,0,-1053,0.0,12,2,431,14,0,0,0
27,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,11,39,8,17,2,3,3,6,0,0,0,6,0,4,0,1,0,0,40,71,2,5,7,6,0,0,-344,0.0,1,0,294,1,0,0,0
28,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,33,22,8,4,1,1,0,7,0,1,12,11,0,2,2,6,0,0,43,52,3,5,6,7,0,1,-1534,0.0,19,1,573,20,0,0,0
29,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,64,48,6,21,1,1,2,14,0,3,3,27,0,11,5,16,2,0,44,60,3,5,7,14,0,3,-2825,0.0,31,4,1231,35,0,0,0
30,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,77,31,6,11,0,1,2,11,0,0,9,28,0,4,5,31,0,0,38,59,1,2,8,11,0,0,-3913,0.0,56,0,1113,56,0,0,0
31,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,71,46,9,16,1,3,4,12,0,1,8,24,4,9,2,19,1,4,37,69,1,3,8,12,0,1,-4154,0.0,49,2,1682,51,0,0,0
32,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,66,33,6,10,1,1,4,11,0,0,7,12,0,8,3,29,3,4,35,62,1,2,9,11,0,0,-2727,0.0,43,1,566,44,0,0,0
33,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,22,41,7,13,1,1,1,18,0,0,0,7,0,2,1,10,0,2,34,71,1,1,5,18,0,0,-695,0.0,2,2,573,4,0,0,0
34,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,34,40,7,13,0,3,4,13,0,0,5,8,0,0,2,17,0,2,35,63,0,3,7,17,0,0,-1214,0.0,13,1,553,14,0,0,0
35,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,62,35,1,22,2,1,1,7,0,1,2,19,2,3,3,32,1,0,30,74,2,4,5,7,0,1,-3182,0.0,37,2,1310,39,0,0,0
36,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,88,42,9,12,0,3,5,12,0,1,13,31,2,6,2,34,0,0,30,70,2,4,5,12,0,1,-4216,0.0,61,0,1166,61,0,0,0
37,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,64,37,6,13,2,0,4,9,2,1,2,29,0,0,5,22,0,6,30,73,2,0,8,9,2,1,-2955,0.0,38,2,1033,40,0,0,0
38,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,64,44,9,13,0,3,3,14,1,1,6,26,0,1,3,26,0,2,32,73,0,3,5,14,1,1,-2686,0.0,33,0,1036,33,0,0,0
39,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,34,41,4,16,1,2,2,14,1,1,2,11,0,8,2,11,0,0,29,76,1,2,3,14,1,1,-1203,0.0,9,3,720,12,0,0,0
40,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,22,49,5,19,1,2,1,18,1,2,2,6,0,2,1,9,0,2,32,73,1,2,1,18,1,2,-562,0.0,2,2,440,4,0,0,0
41,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,37,31,5,10,1,0,3,12,0,0,1,13,0,5,3,15,0,0,29,71,1,2,3,15,0,0,-1477,0.0,15,3,694,18,0,0,0
42,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,55,53,8,19,1,2,3,18,2,0,1,25,2,4,6,17,0,0,31,77,1,3,3,18,2,0,-2505,0.0,28,3,1072,31,0,0,0
43,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,59,29,6,11,1,2,2,7,0,0,0,16,0,1,4,34,2,2,28,75,1,4,2,7,2,0,-3111,0.0,42,1,1000,43,0,0,0
44,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,63,44,10,13,3,1,3,14,0,0,7,17,2,6,11,19,0,1,34,72,3,3,3,14,2,0,-3252,0.0,38,2,1330,40,0,0,0
45,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,62,39,6,11,0,5,7,10,0,0,1,21,0,7,6,21,0,6,35,64,1,6,7,10,2,0,-2509,0.0,38,3,576,41,0,0,0
46,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,64,29,4,16,0,2,1,6,0,0,10,22,1,6,4,17,2,2,34,70,0,6,7,6,0,0,-3951,0.0,47,4,1557,51,0,0,0
47,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,22,43,12,13,0,4,2,12,0,0,2,16,1,0,0,3,0,0,38,64,0,7,6,12,0,0,-623,0.0,5,1,362,6,0,0,0
48,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,31,24,6,9,0,1,3,5,0,0,2,11,0,2,5,11,0,0,38,62,0,5,9,5,0,0,-1482,0.0,17,1,621,18,0,0,0
49,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,44,44,7,20,1,2,2,12,0,0,3,13,0,5,3,20,0,0,35,69,1,5,9,12,0,0,-1767,0.0,22,2,645,24,0,0,0
50,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,54,22,3,9,0,2,1,7,0,0,6,27,1,1,1,17,0,1,32,67,1,4,7,7,0,0,-2879,0.0,37,1,1018,38,0,0,0
51,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,38,52,14,17,1,2,1,17,0,0,2,8,1,0,2,25,0,0,42,68,1,3,5,17,0,0,-1648,0.0,14,3,915,17,0,0,0
52,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,62,27,6,6,0,4,0,11,0,0,2,30,3,6,2,13,1,5,36,61,0,5,4,11,0,0,-2841,0.0,41,1,780,42,0,0,0
53,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,46,53,6,24,0,1,7,14,0,1,4,17,0,3,5,15,0,2,36,76,0,1,10,14,0,1,-2246,0.0,22,1,1135,23,0,0,0
54,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,30,21,4,5,0,1,1,10,0,0,0,13,0,2,4,9,0,2,33,61,0,1,8,10,0,0,-1156,0.0,17,0,306,17,0,0,0
55,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,23,48,7,19,0,4,10,5,0,3,2,9,0,2,0,7,0,3,37,71,0,5,18,5,0,3,-1316,0.0,13,0,666,13,0,0,0
56,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,28,7,0,3,0,1,0,2,0,1,2,10,0,2,0,14,0,0,23,57,0,6,17,2,0,3,-1333,0.0,20,0,333,20,0,0,0
57,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,69,56,7,14,0,4,7,22,0,2,4,23,1,4,8,27,0,2,24,65,0,9,22,22,0,3,-3411,0.0,29,7,1884,36,0,0,0
58,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,58,37,4,14,0,1,3,14,0,1,5,13,2,0,10,22,0,6,22,55,0,5,21,14,0,1,-1852,0.0,29,4,358,33,0,0,0
59,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,86,42,7,13,1,2,3,12,1,3,1,31,2,12,7,30,0,3,25,63,1,5,18,12,1,3,-5073,0.0,57,3,2190,60,0,0,0
60,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,90,48,7,16,1,4,2,16,0,2,6,30,0,6,2,44,0,2,25,60,1,6,15,16,0,2,-3020,0.0,56,2,198,58,0,0,0
61,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,31,35,5,11,1,4,3,10,0,1,0,9,0,8,0,14,0,0,28,68,1,5,11,10,0,1,-1434,0.0,17,1,573,18,0,0,0
62,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,28,35,7,14,1,1,1,11,0,0,7,7,0,1,4,9,0,0,30,68,1,6,11,11,0,0,-876,0.0,7,3,493,10,0,0,0
