day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied A-,num supplied A+,num supplied B-,num supplied B+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests A-,num requests A+,num requests B-,num requests B+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num A- in inventory,num A+ in inventory,num B- in inventory,num B+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D,num mismatches C,num mismatches c,num mismatches E
408,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.12936504510050365,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1568.0,24,0,128.0,24,0,0,0,0,0,0
409,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.12871821987500112,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1740.0,29,0,0.0,29,0,0,0,0,0,0
410,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.12807462877562611,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1146.0,17,0,126.0,17,0,0,0,0,0,0
411,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.12743425563174798,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1260.0,21,0,0.0,21,0,0,0,0,0,0
412,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.12679708435358925,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1020.0,15,0,120.0,15,0,0,0,0,0,0
413,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.1261630989318213,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1860.31,31,0,0.0,31,0,0,0,0,1,1
414,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.1255322834371622,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1280.0,20,0,80.0,20,0,0,0,0,0,0
415,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.12490462201997637,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1800.0,30,0,0.0,30,0,0,0,0,0,0
416,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.1242800989098765,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1768.0,26,0,208.0,26,0,0,0,0,0,0
417,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.12365869841532712,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2460.0,41,0,0.0,41,0,0,0,0,0,0
418,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.12304040492325048,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-920.0,14,0,80.0,14,0,0,0,0,0,0
419,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.12242520289863423,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2700.0,45,0,0.0,45,0,0,0,0,0,0
420,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.12181307688414106,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1980.0,30,0,180.0,30,0,0,0,0,0,0
421,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.12120401149972035,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2340.0344999999998,39,0,0.0,39,0,0,0,1,0,0
422,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.12059799144222175,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1803.0,26,0,243.0,26,0,0,0,0,0,0
423,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.11999500148501063,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2700.0,45,0,0.0,45,0,0,0,0,0,0
424,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.11939502647758558,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1140.0345,18,0,60.0,18,0,0,0,1,0,0
425,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.11879805134519765,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3060.3445,51,0,0.0,51,0,0,0,1,1,1
426,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.11820406108847166,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1885.0,29,0,145.0,29,0,0,0,0,0,0
427,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.1176130407830293,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2940.2395,49,0,0.0,49,0,0,0,0,0,1
428,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.11702497557911415,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1690.0,26,0,130.0,26,0,0,0,0,0,0
429,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.11643985070121858,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2160.0344999999998,36,0,0.0,36,0,0,0,1,0,0
430,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.11585765144771248,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1760.0,27,0,140.0,27,0,0,0,0,0,0
431,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.11527836319047392,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1920.2395000000001,32,0,0.0,32,0,0,0,0,0,1
432,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.11470197137452155,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-726.0,11,0,66.0,11,0,0,0,0,0,0
433,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.11412846151764894,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1280.0,20,0,80.0,20,0,0,0,0,0,0
434,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,365,70,0,0.995,0.01,0.1135578192100607,0.1,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1380.0,20,0,180.0,20,0,0,0,0,0,0
