day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,1825,70,0,0.98,0.01,0.8858423808639998,0.001,0.5,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,25,51,2,11,9,48,1,1,100,0,0,0,0,0,0,0
1,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,1825,70,0,0.98,0.01,0.8858423808639998,0.001,0.5,50,15,6,1,3,0,0,0,2,0,0,1,6,0,0,0,7,1,0,26,54,1,10,8,50,0,1,167,0,3,0,3,0,0,0
2,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,1825,70,0,0.98,0.01,0.8858423808639998,0.001,0.5,50,34,6,1,2,0,0,0,3,0,0,6,13,3,0,2,5,3,2,25,54,0,10,5,50,0,0,589,3,1,0,4,0,0,0
3,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,1825,70,0,0.98,0.01,0.8858423808639998,0.001,0.5,50,36,14,1,4,1,0,3,4,0,1,4,9,2,0,4,16,0,1,23,56,1,8,3,52,0,1,689,20,1,0,21,0,0,0
4,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,1825,70,0,0.98,0.01,0.8858423808639998,0.001,0.5,50,40,16,2,6,0,0,2,6,0,0,2,11,0,4,5,18,0,0,20,58,0,4,2,57,0,0,906,17,4,0,21,0,0,0
5,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,1825,70,0,0.98,0.01,0.8858423808639998,0.001,0.5,50,82,13,3,4,0,1,0,5,0,0,7,21,2,10,5,34,1,2,18,61,0,2,0,55,0,0,878,22,2,0,24,0,0,0
6,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,1825,70,0,0.98,0.01,0.8858423808639998,0.001,0.5,50,118,33,6,12,1,3,2,9,0,0,7,48,2,3,9,45,0,4,12,62,1,3,2,58,0,0,1539,51,1,0,52,0,0,0
7,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,1825,70,0,0.98,0.01,0.8858423808639998,0.001,0.5,50,37,31,4,11,1,3,4,7,0,1,2,17,0,7,2,7,2,0,7,59,1,3,4,51,0,1,2095,75,5,0,80,0,0,0
8,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,1825,70,0,0.98,0.01,0.8858423808639998,0.001,0.5,50,55,29,6,19,0,1,0,3,0,0,3,22,0,5,3,20,0,2,6,74,0,2,0,49,0,0,1178,13,2,0,15,0,0,0
9,True,reg_6,request_scratch,cau100_afr0_asi0_6,regional_6,50,150,1825,70,0,0.98,0.01,0.8858423808639998,0.001,0.5,50,39,16,1,7,0,1,0,7,0,0,2,11,6,4,1,12,0,3,1,75,0,1,0,51,0,0,950,36,0,0,36,0,0,0
