day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,1825,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,28,52,3,12,11,40,1,1,100,0,0,0,0,0,0,0
1,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,1825,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,11,4,1,1,0,0,0,2,0,0,3,3,0,0,2,3,0,0,29,52,3,12,10,42,1,1,100,0,0,0,0,0,0,0
2,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,1825,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,26,6,1,3,0,0,1,1,0,0,7,8,0,2,0,8,0,1,28,54,3,11,9,41,0,0,478,1,2,0,3,0,0,0
3,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,1825,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,57,18,1,4,2,0,4,7,0,0,5,28,2,0,1,17,0,4,26,50,5,9,11,43,0,0,1000,6,0,0,6,0,0,0
4,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,1825,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,63,35,3,15,1,1,3,10,1,1,12,18,0,0,4,25,1,3,20,51,1,1,8,51,1,1,2217,12,3,0,15,0,0,0
5,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,1825,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,110,27,6,14,0,1,1,5,0,0,13,24,1,16,6,48,0,2,19,50,0,1,2,49,0,0,2000,23,0,0,23,0,0,0
6,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,1825,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,112,58,2,21,2,4,7,21,0,1,13,40,1,11,17,21,3,6,14,36,2,4,7,61,0,1,2656,56,4,0,60,0,0,0
7,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,1825,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,53,54,5,18,1,4,4,21,1,0,0,18,0,5,4,26,0,0,11,25,1,4,4,74,1,0,2906,53,4,0,57,0,0,0
8,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,1825,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,39,25,1,5,0,3,3,11,0,2,2,16,1,1,1,16,0,2,7,17,0,3,4,78,0,2,1667,19,3,0,22,0,0,0
9,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,1825,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,46,53,8,21,1,4,1,16,0,2,4,13,0,3,1,12,1,12,10,26,1,4,1,89,0,2,1539,8,1,0,9,0,0,0
10,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,1825,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,70,5,1,0,0,1,0,2,0,1,6,22,2,7,6,23,1,3,7,17,0,1,0,85,0,1,1317,19,3,0,22,0,0,0
11,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,1825,70,0,0.98,0.01,0.9039207967999998,0.001,0.5,50,42,64,7,19,3,5,7,22,0,1,3,19,5,6,0,9,0,0,10,19,3,5,7,102,0,1,1367,42,3,0,45,0,0,0
