day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_60,request_scratch,cau100_afr0_asi0_60,regional_60,50,150,1825,70,0,0.98,0.01,0.2975531426921204,0.001,0.5,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,58,1,6,12,37,1,1,356,0,4,0,4,0,0,0
1,True,reg_60,request_scratch,cau100_afr0_asi0_60,regional_60,50,150,1825,70,0,0.98,0.01,0.2975531426921204,0.001,0.5,50,9,9,1,4,0,0,0,4,0,0,0,0,0,2,2,5,0,0,27,62,1,5,12,41,1,1,39,0,1,0,1,0,0,0
2,True,reg_60,request_scratch,cau100_afr0_asi0_60,regional_60,50,150,1825,70,0,0.98,0.01,0.2975531426921204,0.001,0.5,50,34,0,0,0,0,0,0,0,0,0,2,13,0,7,1,10,0,1,27,62,1,0,12,41,0,0,295,2,5,0,7,0,0,0
3,True,reg_60,request_scratch,cau100_afr0_asi0_60,regional_60,50,150,1825,70,0,0.98,0.01,0.2975531426921204,0.001,0.5,50,71,12,1,5,0,0,1,5,0,0,14,28,2,1,1,21,0,4,26,67,1,0,12,44,0,0,250,29,0,0,29,0,0,0
4,True,reg_60,request_scratch,cau100_afr0_asi0_60,regional_60,50,150,1825,70,0,0.98,0.01,0.2975531426921204,0.001,0.5,50,98,0,0,0,0,0,0,0,0,0,6,41,4,10,2,35,0,0,23,66,0,0,7,43,0,0,550,60,0,0,60,0,0,0
5,True,reg_60,request_scratch,cau100_afr0_asi0_60,regional_60,50,150,1825,70,0,0.98,0.01,0.2975531426921204,0.001,0.5,50,113,30,4,15,0,2,0,9,0,0,9,47,0,12,12,27,1,5,22,74,0,2,3,49,0,0,950,79,0,0,79,0,0,0
6,True,reg_60,request_scratch,cau100_afr0_asi0_60,regional_60,50,150,1825,70,0,0.98,0.01,0.2975531426921204,0.001,0.5,50,127,0,0,0,0,0,0,0,0,0,9,43,2,8,9,46,0,10,17,67,0,0,0,43,0,0,1150,90,0,0,90,0,0,0
7,True,reg_60,request_scratch,cau100_afr0_asi0_60,regional_60,50,150,1825,70,0,0.98,0.01,0.2975531426921204,0.001,0.5,50,72,36,4,17,0,2,0,13,0,0,1,18,1,16,6,29,1,0,14,81,0,2,0,53,0,0,639,114,1,0,115,0,0,0
8,True,reg_60,request_scratch,cau100_afr0_asi0_60,regional_60,50,150,1825,70,0,0.98,0.01,0.2975531426921204,0.001,0.5,50,81,0,0,0,0,0,0,0,0,0,5,33,0,5,4,34,0,0,12,79,0,0,0,48,0,0,550,61,0,0,61,0,0,0
9,True,reg_60,request_scratch,cau100_afr0_asi0_60,regional_60,50,150,1825,70,0,0.98,0.01,0.2975531426921204,0.001,0.5,50,52,16,4,7,0,2,0,3,0,0,4,27,0,4,0,17,0,0,13,85,0,2,0,50,0,0,250,76,0,0,76,0,0,0
10,True,reg_60,request_scratch,cau100_afr0_asi0_60,regional_60,50,150,1825,70,0,0.98,0.01,0.2975531426921204,0.001,0.5,50,54,0,0,0,0,0,0,0,0,0,0,16,0,3,8,27,0,0,12,84,0,0,0,47,0,0,350,45,0,0,45,0,0,0
11,True,reg_60,request_scratch,cau100_afr0_asi0_60,regional_60,50,150,1825,70,0,0.98,0.01,0.2975531426921204,0.001,0.5,50,53,15,4,6,0,0,0,5,0,0,5,21,0,0,4,21,2,0,14,87,0,0,0,49,0,0,378,46,2,0,48,0,0,0
12,True,reg_60,request_scratch,cau100_afr0_asi0_60,regional_60,50,150,1825,70,0,0.98,0.01,0.2975531426921204,0.001,0.5,50,58,0,0,0,0,0,0,0,0,0,6,29,0,5,8,10,0,0,13,85,0,0,0,47,0,0,228,48,2,0,50,0,0,0
13,True,reg_60,request_scratch,cau100_afr0_asi0_60,regional_60,50,150,1825,70,0,0.98,0.01,0.2975531426921204,0.001,0.5,50,45,9,1,4,0,0,1,2,0,1,2,16,0,9,0,18,0,0,11,89,0,0,1,48,0,1,200,54,0,0,54,0,0,0
14,True,reg_60,request_scratch,cau100_afr0_asi0_60,regional_60,50,150,1825,70,0,0.98,0.01,0.2975531426921204,0.001,0.5,50,46,2,0,1,0,0,1,0,0,0,0,19,2,5,2,15,2,1,10,88,0,0,1,44,0,0,450,36,0,0,36,0,0,0
15,True,reg_60,request_scratch,cau100_afr0_asi0_60,regional_60,50,150,1825,70,0,0.98,0.01,0.2975531426921204,0.001,0.5,50,42,10,1,5,0,1,0,2,1,0,3,7,1,2,10,15,0,4,9,91,0,1,1,45,1,0,239,41,1,0,42,0,0,0
16,True,reg_60,request_scratch,cau100_afr0_asi0_60,regional_60,50,150,1825,70,0,0.98,0.01,0.2975531426921204,0.001,0.5,50,36,3,1,1,0,0,0,1,0,0,1,6,0,1,0,23,0,5,8,89,0,0,1,44,0,0,439,33,1,0,34,0,0,0
17,True,reg_60,request_scratch,cau100_afr0_asi0_60,regional_60,50,150,1825,70,0,0.98,0.01,0.2975531426921204,0.001,0.5,50,53,6,1,3,0,0,0,2,0,0,0,14,0,5,11,23,0,0,9,92,0,0,0,46,0,0,50,35,0,0,35,0,0,0
18,True,reg_60,request_scratch,cau100_afr0_asi0_60,regional_60,50,150,1825,70,0,0.98,0.01,0.2975531426921204,0.001,0.5,50,46,3,1,1,0,0,0,1,0,0,2,17,0,2,1,24,0,0,9,91,0,0,0,44,0,0,278,47,2,0,49,0,0,0
19,True,reg_60,request_scratch,cau100_afr0_asi0_60,regional_60,50,150,1825,70,0,0.98,0.01,0.2975531426921204,0.001,0.5,50,45,5,0,3,0,0,0,2,0,0,2,21,0,4,1,16,0,1,9,93,0,0,0,45,0,0,100,44,0,0,44,0,0,0
20,True,reg_60,request_scratch,cau100_afr0_asi0_60,regional_60,50,150,1825,70,0,0.98,0.01,0.2975531426921204,0.001,0.5,50,46,3,1,1,0,0,0,1,0,0,6,16,3,1,3,13,0,4,9,91,0,0,0,45,0,0,250,40,0,0,40,0,0,0
21,True,reg_60,request_scratch,cau100_afr0_asi0_60,regional_60,50,150,1825,70,0,0.98,0.01,0.2975531426921204,0.001,0.5,50,58,7,1,1,0,0,0,5,0,0,5,12,0,8,2,27,2,2,9,90,0,0,0,48,0,0,250,41,0,0,41,0,0,0
22,True,reg_60,request_scratch,cau100_afr0_asi0_60,regional_60,50,150,1825,70,0,0.98,0.01,0.2975531426921204,0.001,0.5,50,53,8,0,1,2,0,3,2,0,0,10,29,2,2,1,7,0,2,6,85,2,0,3,47,0,0,600,46,0,0,46,0,0,0
