day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,1825,70,0,0.98,0.01,0.6951353308570327,0.001,0.5,50,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,32,47,4,8,9,44,0,4,100,0,0,0,0,0,0,0
1,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,1825,70,0,0.98,0.01,0.6951353308570327,0.001,0.5,50,14,6,0,3,0,0,1,2,0,0,0,4,0,2,5,0,0,3,29,49,4,8,10,46,0,4,189,0,1,0,1,0,0,0
2,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,1825,70,0,0.98,0.01,0.6951353308570327,0.001,0.5,50,29,5,1,2,0,0,1,1,0,0,3,10,2,1,2,11,0,0,26,49,2,7,10,47,0,3,528,3,2,0,5,0,0,0
3,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,1825,70,0,0.98,0.01,0.6951353308570327,0.001,0.5,50,59,26,3,10,0,3,2,8,0,0,4,28,2,0,3,20,0,2,20,55,1,8,9,52,0,0,1195,4,5,0,9,0,0,0
4,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,1825,70,0,0.98,0.01,0.6951353308570327,0.001,0.5,50,68,24,4,6,0,2,2,10,0,0,2,23,2,5,12,19,2,3,4,56,0,5,6,56,0,0,2078,17,2,0,19,0,0,0
5,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,1825,70,0,0.98,0.01,0.6951353308570327,0.001,0.5,50,85,34,6,13,0,4,4,7,0,0,5,34,0,10,4,32,0,0,6,65,0,4,4,55,0,0,1328,41,2,0,43,0,0,0
6,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,1825,70,0,0.98,0.01,0.6951353308570327,0.001,0.5,50,117,19,0,7,1,2,2,7,0,0,13,43,2,10,5,44,0,0,0,71,1,2,2,54,0,0,1139,62,1,0,63,0,0,0
7,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,1825,70,0,0.98,0.01,0.6951353308570327,0.001,0.5,50,35,28,5,11,0,0,5,7,0,0,0,11,4,4,1,10,3,2,5,69,0,0,5,57,0,0,1089,95,1,0,96,0,0,0
8,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,1825,70,0,0.98,0.01,0.6951353308570327,0.001,0.5,50,45,8,1,2,0,0,1,4,0,0,2,14,3,4,2,20,0,0,1,67,0,0,4,57,0,0,750,20,0,0,20,0,0,0
9,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,1825,70,0,0.98,0.01,0.6951353308570327,0.001,0.5,50,29,28,5,12,1,2,4,3,0,1,4,6,0,6,1,12,0,0,5,72,1,2,6,56,0,1,689,31,1,0,32,0,0,0
10,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,1825,70,0,0.98,0.01,0.6951353308570327,0.001,0.5,50,51,1,0,0,0,0,0,1,0,0,5,11,0,8,4,19,2,2,0,67,1,1,5,55,0,0,750,14,0,0,14,0,0,0
11,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,1825,70,0,0.98,0.01,0.6951353308570327,0.001,0.5,50,52,31,1,11,0,2,4,13,0,0,6,17,4,3,3,13,2,4,1,75,0,2,5,66,0,0,539,40,1,0,41,0,0,0
12,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,1825,70,0,0.98,0.01,0.6951353308570327,0.001,0.5,50,47,0,0,0,0,0,0,0,0,0,5,12,0,4,6,20,0,0,0,71,0,1,1,60,0,0,778,36,2,0,38,0,0,0
13,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,1825,70,0,0.98,0.01,0.6951353308570327,0.001,0.5,50,43,20,4,7,1,1,2,5,0,0,1,14,0,4,2,20,2,0,4,78,1,1,2,64,0,0,150,44,0,0,44,0,0,0
14,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,1825,70,0,0.98,0.01,0.6951353308570327,0.001,0.5,50,47,8,2,3,0,1,2,0,0,0,4,18,0,5,3,15,0,2,2,72,0,2,2,59,0,0,1028,22,2,0,24,0,0,0
15,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,1825,70,0,0.98,0.01,0.6951353308570327,0.001,0.5,50,54,24,4,11,1,0,2,5,0,1,5,11,0,8,0,29,0,1,4,81,1,0,2,58,0,1,689,33,1,0,34,0,0,0
16,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,1825,70,0,0.98,0.01,0.6951353308570327,0.001,0.5,50,37,4,0,2,0,0,0,2,0,0,1,17,0,4,6,5,0,4,0,78,0,0,0,56,0,0,850,37,0,0,37,0,0,0
17,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,1825,70,0,0.98,0.01,0.6951353308570327,0.001,0.5,50,42,18,1,9,0,2,0,5,0,1,6,14,0,4,2,16,0,0,1,84,0,2,0,58,0,1,300,31,0,0,31,0,0,0
18,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,1825,70,0,0.98,0.01,0.6951353308570327,0.001,0.5,50,43,0,0,0,0,0,0,0,0,0,11,15,0,2,5,8,0,2,0,83,0,0,0,53,0,0,489,32,1,0,33,0,0,0
19,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,1825,70,0,0.98,0.01,0.6951353308570327,0.001,0.5,50,45,21,3,7,0,3,1,7,0,0,3,20,0,5,2,11,0,4,3,85,0,3,1,58,0,0,328,36,2,0,38,0,0,0
20,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,1825,70,0,0.98,0.01,0.6951353308570327,0.001,0.5,50,49,0,0,0,0,0,0,0,0,0,0,16,0,4,2,25,0,2,0,81,0,1,0,53,0,0,728,30,2,0,32,0,0,0
21,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,1825,70,0,0.98,0.01,0.6951353308570327,0.001,0.5,50,39,22,2,9,1,2,0,7,0,1,0,15,2,2,0,18,2,0,2,87,1,2,0,57,0,1,350,42,0,0,42,0,0,0
22,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,1825,70,0,0.98,0.01,0.6951353308570327,0.001,0.5,50,63,0,0,0,0,0,0,0,0,0,7,29,3,5,1,16,0,2,0,85,0,0,0,52,0,0,617,26,3,0,29,0,0,0
23,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,1825,70,0,0.98,0.01,0.6951353308570327,0.001,0.5,50,46,25,3,9,0,3,2,7,0,1,2,15,0,6,4,17,0,2,3,90,0,3,2,51,0,1,600,51,0,0,51,0,0,0
24,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,1825,70,0,0.98,0.01,0.6951353308570327,0.001,0.5,50,66,0,0,0,0,0,0,0,0,0,2,20,2,4,1,31,0,6,0,87,0,0,0,48,0,0,717,31,3,0,34,0,0,0
