day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_89,request_scratch,cau100_afr0_asi0_89,regional_89,50,150,1825,70,0,0.98,0.01,0.16562303420562907,0.001,0.5,50,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,61,1,7,7,40,0,5,100,0,0,0,0,0,0,0
1,True,reg_89,request_scratch,cau100_afr0_asi0_89,regional_89,50,150,1825,70,0,0.98,0.01,0.16562303420562907,0.001,0.5,50,1,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,28,62,1,6,7,41,0,5,50,0,0,0,0,0,0,0
2,True,reg_89,request_scratch,cau100_afr0_asi0_89,regional_89,50,150,1825,70,0,0.98,0.01,0.16562303420562907,0.001,0.5,50,34,0,0,0,0,0,0,0,0,0,3,15,2,2,3,8,0,1,28,61,1,6,7,41,0,5,50,0,0,0,0,0,0,0
3,True,reg_89,request_scratch,cau100_afr0_asi0_89,regional_89,50,150,1825,70,0,0.98,0.01,0.16562303420562907,0.001,0.5,50,42,12,1,2,0,0,1,6,1,1,1,19,3,5,0,14,0,0,28,61,0,0,8,47,1,5,539,23,1,0,24,0,0,0
4,True,reg_89,request_scratch,cau100_afr0_asi0_89,regional_89,50,150,1825,70,0,0.98,0.01,0.16562303420562907,0.001,0.5,50,52,0,0,0,0,0,0,0,0,0,6,12,0,8,5,20,0,1,28,60,0,0,6,47,0,3,278,36,2,0,38,0,0,0
5,True,reg_89,request_scratch,cau100_afr0_asi0_89,regional_89,50,150,1825,70,0,0.98,0.01,0.16562303420562907,0.001,0.5,50,48,10,2,6,0,1,0,1,0,0,2,22,1,4,7,12,0,0,29,66,0,1,5,47,0,2,189,48,1,0,49,0,0,0
6,True,reg_89,request_scratch,cau100_afr0_asi0_89,regional_89,50,150,1825,70,0,0.98,0.01,0.16562303420562907,0.001,0.5,50,128,0,0,0,0,0,0,0,0,0,10,48,1,7,3,55,1,3,28,65,0,0,5,46,0,2,200,44,0,0,44,0,0,0
7,True,reg_89,request_scratch,cau100_afr0_asi0_89,regional_89,50,150,1825,70,0,0.98,0.01,0.16562303420562907,0.001,0.5,50,35,18,3,7,0,2,0,6,0,0,1,8,0,5,5,13,0,3,29,68,0,2,1,50,0,0,678,114,2,0,116,0,0,0
8,True,reg_89,request_scratch,cau100_afr0_asi0_89,regional_89,50,150,1825,70,0,0.98,0.01,0.16562303420562907,0.001,0.5,50,39,0,0,0,0,0,0,0,0,0,0,10,0,4,2,19,0,4,29,68,0,0,0,47,0,0,300,29,0,0,29,0,0,0
9,True,reg_89,request_scratch,cau100_afr0_asi0_89,regional_89,50,150,1825,70,0,0.98,0.01,0.16562303420562907,0.001,0.5,50,29,11,2,4,0,0,1,4,0,0,0,9,2,1,4,11,0,2,27,72,0,0,1,50,0,0,250,34,0,0,34,0,0,0
10,True,reg_89,request_scratch,cau100_afr0_asi0_89,regional_89,50,150,1825,70,0,0.98,0.01,0.16562303420562907,0.001,0.5,50,43,0,0,0,0,0,0,0,0,0,2,15,0,4,7,15,0,0,24,71,0,0,1,50,0,0,200,25,0,0,25,0,0,0
11,True,reg_89,request_scratch,cau100_afr0_asi0_89,regional_89,50,150,1825,70,0,0.98,0.01,0.16562303420562907,0.001,0.5,50,63,7,1,3,0,0,1,1,0,1,2,31,0,2,8,17,0,3,25,73,0,0,1,50,0,1,150,40,0,0,40,0,0,0
12,True,reg_89,request_scratch,cau100_afr0_asi0_89,regional_89,50,150,1825,70,0,0.98,0.01,0.16562303420562907,0.001,0.5,50,56,0,0,0,0,0,0,0,0,0,0,18,0,1,6,25,0,6,24,73,0,0,0,48,0,0,228,58,2,0,60,0,0,0
13,True,reg_89,request_scratch,cau100_afr0_asi0_89,regional_89,50,150,1825,70,0,0.98,0.01,0.16562303420562907,0.001,0.5,50,37,5,1,2,0,0,1,1,0,0,5,18,0,3,0,11,0,0,25,75,0,0,1,49,0,0,0,56,0,0,56,0,0,0
14,True,reg_89,request_scratch,cau100_afr0_asi0_89,regional_89,50,150,1825,70,0,0.98,0.01,0.16562303420562907,0.001,0.5,50,39,0,0,0,0,0,0,0,0,0,2,16,3,3,0,14,0,1,25,75,0,0,0,49,0,0,50,36,0,0,36,0,0,0
15,True,reg_89,request_scratch,cau100_afr0_asi0_89,regional_89,50,150,1825,70,0,0.98,0.01,0.16562303420562907,0.001,0.5,50,56,9,0,0,0,2,2,4,0,1,8,22,0,3,9,13,0,1,23,70,0,2,2,52,0,1,389,31,1,0,32,0,0,0
16,True,reg_89,request_scratch,cau100_afr0_asi0_89,regional_89,50,150,1825,70,0,0.98,0.01,0.16562303420562907,0.001,0.5,50,50,0,0,0,0,0,0,0,0,0,2,26,0,2,6,12,0,2,22,69,0,0,1,51,0,1,300,50,0,0,50,0,0,0
17,True,reg_89,request_scratch,cau100_afr0_asi0_89,regional_89,50,150,1825,70,0,0.98,0.01,0.16562303420562907,0.001,0.5,50,35,7,2,2,0,1,1,1,0,0,2,17,0,2,5,9,0,0,24,71,0,1,1,52,0,1,50,49,0,0,49,0,0,0
18,True,reg_89,request_scratch,cau100_afr0_asi0_89,regional_89,50,150,1825,70,0,0.98,0.01,0.16562303420562907,0.001,0.5,50,42,1,0,0,0,0,0,1,0,0,6,11,0,2,4,11,0,8,22,69,0,0,1,52,0,0,339,28,1,0,29,0,0,0
19,True,reg_89,request_scratch,cau100_afr0_asi0_89,regional_89,50,150,1825,70,0,0.98,0.01,0.16562303420562907,0.001,0.5,50,31,9,0,3,0,1,1,3,1,0,4,10,0,2,0,15,0,0,21,72,0,1,1,53,1,0,200,38,0,0,38,0,0,0
20,True,reg_89,request_scratch,cau100_afr0_asi0_89,regional_89,50,150,1825,70,0,0.98,0.01,0.16562303420562907,0.001,0.5,50,51,0,0,0,0,0,0,0,0,0,4,14,1,4,4,21,0,3,21,72,0,0,0,53,0,0,150,28,0,0,28,0,0,0
21,True,reg_89,request_scratch,cau100_afr0_asi0_89,regional_89,50,150,1825,70,0,0.98,0.01,0.16562303420562907,0.001,0.5,50,49,8,0,3,0,0,1,4,0,0,5,19,2,6,5,12,0,0,19,74,0,0,1,56,0,0,200,47,0,0,47,0,0,0
