day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,22,59,3,11,8,41,3,3,0,0,0,0,0,0,0,0
1,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,18,2,0,2,0,0,0,0,0,0,2,2,0,0,4,10,0,0,22,61,3,9,8,41,3,3,100,0,0,0,0,0,0,0
2,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,48,10,0,2,0,2,2,4,0,0,0,25,0,4,4,14,0,1,22,63,2,2,10,45,2,2,512,6,8,0,14,0,0,0
3,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,73,15,4,5,0,1,1,3,0,1,5,26,1,5,5,28,0,3,20,66,1,1,7,46,0,1,1017,27,3,0,30,0,0,0
4,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,70,9,2,5,0,0,0,2,0,0,8,23,0,6,10,21,0,2,18,69,0,0,5,45,0,0,700,59,0,0,59,0,0,0
5,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,72,19,2,7,1,1,2,6,0,0,1,30,0,0,2,37,0,2,18,71,1,1,2,48,0,0,750,55,0,0,55,0,0,0
6,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,121,4,2,1,0,0,0,1,0,0,0,57,0,5,10,46,0,3,20,68,0,0,0,47,0,0,489,62,1,0,63,0,0,0
7,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,70,33,8,7,1,2,3,12,0,0,6,21,2,4,8,29,0,0,20,70,1,2,3,50,0,0,1100,99,0,0,99,0,0,0
8,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,48,0,0,0,0,0,0,0,0,0,4,17,0,12,2,12,0,1,17,67,0,0,0,44,0,0,867,52,3,0,55,0,0,0
9,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,38,28,1,17,3,2,0,4,0,1,0,13,0,3,0,22,0,0,16,81,3,2,0,47,0,1,289,42,1,0,43,0,0,0
10,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,62,0,0,0,0,0,0,0,0,0,5,18,6,4,3,26,0,0,14,78,3,0,0,45,0,0,500,28,0,0,28,0,0,0
11,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,27,21,4,8,0,2,1,6,0,0,2,11,0,3,3,8,0,0,16,83,1,2,1,47,0,0,517,51,3,0,54,0,0,0
12,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,41,0,0,0,0,0,0,0,0,0,4,13,2,5,3,14,0,0,14,82,1,0,1,47,0,0,250,22,0,0,22,0,0,0
13,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,61,12,2,6,0,0,0,3,1,0,7,14,0,5,3,28,0,4,14,85,1,0,0,49,1,0,350,34,0,0,34,0,0,0
14,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,74,0,0,0,0,0,0,0,0,0,11,14,2,5,3,36,2,1,13,81,0,0,0,47,0,0,450,52,0,0,52,0,0,0
15,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,43,24,4,9,0,1,2,8,0,0,5,23,3,0,1,10,1,0,8,87,0,1,2,52,0,0,739,59,1,0,60,0,0,0
16,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,31,0,0,0,0,0,0,0,0,0,2,16,1,0,0,10,0,2,4,84,0,0,1,51,0,0,500,33,0,0,33,0,0,0
17,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,50,16,1,7,1,1,2,4,0,0,2,14,0,7,5,16,0,6,4,90,1,1,2,52,0,0,300,25,0,0,25,0,0,0
18,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,55,0,0,0,0,0,0,0,0,0,2,18,0,6,2,27,0,0,1,89,0,0,2,50,0,0,378,42,2,0,44,0,0,0
19,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,26,16,2,7,1,3,1,2,0,0,0,5,0,0,4,14,0,3,2,95,1,3,2,47,0,0,400,47,0,0,47,0,0,0
20,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,34,0,0,0,0,0,0,0,0,0,7,10,2,1,2,12,0,0,1,92,1,0,0,46,0,0,500,16,0,0,16,0,0,0
21,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,22,14,1,4,0,2,0,7,0,0,0,8,2,2,2,8,0,0,1,94,0,2,0,53,0,0,178,30,2,0,32,0,0,0
22,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,63,0,0,0,0,0,0,0,0,0,9,32,0,0,5,15,0,2,0,93,0,0,0,51,0,0,289,16,1,0,17,0,0,0
23,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,45,9,1,3,0,1,1,1,0,2,0,31,1,3,2,7,0,1,1,94,0,1,1,51,0,2,150,60,0,0,60,0,0,0
24,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,48,0,0,0,0,0,0,0,0,0,7,17,0,1,0,18,0,5,1,92,0,0,1,50,0,1,250,40,0,0,40,0,0,0
25,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,49,10,3,4,0,0,0,3,0,0,3,26,0,5,3,12,0,0,3,95,0,0,1,51,0,0,250,43,0,0,43,0,0,0
26,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,57,2,0,1,0,0,0,1,0,0,4,21,0,11,2,17,0,2,0,93,0,0,0,50,0,0,439,40,1,0,41,0,0,0
27,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,21,6,1,1,0,1,0,3,0,0,0,2,0,10,2,7,0,0,1,93,0,1,0,53,0,0,50,56,0,0,56,0,0,0
28,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,64,1,0,1,0,0,0,0,0,0,1,14,1,4,4,38,0,2,1,92,0,0,0,52,0,0,200,17,0,0,17,0,0,0
29,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,46,11,0,6,0,0,2,3,0,0,4,15,0,7,4,16,0,0,0,96,0,0,2,51,0,0,350,57,0,0,57,0,0,0
30,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,58,0,0,0,0,0,0,0,0,0,5,21,2,5,2,23,0,0,0,95,0,0,0,48,0,0,300,40,0,0,40,0,0,0
31,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,43,11,2,6,0,0,1,2,0,0,0,15,0,1,4,22,0,1,2,100,0,0,1,47,0,0,200,54,0,0,54,0,0,0
32,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,55,0,0,0,0,0,0,0,0,0,9,18,0,1,3,21,0,3,1,98,0,0,0,46,0,0,250,38,0,0,38,0,0,0
33,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,37,10,2,3,0,1,3,1,0,0,0,16,1,6,1,9,0,4,2,97,0,1,3,47,0,0,250,50,0,0,50,0,0,0
34,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,71,1,0,1,0,0,0,0,0,0,10,13,3,4,3,35,1,2,2,93,0,0,2,45,0,0,428,28,2,0,30,0,0,0
35,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,59,17,2,7,0,0,1,7,0,0,4,16,2,0,7,30,0,0,2,98,0,0,1,48,0,0,489,61,1,0,62,0,0,0
36,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,36,0,0,0,0,0,0,0,0,0,5,15,0,2,1,11,0,2,0,94,0,0,0,46,0,0,450,50,0,0,50,0,0,0
37,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,78,13,2,6,1,0,2,2,0,0,3,37,0,4,2,30,0,2,2,98,1,0,2,47,0,0,150,33,0,0,33,0,0,0
38,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,54,3,1,0,0,1,0,0,1,0,0,22,3,4,5,16,0,4,1,96,0,1,0,43,1,0,550,67,0,0,67,0,0,0
39,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,35,16,2,6,1,3,0,4,0,0,1,12,0,2,0,12,0,8,2,101,1,3,0,43,0,0,378,46,2,0,48,0,0,0
40,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,62,0,0,0,0,0,0,0,0,0,3,24,3,6,9,17,0,0,1,100,0,0,0,41,0,0,400,27,0,0,27,0,0,0
41,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,35,14,3,8,0,0,0,2,0,1,0,12,0,5,1,10,0,7,3,107,0,0,0,39,0,1,289,56,1,0,57,0,0,0
42,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,41,0,0,0,0,0,0,0,0,0,8,9,0,4,5,15,0,0,2,103,0,0,0,37,0,1,350,28,0,0,28,0,0,0
43,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,56,13,2,2,1,1,2,5,0,0,6,15,0,6,0,28,0,1,2,102,1,1,2,42,0,0,300,35,0,0,35,0,0,0
44,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,51,3,1,1,0,0,0,1,0,0,3,20,1,1,6,16,1,3,1,97,0,0,1,43,0,0,96,49,0,254,49,0,0,0
45,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,43,13,1,4,0,0,1,7,0,0,0,12,0,4,4,18,0,5,1,99,0,0,2,46,0,0,339,44,1,0,45,0,0,0
46,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,57,0,0,0,0,0,0,0,0,0,4,13,0,5,5,29,1,0,0,93,0,0,2,46,0,0,164,37,0,136,37,0,0,0
47,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,65,13,1,9,0,0,2,1,0,0,8,11,6,5,2,31,0,2,1,101,0,0,2,46,0,0,200,53,0,0,53,0,0,0
48,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,41,0,0,0,0,0,0,0,0,0,0,8,0,7,6,20,0,0,0,96,0,0,0,44,0,0,176,57,0,224,57,0,0,0
49,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,87,14,2,6,0,0,1,5,0,0,9,28,2,8,5,29,0,6,2,102,0,0,1,45,0,0,178,37,2,0,39,0,0,0
50,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,50,6,3,2,0,0,0,1,0,0,2,24,0,7,3,14,0,0,3,95,0,0,0,41,0,0,-315,78,2,743,80,0,0,0
51,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,49,13,1,1,0,0,0,8,3,0,3,15,0,6,2,23,0,0,1,94,0,0,0,49,3,0,250,45,0,0,45,0,0,0
52,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,60,5,2,3,0,0,0,0,0,0,1,25,2,3,2,20,0,7,2,92,0,0,0,47,0,0,175,41,1,214,42,0,0,0
53,True,reg_53,request_scratch,cau100_afr0_asi0_53,regional_53,50,150,1825,70,0,0.98,0.01,0.3427535895405535,0.001,0.5,50,51,18,4,5,0,1,0,8,0,0,4,11,0,10,4,19,2,1,4,89,0,1,0,53,0,0,600,48,0,0,48,0,0,0
