day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_68,request_scratch,cau100_afr0_asi0_68,regional_68,50,150,1825,70,0,0.98,0.01,0.2531472110554577,0.001,0.5,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,27,56,2,7,11,42,1,2,78,0,2,0,2,0,0,0
1,True,reg_68,request_scratch,cau100_afr0_asi0_68,regional_68,50,150,1825,70,0,0.98,0.01,0.2531472110554577,0.001,0.5,50,21,4,0,3,0,1,0,0,0,0,0,10,0,0,4,7,0,0,27,59,2,6,11,42,1,2,78,0,2,0,2,0,0,0
2,True,reg_68,request_scratch,cau100_afr0_asi0_68,regional_68,50,150,1825,70,0,0.98,0.01,0.2531472110554577,0.001,0.5,50,47,11,0,3,1,1,1,4,0,1,3,20,0,3,8,13,0,0,27,56,3,1,12,45,1,2,667,7,3,0,10,0,0,0
3,True,reg_68,request_scratch,cau100_afr0_asi0_68,regional_68,50,150,1825,70,0,0.98,0.01,0.2531472110554577,0.001,0.5,50,66,4,1,0,0,0,0,3,0,0,5,30,0,0,7,24,0,0,27,55,0,0,11,46,0,2,500,37,0,0,37,0,0,0
4,True,reg_68,request_scratch,cau100_afr0_asi0_68,regional_68,50,150,1825,70,0,0.98,0.01,0.2531472110554577,0.001,0.5,50,57,15,3,5,0,2,0,5,0,0,3,17,0,4,9,20,0,4,30,57,0,2,7,50,0,0,489,56,1,0,57,0,0,0
5,True,reg_68,request_scratch,cau100_afr0_asi0_68,regional_68,50,150,1825,70,0,0.98,0.01,0.2531472110554577,0.001,0.5,50,90,0,0,0,0,0,0,0,0,0,8,27,3,3,6,32,7,4,29,53,0,0,6,49,0,0,439,48,1,0,49,0,0,0
6,True,reg_68,request_scratch,cau100_afr0_asi0_68,regional_68,50,150,1825,70,0,0.98,0.01,0.2531472110554577,0.001,0.5,50,163,23,2,13,1,0,1,6,0,0,12,48,2,22,13,55,0,11,28,62,1,0,5,54,0,0,489,80,1,0,81,0,0,0
7,True,reg_68,request_scratch,cau100_afr0_asi0_68,regional_68,50,150,1825,70,0,0.98,0.01,0.2531472110554577,0.001,0.5,50,60,0,0,0,0,0,0,0,0,0,2,25,0,2,5,24,0,2,25,60,0,0,0,47,0,0,889,145,1,0,146,0,0,0
8,True,reg_68,request_scratch,cau100_afr0_asi0_68,regional_68,50,150,1825,70,0,0.98,0.01,0.2531472110554577,0.001,0.5,50,45,23,3,7,1,1,2,9,0,0,7,17,2,5,0,14,0,0,28,63,1,1,2,55,0,0,217,55,3,0,58,0,0,0
9,True,reg_68,request_scratch,cau100_afr0_asi0_68,regional_68,50,150,1825,70,0,0.98,0.01,0.2531472110554577,0.001,0.5,50,59,0,0,0,0,0,0,0,0,0,3,13,1,5,9,28,0,0,26,62,0,0,0,54,0,0,378,37,2,0,39,0,0,0
10,True,reg_68,request_scratch,cau100_afr0_asi0_68,regional_68,50,150,1825,70,0,0.98,0.01,0.2531472110554577,0.001,0.5,50,59,17,4,3,0,0,2,8,0,0,1,22,0,3,4,25,0,4,27,60,0,0,2,61,0,0,450,50,0,0,50,0,0,0
11,True,reg_68,request_scratch,cau100_afr0_asi0_68,regional_68,50,150,1825,70,0,0.98,0.01,0.2531472110554577,0.001,0.5,50,51,0,0,0,0,0,0,0,0,0,6,13,3,9,4,13,1,2,25,58,0,0,2,60,0,0,250,54,0,0,54,0,0,0
12,True,reg_68,request_scratch,cau100_afr0_asi0_68,regional_68,50,150,1825,70,0,0.98,0.01,0.2531472110554577,0.001,0.5,50,46,10,1,3,0,1,0,5,0,0,1,19,0,0,1,22,0,3,23,61,0,1,1,64,0,0,250,46,0,0,46,0,0,0
13,True,reg_68,request_scratch,cau100_afr0_asi0_68,regional_68,50,150,1825,70,0,0.98,0.01,0.2531472110554577,0.001,0.5,50,71,0,0,0,0,0,0,0,0,0,6,30,1,3,7,18,1,5,20,61,0,0,0,63,0,0,300,40,0,0,40,0,0,0
14,True,reg_68,request_scratch,cau100_afr0_asi0_68,regional_68,50,150,1825,70,0,0.98,0.01,0.2531472110554577,0.001,0.5,50,37,13,1,6,0,0,2,4,0,0,1,12,0,3,0,18,0,3,19,63,0,0,2,66,0,0,339,64,1,0,65,0,0,0
