day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_71,request_scratch,cau100_afr0_asi0_71,regional_71,50,150,1825,70,0,0.98,0.01,0.2382601298677083,0.001,0.5,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,27,59,3,6,11,41,0,1,100,0,0,0,0,0,0,0
1,True,reg_71,request_scratch,cau100_afr0_asi0_71,regional_71,50,150,1825,70,0,0.98,0.01,0.2382601298677083,0.001,0.5,50,21,4,1,2,0,1,0,0,0,0,0,17,0,0,0,4,0,0,28,61,3,5,11,41,0,1,78,0,2,0,2,0,0,0
2,True,reg_71,request_scratch,cau100_afr0_asi0_71,regional_71,50,150,1825,70,0,0.98,0.01,0.2382601298677083,0.001,0.5,50,31,5,2,3,0,0,0,0,0,0,2,9,2,2,3,13,0,0,30,64,2,0,10,41,0,0,400,13,0,0,13,0,0,0
3,True,reg_71,request_scratch,cau100_afr0_asi0_71,regional_71,50,150,1825,70,0,0.98,0.01,0.2382601298677083,0.001,0.5,50,42,4,1,2,0,0,0,1,0,0,2,15,5,0,4,16,0,0,30,64,0,0,9,42,0,0,289,25,1,0,26,0,0,0
4,True,reg_71,request_scratch,cau100_afr0_asi0_71,regional_71,50,150,1825,70,0,0.98,0.01,0.2382601298677083,0.001,0.5,50,68,9,1,5,0,0,1,2,0,0,2,15,0,5,8,27,1,10,27,67,0,0,9,43,0,0,400,34,0,0,34,0,0,0
5,True,reg_71,request_scratch,cau100_afr0_asi0_71,regional_71,50,150,1825,70,0,0.98,0.01,0.2382601298677083,0.001,0.5,50,77,0,0,0,0,0,0,0,0,0,2,21,2,15,11,23,0,3,26,66,0,0,8,41,0,0,250,63,0,0,63,0,0,0
6,True,reg_71,request_scratch,cau100_afr0_asi0_71,regional_71,50,150,1825,70,0,0.98,0.01,0.2382601298677083,0.001,0.5,50,86,21,3,8,0,1,2,7,0,0,3,39,0,5,2,37,0,0,24,72,0,1,9,44,0,0,600,65,0,0,65,0,0,0
7,True,reg_71,request_scratch,cau100_afr0_asi0_71,regional_71,50,150,1825,70,0,0.98,0.01,0.2382601298677083,0.001,0.5,50,57,0,0,0,0,0,0,0,0,0,10,23,0,3,8,11,2,0,21,70,0,0,7,42,0,0,500,76,0,0,76,0,0,0
8,True,reg_71,request_scratch,cau100_afr0_asi0_71,regional_71,50,150,1825,70,0,0.98,0.01,0.2382601298677083,0.001,0.5,50,39,18,2,7,0,2,0,7,0,0,4,15,0,0,1,17,0,2,23,74,0,2,4,47,0,0,389,49,1,0,50,0,0,0
9,True,reg_71,request_scratch,cau100_afr0_asi0_71,regional_71,50,150,1825,70,0,0.98,0.01,0.2382601298677083,0.001,0.5,50,65,0,0,0,0,0,0,0,0,0,0,23,0,7,5,26,2,2,23,72,0,0,3,44,0,0,389,31,1,0,32,0,0,0
10,True,reg_71,request_scratch,cau100_afr0_asi0_71,regional_71,50,150,1825,70,0,0.98,0.01,0.2382601298677083,0.001,0.5,50,50,17,2,7,1,0,2,5,0,0,0,12,3,6,7,21,0,1,23,76,1,0,3,47,0,0,450,56,0,0,56,0,0,0
11,True,reg_71,request_scratch,cau100_afr0_asi0_71,regional_71,50,150,1825,70,0,0.98,0.01,0.2382601298677083,0.001,0.5,50,39,0,0,0,0,0,0,0,0,0,5,5,0,6,2,20,0,1,22,76,1,0,1,45,0,0,250,45,0,0,45,0,0,0
