day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_45,request_scratch,cau100_afr0_asi0_45,regional_45,50,150,1825,70,0,0.98,0.01,0.4028778642734252,0.001,0.5,50,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,25,50,2,10,9,47,3,4,0,0,0,0,0,0,0,0
1,True,reg_45,request_scratch,cau100_afr0_asi0_45,regional_45,50,150,1825,70,0,0.98,0.01,0.4028778642734252,0.001,0.5,50,4,4,0,2,0,0,1,1,0,0,0,2,0,0,0,2,0,0,25,52,2,10,10,44,3,4,178,0,2,0,2,0,0,0
2,True,reg_45,request_scratch,cau100_afr0_asi0_45,regional_45,50,150,1825,70,0,0.98,0.01,0.4028778642734252,0.001,0.5,50,43,0,0,0,0,0,0,0,0,0,3,19,0,2,2,17,0,0,25,52,1,10,10,41,3,4,189,0,1,0,1,0,0,0
3,True,reg_45,request_scratch,cau100_afr0_asi0_45,regional_45,50,150,1825,70,0,0.98,0.01,0.4028778642734252,0.001,0.5,50,75,43,6,17,2,2,0,15,0,1,11,24,1,7,5,23,2,2,29,62,2,11,9,32,2,3,1928,4,2,0,6,0,0,0
4,True,reg_45,request_scratch,cau100_afr0_asi0_45,regional_45,50,150,1825,70,0,0.98,0.01,0.4028778642734252,0.001,0.5,50,61,29,2,12,1,3,3,7,0,1,3,16,0,6,0,27,4,5,25,72,1,9,10,7,0,1,2634,21,6,0,27,0,0,0
5,True,reg_45,request_scratch,cau100_afr0_asi0_45,regional_45,50,150,1825,70,0,0.98,0.01,0.4028778642734252,0.001,0.5,50,69,31,6,11,2,2,3,6,0,1,8,16,1,1,5,35,2,1,26,80,2,5,10,6,0,1,1245,35,5,0,40,0,0,0
6,True,reg_45,request_scratch,cau100_afr0_asi0_45,regional_45,50,150,1825,70,0,0.98,0.01,0.4028778642734252,0.001,0.5,50,107,24,4,6,0,0,5,9,0,0,5,41,0,5,9,42,0,5,25,81,0,1,13,9,0,0,1173,44,7,0,51,0,0,0
7,True,reg_45,request_scratch,cau100_afr0_asi0_45,regional_45,50,150,1825,70,0,0.98,0.01,0.4028778642734252,0.001,0.5,50,31,33,4,17,0,2,3,6,0,1,2,8,0,5,4,11,1,0,24,91,0,2,11,6,0,1,1339,80,1,0,81,0,0,0
8,True,reg_45,request_scratch,cau100_afr0_asi0_45,regional_45,50,150,1825,70,0,0.98,0.01,0.4028778642734252,0.001,0.5,50,48,5,2,2,0,0,1,0,0,0,5,15,2,7,3,12,0,4,23,91,0,2,8,0,0,0,789,15,1,0,16,0,0,0
9,True,reg_45,request_scratch,cau100_afr0_asi0_45,regional_45,50,150,1825,70,0,0.98,0.01,0.4028778642734252,0.001,0.5,50,38,32,5,10,0,1,2,14,0,0,4,18,0,3,0,9,1,3,23,98,0,1,9,14,0,0,528,37,2,0,39,0,0,0
