day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_39,request_scratch,cau100_afr0_asi0_39,regional_39,50,150,1825,70,0,0.98,0.01,0.45479633056219465,0.001,0.5,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,20,64,4,7,9,43,2,1,0,0,0,0,0,0,0,0
1,True,reg_39,request_scratch,cau100_afr0_asi0_39,regional_39,50,150,1825,70,0,0.98,0.01,0.45479633056219465,0.001,0.5,50,10,4,0,1,0,1,0,2,0,0,0,1,0,1,4,4,0,0,20,62,3,8,9,45,2,1,189,0,1,0,1,0,0,0
2,True,reg_39,request_scratch,cau100_afr0_asi0_39,regional_39,50,150,1825,70,0,0.98,0.01,0.45479633056219465,0.001,0.5,50,48,6,0,2,0,0,0,4,0,0,2,17,0,2,10,17,0,0,20,58,2,7,8,49,1,1,445,0,5,0,5,0,0,0
3,True,reg_39,request_scratch,cau100_afr0_asi0_39,regional_39,50,150,1825,70,0,0.98,0.01,0.45479633056219465,0.001,0.5,50,62,39,7,19,1,0,2,9,0,1,5,15,0,9,5,26,0,2,26,47,1,5,7,57,0,1,1973,7,7,0,14,0,0,0
4,True,reg_39,request_scratch,cau100_afr0_asi0_39,regional_39,50,150,1825,70,0,0.98,0.01,0.45479633056219465,0.001,0.5,50,76,32,4,11,2,4,0,11,0,0,9,21,0,8,15,23,0,0,27,21,2,6,4,62,0,0,2667,8,3,0,11,0,0,0
5,True,reg_39,request_scratch,cau100_afr0_asi0_39,regional_39,50,150,1825,70,0,0.98,0.01,0.45479633056219465,0.001,0.5,50,99,48,6,15,4,4,2,17,0,0,4,40,0,3,8,38,0,6,30,15,4,8,2,72,0,0,1895,37,5,0,42,0,0,0
6,True,reg_39,request_scratch,cau100_afr0_asi0_39,regional_39,50,150,1825,70,0,0.98,0.01,0.45479633056219465,0.001,0.5,50,175,25,3,10,0,2,1,7,2,0,17,64,5,6,9,64,5,5,28,10,0,7,1,75,2,0,1606,66,4,0,70,0,0,0
7,True,reg_39,request_scratch,cau100_afr0_asi0_39,regional_39,50,150,1825,70,0,0.98,0.01,0.45479633056219465,0.001,0.5,50,39,51,8,26,0,4,2,10,0,1,3,15,0,0,3,18,0,0,28,26,0,4,2,79,0,1,1667,141,3,0,144,0,0,0
8,True,reg_39,request_scratch,cau100_afr0_asi0_39,regional_39,50,150,1825,70,0,0.98,0.01,0.45479633056219465,0.001,0.5,50,46,14,5,3,2,0,0,4,0,0,5,18,0,10,2,8,0,3,32,10,2,0,1,79,0,0,1467,9,3,0,12,0,0,0
9,True,reg_39,request_scratch,cau100_afr0_asi0_39,regional_39,50,150,1825,70,0,0.98,0.01,0.45479633056219465,0.001,0.5,50,52,32,7,11,0,1,3,9,0,1,2,24,1,7,3,10,2,3,37,11,1,1,3,86,0,1,800,30,0,0,30,0,0,0
