day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,42,0,0,0,0,0,0,0,0,0,0,13,0,2,5,22,0,0,17,53,0,0,8,52,0,0,-3644,0,72,4,0,76,0,0,0
1,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,58,30,9,8,1,1,3,8,0,0,2,13,0,3,7,31,0,2,24,59,1,1,7,58,0,0,-1611,0,32,1,0,33,0,0,0
2,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,57,0,0,0,0,0,0,0,0,0,1,26,0,3,0,21,0,6,23,54,0,0,5,57,0,0,-2372,0,47,2,0,49,0,0,0
3,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,29,20,5,7,0,2,2,4,0,0,0,8,1,2,3,11,2,2,26,60,0,2,4,58,0,0,-2400,0,48,0,0,48,0,0,0
4,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,18,85,7,32,1,8,5,30,0,2,2,10,0,2,1,2,0,1,21,47,1,10,7,42,0,2,-4132,0,24,0,2932,24,0,0,0
5,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,27,0,0,0,0,0,0,0,0,0,4,11,0,2,0,10,0,0,20,45,1,7,6,41,0,0,-400,0,8,0,0,8,0,0,0
6,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,55,54,8,23,0,3,2,15,1,2,4,19,2,3,3,14,0,10,20,62,1,9,6,49,1,2,-1432,0,19,0,482,19,0,0,0
7,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,73,0,0,0,0,0,0,0,0,0,0,34,0,3,10,16,2,8,20,62,1,8,3,46,0,0,-2261,0,45,1,0,46,0,0,0
8,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,51,30,3,12,0,1,3,11,0,0,5,11,0,2,6,21,2,4,18,67,0,8,5,52,0,0,-3992,0,63,1,831,64,0,0,0
9,True,reg_22,request_scratch,cau100_afr0_asi0_22,regional_22,50,150,912,70,0,1,0.01,0.34672578649109115,0.012480020972222375,0.5,50,44,43,5,15,1,4,2,15,0,1,0,24,2,5,4,7,2,0,16,50,1,8,4,41,0,1,-5308,0,40,4,3264,44,0,0,0
