day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,57,150,21,49,2,14,10,51,1,2,8,19,0,1,2,24,0,3,21,49,2,14,10,51,1,2,-950,0.0,19,0,0,19,0,0,0
1,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,34,0,0,0,0,0,0,0,0,0,0,9,0,0,9,16,0,0,0,44,2,12,4,50,0,0,-1522,0.0,30,2,0,32,0,0,0
2,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,126,42,12,9,2,1,1,16,0,1,12,33,0,13,4,59,0,5,12,52,3,12,4,66,0,1,-5033,0.0,100,3,0,103,0,0,0
3,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,82,0,0,0,0,0,0,0,0,0,4,33,0,6,4,33,0,2,0,48,1,11,0,64,0,0,-3494,0.0,69,4,0,73,0,0,0
4,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,65,39,3,14,0,2,2,17,1,0,5,22,0,1,6,29,0,2,3,57,0,10,2,77,1,0,-7972,0.0,53,0,5322,53,0,0,0
5,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,27,56,7,19,1,4,5,20,0,0,3,3,0,2,6,13,0,0,7,42,1,7,6,53,0,0,-900,0.0,18,0,0,18,0,0,0
6,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,35,0,0,0,0,0,0,0,0,0,6,10,0,4,2,13,0,0,0,42,1,7,4,53,0,0,-2407,0.0,31,0,857,31,0,0,0
7,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,63,70,10,26,1,3,7,22,1,0,5,24,1,3,3,23,0,4,10,59,2,9,10,59,1,0,-2311,0.0,46,1,0,47,0,0,0
8,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,75,0,0,0,0,0,0,0,0,0,1,24,4,4,9,31,0,2,0,57,1,8,9,57,1,0,-5348,0.0,67,2,1976,69,0,0,0
9,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,87,49,11,16,1,4,5,11,0,1,4,35,1,4,6,33,0,4,11,61,2,11,11,53,0,1,-6172,0.0,58,2,3250,60,0,0,0
10,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,104,27,4,12,0,2,1,8,0,0,12,45,2,10,6,27,0,2,4,54,0,9,6,41,0,0,-4433,0.0,88,3,0,91,0,0,0
11,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,65,29,5,8,0,5,4,7,0,0,6,23,2,7,2,21,0,4,5,58,0,10,8,46,0,0,-5417,0.0,55,0,2667,55,0,0,0
12,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,37,49,4,19,0,2,5,18,0,1,2,13,0,4,1,12,0,5,4,55,0,10,12,44,0,1,-1450,0.0,29,0,0,29,0,0,0
13,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,26,0,0,0,0,0,0,0,0,0,0,17,0,1,0,8,0,0,0,52,0,10,12,43,0,1,-1687,0.0,21,0,637,21,0,0,0
14,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,69,59,8,19,0,7,3,20,0,2,6,15,0,3,10,35,0,0,8,58,0,16,13,53,0,2,-4140,0.0,54,4,1396,58,0,0,0
15,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,43,0,0,0,0,0,0,0,0,0,1,23,1,3,1,14,0,0,0,46,0,13,12,45,0,2,-2850,0.0,39,0,900,39,0,0,0
16,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,48,55,8,22,2,3,2,18,0,0,4,20,2,6,1,12,0,3,8,60,2,12,10,56,0,2,-3593,0.0,33,0,1943,33,0,0,0
17,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,35,6,0,2,0,0,1,3,0,0,2,12,0,7,5,9,0,0,0,43,2,10,6,41,0,1,-1261,0.0,25,1,0,26,0,0,0
18,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,41,51,8,17,0,5,3,16,1,1,2,14,0,5,4,16,0,0,8,59,1,14,5,54,1,2,-2898,0.0,25,2,1626,27,0,0,0
19,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,17,18,3,10,1,1,0,3,0,0,1,4,0,3,2,5,0,2,3,51,1,9,5,40,0,0,-600,0.0,12,0,0,12,0,0,0
20,True,reg_12,request_scratch,cau100_afr0_asi0_12,regional_12,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,36,31,10,10,0,1,2,8,0,0,2,14,0,4,0,16,0,0,10,60,1,10,6,48,0,0,-2637,0.0,23,1,1476,24,0,0,0
