day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,34,150,27,48,6,1,16,49,1,2,5,7,0,8,2,12,0,0,27,48,6,1,16,49,1,2,-700,0.0,14,0,0,14,0,0,0
1,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,73,0,0,0,0,0,0,0,0,0,7,28,2,8,0,24,0,4,27,48,4,0,0,48,1,2,-3311,0.0,66,1,0,67,0,0,0
2,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,149,27,5,13,0,2,1,5,1,0,18,49,0,14,14,46,0,8,30,58,4,2,1,53,1,1,-6422,0.0,128,2,0,130,0,0,0
3,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,71,0,0,0,0,0,0,0,0,0,6,22,4,6,5,27,0,1,29,53,0,0,0,47,0,0,-3411,0.0,68,1,0,69,0,0,0
4,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,24,24,3,10,0,1,0,10,0,0,0,10,0,3,0,11,0,0,32,61,0,1,0,56,0,0,-3508,0.0,21,0,2458,21,0,0,0
5,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,13,81,14,30,1,6,5,25,0,0,0,2,0,5,0,6,0,0,22,53,1,6,5,40,0,0,-361,0.0,7,1,0,8,0,0,0
6,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,28,0,0,0,0,0,0,0,0,0,1,16,1,2,5,3,0,0,22,53,1,5,0,40,0,0,-1941,0.0,26,1,630,27,0,0,0
7,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,63,53,9,23,0,1,2,18,0,0,4,27,0,8,6,18,0,0,26,63,1,5,2,53,0,0,-2700,0.0,54,0,0,54,0,0,0
8,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,60,0,0,0,0,0,0,0,0,0,2,16,1,3,4,33,0,1,25,62,0,4,0,50,0,0,-3476,0.0,51,1,915,52,0,0,0
9,True,reg_10,request_scratch,cau100_afr0_asi0_10,regional_10,50,150,912,70,0,1,0.01,0.2,0.001,0.98,50,86,29,6,10,2,1,2,8,0,0,11,39,0,2,7,22,2,3,29,63,2,3,2,51,0,0,-9435,0.0,76,1,5624,77,0,0,0
