day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,70,150,22,71,2,7,8,37,2,1,9,21,0,5,1,30,2,2,22,71,2,7,8,37,2,1,-983,0.0,19,3,0,22,0,0,0
1,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,59,0,0,0,0,0,0,0,0,0,0,18,0,0,4,34,0,3,17,48,0,1,0,33,0,0,-1083,0.0,21,3,0,24,0,0,0
2,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,100,89,12,37,2,7,7,24,0,0,7,36,0,4,9,37,1,6,18,68,2,7,7,48,0,0,-1722,0.0,34,2,0,36,0,0,0
3,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,67,0,0,0,0,0,0,0,0,0,4,29,0,0,7,26,0,1,11,33,0,0,0,40,0,0,-1733,0.0,34,3,0,37,0,0,0
4,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,54,99,16,35,0,9,6,33,0,0,6,18,0,6,4,15,2,3,19,49,0,9,6,67,0,0,-1643,0.0,24,2,421,26,0,0,0
5,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,60,0,0,0,0,0,0,0,0,0,3,21,0,9,3,19,0,5,15,37,0,5,0,57,0,0,-755,0.0,14,5,0,19,0,0,0
6,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,30,82,17,26,2,6,3,25,1,2,2,15,0,0,4,6,0,3,23,35,2,8,3,76,1,2,-765,0.0,4,4,521,8,0,0,0
7,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,49,0,0,0,0,0,0,0,0,0,5,17,0,7,2,18,0,0,18,28,0,2,0,58,0,1,-1050,0.0,21,0,0,21,0,0,0
8,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,71,71,15,29,0,2,4,19,0,2,3,37,0,5,4,20,0,2,27,43,0,2,4,72,0,2,-3156,0.0,27,0,1806,27,0,0,0
9,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,56,13,1,5,0,3,0,4,0,0,0,28,0,4,0,21,0,3,22,24,0,3,0,48,0,0,-1200,0.0,24,0,0,24,0,0,0
10,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,67,75,8,28,0,3,4,31,1,0,4,16,2,7,3,35,0,0,24,34,0,3,4,74,1,0,-2225,0.0,24,3,992,27,0,0,0
11,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,50,6,1,1,0,1,2,1,0,0,4,16,6,1,1,18,0,4,18,17,0,1,3,55,0,0,-1272,0.0,25,2,0,27,0,0,0
12,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,14,76,17,31,1,2,6,18,0,1,1,4,0,0,4,5,0,0,29,34,1,2,8,70,0,1,-256,0.0,0,4,212,4,0,0,0
13,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,13,0,0,0,0,0,0,0,0,0,1,2,2,0,0,6,0,2,27,28,0,1,7,54,0,0,-252,0.0,4,0,52,4,0,0,0
14,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,37,45,3,19,1,4,0,16,0,2,0,14,0,2,3,15,1,2,29,45,1,4,3,66,0,2,-1774,0.0,9,5,1269,14,0,0,0
15,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,37,21,5,7,1,4,1,3,0,0,2,16,0,4,3,12,0,0,26,42,1,4,1,38,0,0,-859,0.0,16,3,26,19,0,0,0
16,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,25,44,9,14,1,0,1,19,0,0,6,8,1,0,0,8,0,2,29,48,1,0,1,56,0,0,-1351,0.0,11,1,790,12,0,0,0
17,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,39,11,0,5,0,0,0,6,0,0,6,12,0,2,2,17,0,0,17,45,0,0,1,44,0,0,-911,0.0,18,1,0,19,0,0,0
18,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,43,53,7,17,1,5,4,19,0,0,0,9,0,2,2,29,0,1,19,49,1,5,4,61,0,0,-1214,0.0,11,3,631,14,0,0,0
19,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,18,10,1,3,0,1,1,4,0,0,1,7,0,4,0,5,0,1,14,36,0,3,1,51,0,0,-304,0.0,5,0,54,5,0,0,0
20,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,38,52,4,23,0,1,4,20,0,0,0,16,2,0,2,12,0,6,14,52,0,3,4,68,0,0,-1251,0.0,12,3,618,15,0,0,0
21,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,52,0,0,0,0,0,0,0,0,0,6,18,3,5,4,14,0,2,11,38,0,1,4,49,0,0,-1398,0.0,24,4,154,28,0,0,0
22,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,99,76,14,25,0,6,8,23,0,0,7,38,2,12,7,30,3,0,24,46,0,6,8,66,0,0,-3186,0.0,36,4,1342,40,0,0,0
23,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,55,14,4,5,0,1,0,4,0,0,1,17,4,3,3,24,2,1,20,21,0,1,2,51,0,0,-1235,0.0,22,5,80,27,0,0,0
24,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,67,75,9,33,1,5,2,22,0,3,7,27,3,0,5,23,0,2,21,38,1,5,2,67,0,3,-2708,0.0,30,6,1142,36,0,0,0
25,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,72,18,5,5,1,1,1,5,0,0,4,21,2,2,6,29,1,7,23,22,1,1,1,54,0,0,-1455,0.0,28,5,0,33,0,0,0
26,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,39,77,11,27,3,7,4,20,1,4,6,7,0,2,10,12,0,2,26,32,3,7,4,58,1,4,-469,0.0,4,11,148,15,0,0,0
27,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,20,0,0,0,0,0,0,0,0,0,7,6,2,0,0,5,0,0,22,22,0,3,0,51,0,0,-346,0.0,6,1,35,7,0,0,0
28,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,34,66,5,25,1,2,5,28,0,0,3,5,5,0,2,17,0,2,26,39,1,4,5,75,0,0,-1439,0.0,11,4,845,15,0,0,0
29,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,50,0,0,0,0,0,0,0,0,0,9,11,0,4,5,18,0,3,21,29,0,0,3,53,0,0,-1383,0.0,22,3,250,25,0,0,0
30,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,55,74,10,32,0,6,6,17,2,1,1,19,2,2,9,22,0,0,26,46,0,6,6,63,2,1,-2234,0.0,18,7,1257,25,0,0,0
31,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,36,0,0,0,0,0,0,0,0,0,1,18,0,5,3,9,0,0,15,37,0,1,0,45,0,0,-1211,0.0,24,1,0,25,0,0,0
32,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,30,64,6,27,1,6,6,16,0,2,3,14,0,4,0,9,0,0,20,57,1,6,6,58,0,2,-1082,0.0,5,3,799,8,0,0,0
33,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,20,0,0,0,0,0,0,0,0,0,3,4,0,0,0,13,0,0,16,48,0,2,4,33,0,0,-261,0.0,5,1,0,6,0,0,0
34,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,25,62,9,29,1,2,4,16,0,1,3,11,0,3,2,4,2,0,22,70,1,3,6,47,0,1,-990,0.0,5,2,718,7,0,0,0
35,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,29,0,0,0,0,0,0,0,0,0,1,8,0,3,0,16,0,1,15,56,0,0,4,32,0,0,-550,0.0,11,0,0,11,0,0,0
36,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,82,61,9,21,1,2,3,25,0,0,9,31,2,0,7,33,0,0,19,69,1,2,7,52,0,0,-2413,0.0,28,3,980,31,0,0,0
37,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,77,0,0,0,0,0,0,0,0,0,2,30,0,6,9,26,2,2,9,48,0,0,0,39,0,0,-1933,0.0,38,3,0,41,0,0,0
38,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,89,93,17,43,0,8,6,17,0,2,3,34,1,8,7,30,1,5,17,68,0,8,6,49,0,2,-1745,0.0,29,7,218,36,0,0,0
39,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,61,0,0,0,0,0,0,0,0,0,0,25,2,5,0,24,0,5,7,41,0,2,0,40,0,0,-1561,0.0,31,1,0,32,0,0,0
40,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,26,90,16,39,1,3,7,23,0,1,1,13,0,2,0,10,0,0,16,67,1,3,7,55,0,1,-638,0.0,6,0,338,6,0,0,0
41,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,11,0,0,0,0,0,0,0,0,0,1,7,0,0,2,1,0,0,13,61,0,2,4,40,0,0,-161,0.0,3,1,0,4,0,0,0
42,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,41,38,11,12,0,2,1,12,0,0,4,12,0,3,4,13,0,5,23,69,0,4,3,51,0,0,-1825,0.0,16,2,1003,18,0,0,0
43,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,86,6,0,4,1,0,0,1,0,0,3,29,5,7,7,33,1,1,19,55,1,0,3,36,0,0,-1972,0.0,39,2,0,41,0,0,0
44,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,68,78,15,27,3,4,6,21,1,1,6,23,2,2,7,24,0,4,29,53,3,4,6,48,1,1,-1635,0.0,15,7,808,22,0,0,0
45,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,99,0,0,0,0,0,0,0,0,0,9,30,3,8,5,41,1,2,21,34,0,0,0,34,0,0,-2566,0.0,50,6,0,56,0,0,0
46,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,43,110,16,41,3,4,12,32,0,2,2,18,0,3,0,20,0,0,30,41,3,4,12,58,0,2,-667,0.0,11,4,73,15,0,0,0
47,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,23,0,0,0,0,0,0,0,0,0,3,8,0,0,2,10,0,0,27,29,0,0,9,53,0,0,-350,0.0,7,0,0,7,0,0,0
48,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,22,48,9,16,0,0,2,20,0,1,3,7,1,0,2,8,0,1,30,38,0,0,11,70,0,1,-948,0.0,9,1,487,10,0,0,0
49,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,44,0,0,0,0,0,0,0,0,0,4,14,4,0,7,14,0,1,25,30,0,0,9,52,0,0,-872,0.0,17,2,0,19,0,0,0
50,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,46,61,7,26,1,2,4,19,0,2,4,17,1,1,6,15,0,2,28,41,1,2,8,68,0,2,-2397,0.0,13,4,1703,17,0,0,0
51,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,37,11,0,4,1,0,1,5,0,0,2,24,0,0,0,11,0,0,16,32,1,0,3,44,0,0,-600,0.0,12,0,0,12,0,0,0
