day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon anneal,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,125,150,28,58,4,5,15,37,0,3,11,45,5,1,9,51,0,3,28,58,4,5,15,37,0,3,-3472,0.0,69,2,0,71,0,0,0
1,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,48,0,0,0,0,0,0,0,0,0,6,13,0,3,5,16,0,5,17,48,0,0,7,22,0,0,-1522,0.0,30,2,0,32,0,0,0
2,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,83,74,12,29,1,7,5,19,0,1,2,28,0,11,5,30,3,4,22,74,1,7,11,34,0,1,-1844,0.0,36,4,0,40,0,0,0
3,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,63,0,0,0,0,0,0,0,0,0,7,16,0,3,2,30,4,1,9,70,0,2,3,19,0,0,-2072,0.0,41,2,0,43,0,0,0
4,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,23,69,11,25,0,6,5,20,0,2,2,5,0,4,6,6,0,0,15,87,0,6,5,35,0,2,-1427,0.0,14,2,705,16,0,0,0
5,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,15,0,0,0,0,0,0,0,0,0,0,9,0,1,0,3,0,2,13,54,0,4,5,35,0,0,-400,0.0,8,0,0,8,0,0,0
6,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,27,46,9,14,1,1,3,17,0,1,1,18,0,0,2,5,0,1,21,67,1,3,6,51,0,1,-1588,0.0,11,1,1027,12,0,0,0
7,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,35,9,0,2,0,0,2,5,0,0,4,18,4,0,0,9,0,0,18,41,0,0,6,42,0,0,-1000,0.0,20,0,0,20,0,0,0
8,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,31,49,6,14,2,2,5,19,0,1,6,8,0,4,0,10,0,3,21,51,2,2,7,57,0,1,-2266,0.0,20,0,1266,20,0,0,0
9,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,42,15,1,7,0,0,2,5,0,0,1,25,2,4,0,7,0,3,16,37,0,0,7,46,0,0,-1400,0.0,28,0,0,28,0,0,0
10,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,74,43,6,17,2,0,4,14,0,0,6,28,0,2,10,24,1,3,16,52,2,0,8,57,0,0,-3423,0.0,42,6,1257,48,0,0,0
11,True,reg_8,request_scratch,cau100_afr0_asi0_8,regional_8,50,150,912,70,0,1,0.01,0.8,0.001,0.98,50,54,17,5,5,0,0,1,6,0,0,4,16,0,5,7,21,0,1,18,45,0,0,1,49,0,0,-2230,0.0,41,1,169,42,0,0,0
